step,theta_min,theta_max,theta_mean,c_min,c_max,c_mean,c_std,mu_d,boundary_hits,theta_grad_norm,theta_grad_finite,anchor_loss
1540,0.016437558457255363,0.052742280066013336,0.040421221405267715,1.0041093826293945,1.013182520866394,1.010103702545166,0.0017285286448895931,0.6152620315551758,0,8.100210694988753e-05,True,1.8138252926291898e-05
1545,0.016688333824276924,0.05316847935318947,0.040119290351867676,1.0041719675064087,1.013288974761963,1.01002836227417,0.0017562330467626452,0.609280526638031,0,7.368978870649912e-05,True,1.882130527519621e-05
1550,0.014103048481047153,0.05371952801942825,0.0406433641910553,1.003525733947754,1.013426661491394,1.0101593732833862,0.0017697773873806,0.6156206130981445,0,7.979464858136251e-05,True,1.7852722521638498e-05
1555,0.013896879740059376,0.053262870758771896,0.0411035493016243,1.003474235534668,1.013312578201294,1.0102744102478027,0.001787841785699129,0.6190208792686462,0,8.759909157606326e-05,True,1.705191971268505e-05
1560,0.02051404118537903,0.05451129376888275,0.04128924012184143,1.0051283836364746,1.0136244297027588,1.010320782661438,0.0016627460718154907,0.6088640093803406,0,8.395677543484055e-05,True,1.6288948245346546e-05
1565,0.020885298028588295,0.05297334864735603,0.04066566005349159,1.0052211284637451,1.0132402181625366,1.0101649761199951,0.0015508728101849556,0.6198615431785583,0,9.27125414524731e-05,True,1.7103702703025192e-05
1570,0.01813441887497902,0.052528638392686844,0.04033487290143967,1.0045335292816162,1.0131291151046753,1.0100822448730469,0.0016177042853087187,0.6175776124000549,0,8.703639708822017e-05,True,1.7946091247722507e-05
1575,0.013009753078222275,0.05299947038292885,0.04041546210646629,1.003252387046814,1.013246774673462,1.0101022720336914,0.0018534573027864099,0.6241500377655029,0,6.590205916141236e-05,True,1.858505856944248e-05
1580,0.010791508480906487,0.05374755710363388,0.04043975844979286,1.0026978254318237,1.0134336948394775,1.010108470916748,0.0019097680924460292,0.6131097078323364,0,9.833103082658636e-05,True,1.8745353372651152e-05
1585,0.01462614070624113,0.0524628572165966,0.04038860648870468,1.0036563873291016,1.0131127834320068,1.0100955963134766,0.0017578653059899807,0.6139826774597168,0,8.998720374197925e-05,True,1.8301951058674604e-05
1590,0.01960304193198681,0.05330868437886238,0.04074079543352127,1.0049006938934326,1.0133240222930908,1.0101838111877441,0.001694408361800015,0.623383641242981,0,8.468418407005293e-05,True,1.7413114619557746e-05
1595,0.018662305548787117,0.05465948209166527,0.04076148942112923,1.0046653747558594,1.0136613845825195,1.0101888179779053,0.0017628774512559175,0.6178792715072632,0,8.201536975673885e-05,True,1.7603309970581904e-05
1600,0.013856519013643265,0.05269568786025047,0.040358204394578934,1.0034641027450562,1.013170838356018,1.0100880861282349,0.0018168578390032053,0.6240544319152832,0,8.229008788167008e-05,True,1.856510789366439e-05
1605,0.01639254204928875,0.05332319810986519,0.04011376202106476,1.0040980577468872,1.0133275985717773,1.0100269317626953,0.0016244611470028758,0.6220195889472961,0,7.931193286799887e-05,True,1.8400536646367982e-05
1610,0.019489970058202744,0.05304674431681633,0.040448300540447235,1.0048723220825195,1.0132585763931274,1.01011061668396,0.0017241787863895297,0.6095843315124512,0,0.00010388692473746697,True,1.8070648366119713e-05
1615,0.016862735152244568,0.053855787962675095,0.04083205386996269,1.0042154788970947,1.013460636138916,1.0102064609527588,0.001787925255484879,0.6251821517944336,0,7.752832215929185e-05,True,1.7556991224410012e-05
1620,0.016178878024220467,0.05480758473277092,0.04047568142414093,1.0040446519851685,1.0136985778808594,1.0101174116134644,0.0017314087599515915,0.6137546300888062,0,8.295852610218902e-05,True,1.804303246899508e-05
1625,0.0173591710627079,0.052659809589385986,0.0404672734439373,1.0043396949768066,1.0131618976593018,1.010115385055542,0.001715490478090942,0.6219569444656372,0,6.700375650440472e-05,True,1.8005588572123088e-05
1630,0.018271418288350105,0.0534207858145237,0.040529150515794754,1.0045677423477173,1.0133519172668457,1.0101308822631836,0.0017054146155714989,0.6301065683364868,0,8.17609480966623e-05,True,1.785353924788069e-05
1635,0.01924125663936138,0.05517906695604324,0.040282875299453735,1.004810094833374,1.0137913227081299,1.0100692510604858,0.0017131379572674632,0.613554060459137,0,8.179826378519228e-05,True,1.83545816980768e-05
1640,0.01797640509903431,0.05440538004040718,0.04023533686995506,1.0044939517974854,1.0135979652404785,1.0100573301315308,0.0016771771479398012,0.6224994659423828,0,8.133332836176518e-05,True,1.832946509239264e-05
1645,0.015462121926248074,0.05366043001413345,0.0401962511241436,1.0038654804229736,1.0134118795394897,1.0100475549697876,0.00176242517773062,0.619164764881134,0,8.744687390144951e-05,True,1.8691263903747313e-05
1650,0.013525627553462982,0.05275784432888031,0.039843760430812836,1.003381371498108,1.0131864547729492,1.0099594593048096,0.0017702055629342794,0.6304264068603516,0,7.946118413430476e-05,True,1.9417977455304936e-05
1655,0.013940452598035336,0.0530080609023571,0.04001916944980621,1.003485083580017,1.0132489204406738,1.0100033283233643,0.0018447070615366101,0.6193245649337769,0,9.138964252020292e-05,True,1.933004750753753e-05
1660,0.01640898920595646,0.05523991584777832,0.0405021607875824,1.0041022300720215,1.0138064622879028,1.0101239681243896,0.0018223009537905455,0.6155464053153992,0,8.78442273033458e-05,True,1.8305010598851368e-05
1665,0.01901533640921116,0.052628692239522934,0.040366776287555695,1.0047537088394165,1.013154149055481,1.0100902318954468,0.0016693929210305214,0.6214911937713623,0,7.457096113402796e-05,True,1.804864950827323e-05
1670,0.018412325531244278,0.05346379056572914,0.03994569182395935,1.0046029090881348,1.0133627653121948,1.0099849700927734,0.0017180219292640686,0.6190494298934937,0,7.112472697627603e-05,True,1.90351147466572e-05
1675,0.015749674290418625,0.05388731509447098,0.04027291014790535,1.0039373636245728,1.0134685039520264,1.0100668668746948,0.0017279654275625944,0.6185043454170227,0,7.576299106614328e-05,True,1.8424581867293455e-05
1680,0.014489972032606602,0.05209001526236534,0.04043632745742798,1.0036224126815796,1.0130195617675781,1.0101075172424316,0.0018277037888765335,0.621861457824707,0,8.735738076067157e-05,True,1.8452914446243085e-05
1685,0.015763036906719208,0.052209723740816116,0.04039977490901947,1.0039407014846802,1.0130494832992554,1.0100984573364258,0.0017711562104523182,0.6283073425292969,0,8.374863843152217e-05,True,1.832704401749652e-05
1690,0.017125125974416733,0.054230742156505585,0.04037117213010788,1.0042811632156372,1.013554334640503,1.0100913047790527,0.0017740390030667186,0.6229555606842041,0,7.748580113348427e-05,True,1.8390035620541312e-05
1695,0.017407603561878204,0.053372573107481,0.03992001712322235,1.0043518543243408,1.0133399963378906,1.0099785327911377,0.0017640194855630398,0.6282250881195068,0,6.59595577463817e-05,True,1.9241735571995378e-05
1700,0.01788720116019249,0.05189923942089081,0.0398210845887661,1.004471778869629,1.0129718780517578,1.0099537372589111,0.0017737910384312272,0.6244826316833496,0,9.00517864994663e-05,True,1.9473820429993793e-05
1705,0.015534295700490475,0.05307555943727493,0.039991896599531174,1.0038834810256958,1.0132657289505005,1.0099965333938599,0.0018262824742123485,0.62421715259552,0,8.339227617527676e-05,True,1.9317230908200145e-05
1710,0.014291520230472088,0.052067842334508896,0.03997749835252762,1.0035728216171265,1.0130140781402588,1.0099929571151733,0.001806239248253405,0.622965931892395,0,7.790979158688713e-05,True,1.9276079910923727e-05
1715,0.012898962013423443,0.05431907996535301,0.04001534730195999,1.0032247304916382,1.0135765075683594,1.0100023746490479,0.001899414462968707,0.6255770921707153,0,8.941726923002718e-05,True,1.953615719685331e-05
1720,0.015223558992147446,0.053780194371938705,0.039602264761924744,1.0038058757781982,1.013441801071167,1.0098991394042969,0.0017845251131802797,0.6211317777633667,0,7.965206632493375e-05,True,1.9954324670834467e-05
1725,0.018135271966457367,0.05358319357037544,0.03982685133814812,1.0045336484909058,1.0133925676345825,1.0099551677703857,0.0016518275951966643,0.6223703622817993,0,9.143923494559918e-05,True,1.9057406461797655e-05
1730,0.02000259794294834,0.05402480065822601,0.04021739959716797,1.0050004720687866,1.013502836227417,1.0100529193878174,0.0017455479828640819,0.63456130027771,0,6.516464669807348e-05,True,1.859177245933097e-05
1735,0.018134616315364838,0.05472811311483383,0.03973196819424629,1.0045335292816162,1.0136785507202148,1.0099315643310547,0.001832811743952334,0.6351507902145386,0,0.00011136445706059524,True,1.986105417017825e-05
1740,0.014346782118082047,0.05214007571339607,0.039355091750621796,1.0035866498947144,1.013032078742981,1.0098373889923096,0.0018613851862028241,0.6258893609046936,0,7.458711865554799e-05,True,2.0733928977278993e-05
1745,0.013741830363869667,0.052847228944301605,0.03986698389053345,1.0034353733062744,1.0132087469100952,1.009965419769287,0.001871973741799593,0.6239791512489319,0,8.333937179206535e-05,True,1.9730712665477768e-05
1750,0.013518024235963821,0.054201044142246246,0.04014940559864044,1.003379464149475,1.0135469436645508,1.0100358724594116,0.0018218946643173695,0.6266295909881592,0,8.464090961478363e-05,True,1.899117705761455e-05
1755,0.014603436924517155,0.053180940449237823,0.03987996280193329,1.0036507844924927,1.0132920742034912,1.0099685192108154,0.0017759810434654355,0.6191095113754272,0,7.818475436637909e-05,True,1.9365677871974185e-05
1760,0.015471063554286957,0.05294138938188553,0.03945212811231613,1.0038676261901855,1.0132322311401367,1.009861707687378,0.0018148468807339668,0.6228941679000854,0,8.658159549900165e-05,True,2.0367562683532014e-05
1765,0.013502796180546284,0.05393173173069954,0.03939437121152878,1.0033756494522095,1.0134797096252441,1.0098472833633423,0.0018657668260857463,0.62607342004776,0,7.66230712622941e-05,True,2.0668281649705023e-05
1770,0.015416519716382027,0.053571682423353195,0.039742812514305115,1.0038540363311768,1.0133897066116333,1.0099341869354248,0.001868238439783454,0.6225314140319824,0,0.00011143081568098125,True,1.9966208128607832e-05
1775,0.016853632405400276,0.052260179072618484,0.04008223116397858,1.0042133331298828,1.0130620002746582,1.010019063949585,0.0017718325834721327,0.6245706081390381,0,8.672442818280477e-05,True,1.8947755961562507e-05
1780,0.015136678703129292,0.05210217088460922,0.03970307484269142,1.0037840604782104,1.0130226612091064,1.0099244117736816,0.0017024542903527617,0.6277096271514893,0,6.927086671977082e-05,True,1.9473071006359532e-05
1785,0.01702008582651615,0.052467867732048035,0.03916558995842934,1.004254937171936,1.0131139755249023,1.0097899436950684,0.0017255354905501008,0.6319074034690857,0,8.493555888878558e-05,True,2.0654175386880524e-05
1790,0.018167046830058098,0.0533553808927536,0.03909666836261749,1.0045416355133057,1.0133357048034668,1.009772777557373,0.0018855511443689466,0.6245090365409851,0,8.296359786419028e-05,True,2.1357303921831772e-05
1795,0.016167372465133667,0.053464144468307495,0.03969268500804901,1.0040417909622192,1.0133628845214844,1.0099217891693115,0.001926734927110374,0.6286060810089111,0,9.178553576418367e-05,True,2.028284507105127e-05
1800,0.014618403278291225,0.05369662865996361,0.03982136398553848,1.0036544799804688,1.0134209394454956,1.0099539756774902,0.0018260275246575475,0.6269106864929199,0,7.434876177395623e-05,True,1.9657563825603575e-05
1805,0.014816869050264359,0.05284322798252106,0.039332762360572815,1.0037040710449219,1.0132076740264893,1.0098317861557007,0.0017115978989750147,0.6218411922454834,0,8.643531593368025e-05,True,2.0259871234884486e-05
1810,0.015297836624085903,0.05297631770372391,0.0394037701189518,1.0038244724273682,1.0132410526275635,1.0098495483398438,0.0017297732410952449,0.629478931427002,0,8.204641277045999e-05,True,2.0174335077172145e-05
1815,0.014778162352740765,0.05363857373595238,0.03935977816581726,1.0036945343017578,1.0134063959121704,1.009838581085205,0.0018716122722253203,0.6231460571289062,0,7.817736203067706e-05,True,2.0762206986546516e-05
1820,0.013341819867491722,0.05185198783874512,0.03917189687490463,1.0033354759216309,1.0129601955413818,1.009791612625122,0.0019187717698514462,0.6366250514984131,0,8.975270983044681e-05,True,2.1327115973690525e-05
1825,0.009547744877636433,0.053708598017692566,0.0392141230404377,1.0023869276046753,1.0134239196777344,1.0098021030426025,0.002003102796152234,0.6226104497909546,0,0.00011260416696828129,True,2.1559670130955055e-05
1830,0.009420298971235752,0.05379261448979378,0.03967305272817612,1.0023550987243652,1.0134449005126953,1.0099167823791504,0.0019429560052230954,0.6263782382011414,0,7.948848245030756e-05,True,2.0385687093948945e-05
1835,0.013760719448328018,0.05203981325030327,0.03959587216377258,1.0034401416778564,1.0130070447921753,1.0098975896835327,0.0017844581743702292,0.6310316324234009,0,9.009057407316674e-05,True,1.9968245396739803e-05
1840,0.018151361495256424,0.05168160796165466,0.039166409522295,1.00453782081604,1.0129175186157227,1.0097901821136475,0.001669034594669938,0.6331088542938232,0,9.107988584537687e-05,True,2.0465380657697096e-05
1845,0.017785757780075073,0.053968753665685654,0.03933141380548477,1.004446268081665,1.0134888887405396,1.009831428527832,0.0018317194189876318,0.6332940459251404,0,8.461589673410817e-05,True,2.0674613551818766e-05
1850,0.011993237771093845,0.054307721555233,0.039276134222745895,1.0029983520507812,1.0135736465454102,1.0098176002502441,0.001933312858454883,0.6271061897277832,0,7.925748544191326e-05,True,2.1162122720852494e-05
1855,0.010572097264230251,0.051880598068237305,0.03944274038076401,1.0026429891586304,1.0129673480987549,1.009859323501587,0.0018787347944453359,0.6269659996032715,0,7.663396392128826e-05,True,2.0618306734832004e-05
1860,0.01384019572287798,0.05306781083345413,0.03974929079413414,1.0034599304199219,1.0132639408111572,1.0099358558654785,0.0018636413151398301,0.6249326467514038,0,7.934976851553652e-05,True,1.9937506294809282e-05
1865,0.014367795549333096,0.05400223284959793,0.03940821811556816,1.0035918951034546,1.0134973526000977,1.0098505020141602,0.0018531522946432233,0.6214221715927124,0,8.06452540802422e-05,True,2.059427606582176e-05
1870,0.011370967142283916,0.05361988767981529,0.03908421844244003,1.002842664718628,1.013401746749878,1.0097696781158447,0.0018718482460826635,0.6324291229248047,0,9.095324550405476e-05,True,2.1336174540920183e-05
1875,0.010380709543824196,0.05347861349582672,0.03942335024476051,1.0025951862335205,1.013366460800171,1.0098544359207153,0.0019060326740145683,0.630439043045044,0,8.322836184838586e-05,True,2.0757404854521155e-05
1880,0.010710659436881542,0.05310320109128952,0.039583951234817505,1.0026776790618896,1.013272762298584,1.009894609451294,0.0018553836271166801,0.6318744421005249,0,8.972489053394255e-05,True,2.0243620383553207e-05
1885,0.011143074370920658,0.05215377360582352,0.039372291415929794,1.0027856826782227,1.013035535812378,1.0098416805267334,0.0018881733994930983,0.6329460740089417,0,6.920759574989003e-05,True,2.0797762772417627e-05
1890,0.012971527874469757,0.05276581272482872,0.03929431736469269,1.00324285030365,1.013188362121582,1.009822130203247,0.0019175276393070817,0.6250036954879761,0,7.047076401309698e-05,True,2.1066383851575665e-05
1895,0.01384560577571392,0.053115859627723694,0.039218969643116,1.0034613609313965,1.0132758617401123,1.009803295135498,0.0018873513909056783,0.6246864199638367,0,8.493869313172768e-05,True,2.111051435349509e-05
1900,0.014267362654209137,0.05239924415946007,0.03904585540294647,1.0035667419433594,1.013096809387207,1.0097600221633911,0.0018244361272081733,0.6268936991691589,0,7.731238859100666e-05,True,2.124512320733629e-05
1905,0.013528702780604362,0.05263442173600197,0.038821928203105927,1.0033820867538452,1.0131555795669556,1.0097041130065918,0.0018923927564173937,0.6321073174476624,0,9.651662517203436e-05,True,2.1963920517009683e-05
1910,0.014073631726205349,0.05403998866677284,0.038846202194690704,1.0035183429718018,1.0135066509246826,1.0097101926803589,0.0018665201496332884,0.622295618057251,0,9.143877353726116e-05,True,2.181818308599759e-05
1915,0.014318524859845638,0.053415827453136444,0.039124540984630585,1.0035796165466309,1.0133507251739502,1.0097798109054565,0.0018707243725657463,0.6317665576934814,0,8.848167364725928e-05,True,2.1246423784759827e-05
1920,0.01404101587831974,0.05269429832696915,0.03926164284348488,1.0035102367401123,1.0131704807281494,1.0098140239715576,0.001862532808445394,0.6254522800445557,0,9.100871196960612e-05,True,2.0931507606292143e-05
1925,0.013555796816945076,0.05358351767063141,0.03912096470594406,1.0033888816833496,1.013392686843872,1.0097788572311401,0.001932665123604238,0.6328185796737671,0,9.176453582379543e-05,True,2.148265775758773e-05
1930,0.010740694589912891,0.05355078727006912,0.03898628056049347,1.0026850700378418,1.013384461402893,1.0097452402114868,0.0018880653660744429,0.629680871963501,0,9.501415663619969e-05,True,2.1601643311441876e-05
1935,0.011564917862415314,0.05116882547736168,0.03871329501271248,1.002891182899475,1.0127894878387451,1.0096769332885742,0.0018538166768848896,0.6427173614501953,0,9.34102049509677e-05,True,2.2057593014324084e-05
1940,0.013829251751303673,0.055042412132024765,0.0387236550450325,1.0034573078155518,1.0137571096420288,1.0096795558929443,0.001917168963700533,0.6270755529403687,0,0.00010136270463950818,True,2.226660944870673e-05
1945,0.014691313728690147,0.053571272641420364,0.03869372606277466,1.0036728382110596,1.0133895874023438,1.0096721649169922,0.0019380452577024698,0.6282255053520203,0,9.805126441378843e-05,True,2.2408838049159385e-05
1950,0.01492323074489832,0.053660180419683456,0.03884490579366684,1.0037307739257812,1.0134117603302002,1.0097098350524902,0.0019065449014306068,0.6337001323699951,0,8.677483687488685e-05,True,2.196856075897813e-05
1955,0.014866803772747517,0.053171366453170776,0.03894256800413132,1.0037167072296143,1.0132896900177002,1.0097342729568481,0.0018890619976446033,0.6372859477996826,0,8.24429494618823e-05,True,2.169728213630151e-05
1960,0.01388130709528923,0.05103662610054016,0.038415223360061646,1.0034701824188232,1.01275634765625,1.0096025466918945,0.0018713928293436766,0.6368081569671631,0,9.983569133797396e-05,True,2.276490704389289e-05
1965,0.010351608507335186,0.054716914892196655,0.03826766461133957,1.002587914466858,1.0136758089065552,1.0095655918121338,0.002001413842663169,0.6264680624008179,0,9.435095062810983e-05,True,2.357788798690308e-05
1970,0.007917049340903759,0.05318353697657585,0.03875747695565224,1.0019792318344116,1.0132927894592285,1.009687900543213,0.002025466412305832,0.624862551689148,0,9.257172478146895e-05,True,2.2611819076701067e-05
1975,0.009634794667363167,0.05217309668660164,0.039021965116262436,1.002408742904663,1.01304030418396,1.0097541809082031,0.0020214607939124107,0.6302289962768555,0,8.47655462710295e-05,True,2.2034677385818213e-05
1980,0.012996162287890911,0.05258043110370636,0.03897032141685486,1.003248929977417,1.0131421089172363,1.009741187095642,0.0019076367607340217,0.6363987326622009,0,7.048353946372473e-05,True,2.170725929317996e-05
1985,0.009860062971711159,0.05580148100852966,0.038678817451000214,1.002465009689331,1.013946771621704,1.0096683502197266,0.0019906330853700638,0.6299142837524414,0,0.00010445805730545374,True,2.2643822376267053e-05
1990,0.009899519383907318,0.05284011363983154,0.03885042667388916,1.0024749040603638,1.013206958770752,1.0097112655639648,0.0019286774331703782,0.6270100474357605,0,8.694400244539877e-05,True,2.204107295256108e-05
1995,0.00998567696660757,0.05319039523601532,0.038873396813869476,1.0024964809417725,1.0132944583892822,1.0097169876098633,0.00197002780623734,0.6283904910087585,0,7.913929085752454e-05,True,2.2148100470076315e-05
2000,0.012256002984941006,0.05442257970571518,0.0385696217417717,1.0030639171600342,1.0136022567749023,1.0096410512924194,0.0019917041063308716,0.6297677755355835,0,9.200020999311314e-05,True,2.288148971274495e-05
2005,0.014135994017124176,0.052683550864458084,0.038325823843479156,1.003533959388733,1.0131678581237793,1.009580135345459,0.0019119823118671775,0.6218036413192749,0,9.86859440685722e-05,True,2.310901618329808e-05
2010,0.012422419153153896,0.05267465487122536,0.03847702220082283,1.003105640411377,1.0131657123565674,1.0096180438995361,0.0018214397132396698,0.6373566389083862,0,8.651499007358596e-05,True,2.245154246338643e-05
2015,0.009579443372786045,0.0526001900434494,0.038844820111989975,1.0023949146270752,1.013146996498108,1.0097098350524902,0.0018433278892189264,0.6396921873092651,0,9.602025580859928e-05,True,2.1739841031376272e-05
2020,0.01069573312997818,0.053761664777994156,0.03900202363729477,1.002673864364624,1.0134371519088745,1.009749174118042,0.0019002987537533045,0.6323710680007935,0,9.693425251716263e-05,True,2.1613173885270953e-05
2025,0.012840084731578827,0.05215950310230255,0.03858732432126999,1.0032100677490234,1.0130369663238525,1.0096454620361328,0.0018747360445559025,0.6267447471618652,0,8.565271642062649e-05,True,2.24039722525049e-05
2030,0.0157635360956192,0.0518103651702404,0.038324423134326935,1.0039408206939697,1.0129497051239014,1.0095797777175903,0.0018818724201992154,0.6277082562446594,0,8.931979491846829e-05,True,2.3001659428700805e-05
2035,0.014519789256155491,0.05314414203166962,0.03853699192404747,1.0036299228668213,1.0132828950881958,1.0096328258514404,0.001931391074322164,0.6291617155075073,0,9.530441026351283e-05,True,2.272222627652809e-05
2040,0.01235976442694664,0.05440857633948326,0.03876730427145958,1.0030899047851562,1.0135987997055054,1.009690523147583,0.0019634130876511335,0.6390122175216675,0,8.9612037799686e-05,True,2.2348069251165725e-05
2045,0.012103088200092316,0.05303838476538658,0.03833980858325958,1.003025770187378,1.013256549835205,1.0095837116241455,0.0019259732216596603,0.6326295137405396,0,9.516046309099192e-05,True,2.3131337002268992e-05
2050,0.013880019076168537,0.05295594409108162,0.03777904435992241,1.0034699440002441,1.0132359266281128,1.0094435214996338,0.0018771803006529808,0.6390833258628845,0,9.792184730583286e-05,True,2.4197994207497686e-05
2055,0.012056979350745678,0.05443857982754707,0.03806312382221222,1.0030142068862915,1.013606309890747,1.009514570236206,0.0018978520529344678,0.644298255443573,0,0.00011077260772292278,True,2.3636648620595224e-05
2060,0.006967779714614153,0.05185307562351227,0.03860868141055107,1.001741886138916,1.012960433959961,1.0096508264541626,0.0019613399636000395,0.636271595954895,0,7.455834663168273e-05,True,2.2682534108753316e-05
2065,0.009294609539210796,0.05232008919119835,0.03857091814279556,1.0023236274719238,1.0130770206451416,1.009641408920288,0.0019175790948793292,0.633704423904419,0,8.982421129367831e-05,True,2.259833854623139e-05
2070,0.009358739480376244,0.05189850181341171,0.03835136815905571,1.0023396015167236,1.0129716396331787,1.0095865726470947,0.0019090570276603103,0.6368936896324158,0,8.768536182110957e-05,True,2.3045125999487936e-05
2075,0.013552507385611534,0.05333029851317406,0.03818230330944061,1.0033881664276123,1.0133293867111206,1.0095442533493042,0.0019765642937272787,0.6394540667533875,0,9.417500300326807e-05,True,2.3669890651945025e-05
2080,0.014634646475315094,0.05286078155040741,0.038088057190179825,1.0036585330963135,1.0132120847702026,1.0095207691192627,0.0019534211605787277,0.6382224559783936,0,7.966739948779707e-05,True,2.3788899852661416e-05
2085,0.011685842648148537,0.05258839204907417,0.03826596587896347,1.002921462059021,1.0131440162658691,1.0095651149749756,0.001976460451260209,0.6351451277732849,0,7.632504743717416e-05,True,2.348428824916482e-05
2090,0.010063928551971912,0.0517645888030529,0.038215771317481995,1.0025160312652588,1.0129382610321045,1.0095527172088623,0.0018860154086723924,0.6316616535186768,0,9.851955584513962e-05,True,2.3256452550413087e-05
2095,0.0071853892877697945,0.052017759531736374,0.038081079721450806,1.0017963647842407,1.0130014419555664,1.0095189809799194,0.0019266660092398524,0.6435518860816956,0,8.649156808031561e-05,True,2.370672154938802e-05
2100,0.008926380425691605,0.05519609525799751,0.03804086893796921,1.0022315979003906,1.0137954950332642,1.0095089673995972,0.0019263977883383632,0.6375395059585571,0,0.00010696462381978844,True,2.379352918069344e-05
2105,0.013891894370317459,0.05234271660447121,0.03796900808811188,1.003472924232483,1.01308274269104,1.009490966796875,0.0018890277715399861,0.6310587525367737,0,7.775107701735925e-05,True,2.3813929146854207e-05
2110,0.01849645934998989,0.05140165984630585,0.038340553641319275,1.0046240091323853,1.012847661972046,1.0095839500427246,0.001886477810330689,0.6375420093536377,0,9.224654309696307e-05,True,2.2981959773460403e-05
2115,0.017328251153230667,0.05435512214899063,0.03839670866727829,1.0043319463729858,1.0135854482650757,1.009597897529602,0.0019234635401517153,0.6356381177902222,0,6.73575818848364e-05,True,2.299643529113382e-05
2120,0.014349042437970638,0.05409778282046318,0.037891920655965805,1.003587245941162,1.0135211944580078,1.0094717741012573,0.0019206359283998609,0.6363767385482788,0,8.501987045263646e-05,True,2.4103137548081577e-05
2125,0.011151470243930817,0.05134418606758118,0.037541236728429794,1.0027878284454346,1.0128332376480103,1.0093841552734375,0.0019252788042649627,0.6332545280456543,0,9.615256221103253e-05,True,2.491703344276175e-05
2130,0.009866056963801384,0.05181645601987839,0.037771303206682205,1.0024664402008057,1.0129512548446655,1.0094414949417114,0.002009705873206258,0.6403998136520386,0,9.132080382310567e-05,True,2.4717621272429824e-05
2135,0.010192974470555782,0.05408456176519394,0.03799755871295929,1.0025482177734375,1.0135178565979004,1.009498119354248,0.0020134570077061653,0.637519121170044,0,8.772624009081713e-05,True,2.4223807486123405e-05
2140,0.008877959102392197,0.05328603833913803,0.037674978375434875,1.0022194385528564,1.0133183002471924,1.0094175338745117,0.0020121317356824875,0.629971981048584,0,9.615506359562936e-05,True,2.4945820769062266e-05
2145,0.0094594806432724,0.05242542177438736,0.037672802805900574,1.0023648738861084,1.0131033658981323,1.0094170570373535,0.0018663288792595267,0.6339678764343262,0,9.406978845885196e-05,True,2.4400682377745397e-05
2150,0.01024496741592884,0.05229803919792175,0.037976182997226715,1.0025612115859985,1.0130715370178223,1.0094926357269287,0.0018704093527048826,0.6438203454017639,0,0.00010947542094509365,True,2.373164716118481e-05
2155,0.01159478910267353,0.05402509495615959,0.0379287451505661,1.0028986930847168,1.013503074645996,1.0094809532165527,0.001981958746910095,0.6446239948272705,0,9.338991086493411e-05,True,2.42529931711033e-05
2160,0.012780074961483479,0.05184265971183777,0.03757934272289276,1.0031949281692505,1.0129578113555908,1.009393572807312,0.001992755802348256,0.6452816724777222,0,8.425330263598801e-05,True,2.5086224923143163e-05
2165,0.012754606083035469,0.05243441462516785,0.03761572390794754,1.0031886100769043,1.0131056308746338,1.0094026327133179,0.0020171040669083595,0.6412348747253418,0,7.811971693771032e-05,True,2.5099410777329467e-05
2170,0.011182582005858421,0.05281991511583328,0.03790877014398575,1.002795696258545,1.0132019519805908,1.0094759464263916,0.0019767603371292353,0.645227313041687,0,8.066086135980148e-05,True,2.42814130615443e-05
2175,0.009272919967770576,0.05250599607825279,0.03811011463403702,1.0023181438446045,1.0131235122680664,1.009526252746582,0.0019688508473336697,0.6381160616874695,0,8.269621252170173e-05,True,2.380123441980686e-05
2180,0.00854459684342146,0.05312589928507805,0.03811217099428177,1.0021361112594604,1.0132783651351929,1.0095267295837402,0.0019761519506573677,0.6479427814483643,0,8.663034461456009e-05,True,2.382448292337358e-05
2185,0.010267172940075397,0.052390437573194504,0.03772711381316185,1.0025668144226074,1.0130946636199951,1.0094305276870728,0.001970673678442836,0.6445501446723938,0,0.00011071100628300532,True,2.466596197336912e-05
2190,0.01543925330042839,0.05232406035065651,0.037381090223789215,1.0038597583770752,1.013077974319458,1.0093441009521484,0.001925868447870016,0.6443701386451721,0,9.348774941718325e-05,True,2.5286430172855034e-05
2195,0.013591493479907513,0.05186271667480469,0.037348389625549316,1.003397822380066,1.012962818145752,1.0093358755111694,0.0019722580909729004,0.6372435092926025,0,0.00011516844344671852,True,2.553747435740661e-05
2200,0.016062559559941292,0.05375317484140396,0.03783968836069107,1.004015564918518,1.0134351253509521,1.0094586610794067,0.002004628535360098,0.6385358572006226,0,0.00010392786487677447,True,2.4540353479096666e-05
2205,0.0122041841968894,0.052690450102090836,0.03817984461784363,1.0030510425567627,1.013169527053833,1.0095436573028564,0.0019837445579469204,0.6435657739639282,0,9.489381622338275e-05,True,2.3703132683294825e-05
2210,0.010773858986794949,0.052679501473903656,0.03819330036640167,1.0026934146881104,1.013166904449463,1.0095469951629639,0.001946771051734686,0.6394811868667603,0,9.314623385514993e-05,True,2.353289892198518e-05
2215,0.013657087460160255,0.05323348566889763,0.03771856799721718,1.0034141540527344,1.0133051872253418,1.0094282627105713,0.001899072085507214,0.6456814408302307,0,9.023946784286497e-05,True,2.4415245206910186e-05
2220,0.015350962057709694,0.05361020192503929,0.037432774901390076,1.0038375854492188,1.013399362564087,1.00935697555542,0.0020088341552764177,0.6366415023803711,0,9.53344023905873e-05,True,2.5483755962341093e-05
