epoch,loss,recon,vq,c_l0,c_l1,c_l2,theta_l0,theta_l1,theta_l2
485,0.00012394230980135036,0.00011968447106482926,4.257837883869797e-06,1.25,1.25,1.25,0.0,0.0,0.0
486,0.00012288319594517817,0.00011959167204622645,3.291524762971676e-06,1.25,1.25,1.25,0.0,0.0,0.0
487,0.00012339862587396055,0.00011966067977482453,3.737945235116058e-06,1.25,1.25,1.25,0.0,0.0,0.0
488,0.0001228397955856053,0.00011927368977922015,3.566106352081988e-06,1.25,1.25,1.25,0.0,0.0,0.0
489,0.00012247128179296852,0.00011935169641219545,3.119584727073743e-06,1.25,1.25,1.25,0.0,0.0,0.0
490,0.00012153911193308886,0.00011916859075427056,2.3705204455382047e-06,1.25,1.25,1.25,0.0,0.0,0.0
491,0.00012146911030868069,0.000119487633855897,1.981476981427477e-06,1.25,1.25,1.25,0.0,0.0,0.0
492,0.0001210588525282219,0.00011906393738172482,1.9949147826991975e-06,1.25,1.25,1.25,0.0,0.0,0.0
493,0.00012116299949411768,0.00011910235916730016,2.06063903078757e-06,1.25,1.25,1.25,0.0,0.0,0.0
494,0.00012131740477343556,0.00011912140689673834,2.195997376475134e-06,1.25,1.25,1.25,0.0,0.0,0.0
495,0.00012234386995260138,0.0001193301985040307,3.0136708915051713e-06,1.25,1.25,1.25,0.0,0.0,0.0
496,0.00012227716579218395,0.00011943998943024781,2.837176839420863e-06,1.25,1.25,1.25,0.0,0.0,0.0
497,0.00012254058638063725,0.00011938113457290455,3.159451603096386e-06,1.25,1.25,1.25,0.0,0.0,0.0
498,0.00012395884114084764,0.00011974094013567083,4.217900141156861e-06,1.25,1.25,1.25,0.0,0.0,0.0
499,0.00012415233941283078,0.00011963406614086125,4.518273578923982e-06,1.25,1.25,1.25,0.0,0.0,0.0
500,0.00012401717722241302,0.00011956986309087369,4.447313801847485e-06,1.25,1.25,1.25,0.0,0.0,0.0
501,0.00012349082353466657,0.00011926058868994005,4.230234640090202e-06,1.25,1.25,1.25,0.0,0.0,0.0
502,0.00012269925500731915,0.00011929504835279658,3.404206552204414e-06,1.25,1.25,1.25,0.0,0.0,0.0
503,0.00012253945496922824,0.00011927956293220632,3.2598927987237404e-06,1.25,1.25,1.25,0.0,0.0,0.0
504,0.00012167981112725102,0.00011907191728823818,2.6078941345986094e-06,1.25,1.25,1.25,0.0,0.0,0.0
505,0.00012182470672996714,0.00011916065850527957,2.664046837708156e-06,1.25,1.25,1.25,0.0,0.0,0.0
506,0.00012190242705401033,0.00011914264941879083,2.759779465577594e-06,1.25,1.25,1.25,0.0,0.0,0.0
507,0.00012225165446579921,0.00011917072442884092,3.080929525367537e-06,1.25,1.25,1.25,0.0,0.0,0.0
508,0.0001228474789968459,0.00011928438834729604,3.5630911384032517e-06,1.25,1.25,1.25,0.0,0.0,0.0
509,0.00012157245037087705,0.00011886337233590893,2.7090775802207643e-06,1.25,1.25,1.25,0.0,0.0,0.0
510,0.00012144384963903576,0.00011917778429051395,2.2660652405193103e-06,1.25,1.25,1.25,0.0,0.0,0.0
511,0.00012154884716437664,0.00011919349926756695,2.355347032789723e-06,1.25,1.25,1.25,0.0,0.0,0.0
512,0.00012175408264738507,0.00011930701402889099,2.4470680955346326e-06,1.25,1.25,1.25,0.0,0.0,0.0
513,0.000121291020695935,0.0001188951118820114,2.3959085069691357e-06,1.25,1.25,1.25,0.0,0.0,0.0
514,0.00012127403497288469,0.00011879337289428804,2.4806617830108736e-06,1.25,1.25,1.25,0.0,0.0,0.0
515,0.00012162349266873207,0.00011896050855284557,2.662984115886502e-06,1.25,1.25,1.25,0.0,0.0,0.0
516,0.00012182741083961446,0.00011960760348301846,2.2198076351287454e-06,1.25,1.25,1.25,0.0,0.0,0.0
517,0.00012096021819161252,0.00011883126026077662,2.1289577546212967e-06,1.25,1.25,1.25,0.0,0.0,0.0
518,0.00012053315185767133,0.00011884221676154994,1.6909347777982475e-06,1.25,1.25,1.25,0.0,0.0,0.0
519,0.00012053437021677382,0.00011898070224560797,1.5536673288352176e-06,1.25,1.25,1.25,0.0,0.0,0.0
520,0.00012053338214172982,0.00011912714653590228,1.4062347815979591e-06,1.25,1.25,1.25,0.0,0.0,0.0
521,0.00012062811911164317,0.00011915236718778033,1.4757521682895458e-06,1.25,1.25,1.25,0.0,0.0,0.0
522,0.00012055763691023457,0.00011898972297785804,1.5679129319323692e-06,1.25,1.25,1.25,0.0,0.0,0.0
523,0.00012061381421517581,0.00011890348760061898,1.710326574766441e-06,1.25,1.25,1.25,0.0,0.0,0.0
524,0.00012066908566339407,0.00011875787822646089,1.911207777993695e-06,1.25,1.25,1.25,0.0,0.0,0.0
525,0.00012091887583665084,0.00011874347037519329,2.175406103788191e-06,1.25,1.25,1.25,0.0,0.0,0.0
526,0.00012144958855060395,0.00011885181629622821,2.5977724590120487e-06,1.25,1.25,1.25,0.0,0.0,0.0
527,0.00012203062469779979,0.00011882761573360767,3.2030087709244983e-06,1.25,1.25,1.25,0.0,0.0,0.0
528,0.00012213264490128494,0.00011858895450131968,3.543689319940313e-06,1.25,1.25,1.25,0.0,0.0,0.0
529,0.00012068624346284196,0.00011861292732646689,2.073316397854796e-06,1.25,1.25,1.25,0.0,0.0,0.0
530,0.00012042152920912485,0.00011854578551719896,1.8757429359084199e-06,1.25,1.25,1.25,0.0,0.0,0.0
531,0.00012049575379933231,0.00011865690830745735,1.838845889778895e-06,1.25,1.25,1.25,0.0,0.0,0.0
532,0.00012083099027222488,0.00011862882347486447,2.20216705315579e-06,1.25,1.25,1.25,0.0,0.0,0.0
533,0.00012126653928135056,0.00011878383047587704,2.482708680418e-06,1.25,1.25,1.25,0.0,0.0,0.0
534,0.00012114432574890088,0.00011864338666782715,2.5009390412833453e-06,1.25,1.25,1.25,0.0,0.0,0.0
535,0.00012108691407775041,0.00011874062911374495,2.34628480484389e-06,1.25,1.25,1.25,0.0,0.0,0.0
536,0.00012057570020260756,0.0001188101992738666,1.765500792316743e-06,1.25,1.25,1.25,0.0,0.0,0.0
537,0.00012033967941533774,0.00011866037057188805,1.6793091788258607e-06,1.25,1.25,1.25,0.0,0.0,0.0
538,0.0001198813824885292,0.00011849601178255398,1.3853707741873222e-06,1.25,1.25,1.25,0.0,0.0,0.0
539,0.00012007608820567839,0.00011856020137201995,1.5158869530296216e-06,1.25,1.25,1.25,0.0,0.0,0.0
540,0.00012010549762635492,0.00011857733188662678,1.528166279740617e-06,1.25,1.25,1.25,0.0,0.0,0.0
541,0.00011967159407504369,0.00011833165663119872,1.3399379213296924e-06,1.25,1.25,1.25,0.0,0.0,0.0
542,0.0001198627858684631,0.00011843839929497335,1.4243860846363532e-06,1.25,1.25,1.25,0.0,0.0,0.0
543,0.00012001357099507004,0.0001184909517178312,1.5226197433548805e-06,1.25,1.25,1.25,0.0,0.0,0.0
544,0.00012002986222796608,0.0001183590564323822,1.670805949061105e-06,1.25,1.25,1.25,0.0,0.0,0.0
545,0.00012129279893997591,0.00011906202344107442,2.2307744075078516e-06,1.25,1.25,1.25,0.0,0.0,0.0
546,0.00012114831260987558,0.00011901336038135923,2.1349520238800325e-06,1.25,1.25,1.25,0.0,0.0,0.0
547,0.00012095359998056665,0.00011875670024892315,2.1969001011257204e-06,1.25,1.25,1.25,0.0,0.0,0.0
548,0.0001229222889378434,0.00011886950123880524,4.052788438002608e-06,1.25,1.25,1.25,0.0,0.0,0.0
549,0.00012154173236922361,0.00011862590836244635,2.915823893090419e-06,1.25,1.25,1.25,0.0,0.0,0.0
550,0.00012120688115828671,0.00011887478394783102,2.3320975117258056e-06,1.25,1.25,1.25,0.0,0.0,0.0
551,0.00012059848595527,0.00011850799128296786,2.090494672302157e-06,1.25,1.25,1.25,0.0,0.0,0.0
552,0.0001202614999783691,0.00011835566328954883,1.90583692187829e-06,1.25,1.25,1.25,0.0,0.0,0.0
553,0.0001201417780976044,0.00011836486883112229,1.7769090163710644e-06,1.25,1.25,1.25,0.0,0.0,0.0
554,0.0001213549156091176,0.0001193053562019486,2.0495591797953238e-06,1.25,1.25,1.25,0.0,0.0,0.0
555,0.00012195616582175717,0.00011880478705279529,3.1513777571490207e-06,1.25,1.25,1.25,0.0,0.0,0.0
556,0.00012329231867624912,0.00011887666587426793,4.415652608713572e-06,1.25,1.25,1.25,0.0,0.0,0.0
557,0.0001240614274138352,0.00011896277210325934,5.098655276469799e-06,1.25,1.25,1.25,0.0,0.0,0.0
558,0.0001252082616701955,0.00011903283448191359,6.175426437948772e-06,1.25,1.25,1.25,0.0,0.0,0.0
559,0.00012697236015810632,0.00011893323389813303,8.039128033487941e-06,1.25,1.25,1.25,0.0,0.0,0.0
560,0.00012393219549267087,0.00011861556668009143,5.316629801654926e-06,1.25,1.25,1.25,0.0,0.0,0.0
561,0.00012262954842299223,0.00011861269631481264,4.016851949018019e-06,1.25,1.25,1.25,0.0,0.0,0.0
562,0.00012051691373926587,0.00011818146995210555,2.335443912215851e-06,1.25,1.25,1.25,0.0,0.0,0.0
563,0.0001196640900161583,0.00011806664551841095,1.5974445091160305e-06,1.25,1.25,1.25,0.0,0.0,0.0
564,0.00011924975078727584,0.00011793950798164588,1.3102429534228577e-06,1.25,1.25,1.25,0.0,0.0,0.0
565,0.00011899877608811948,0.00011791794931923505,1.0808270928919228e-06,1.25,1.25,1.25,0.0,0.0,0.0
566,0.0001188798290968407,0.00011790640019171406,9.734290273399893e-07,1.25,1.25,1.25,0.0,0.0,0.0
567,0.00011890944915649015,0.00011789805212174543,1.011396639682971e-06,1.25,1.25,1.25,0.0,0.0,0.0
568,0.00011897116382897366,0.0001180289840704063,9.421804691100988e-07,1.25,1.25,1.25,0.0,0.0,0.0
569,0.00011908638516615611,0.0001181022740638582,9.841112699859878e-07,1.25,1.25,1.25,0.0,0.0,0.0
570,0.00011904218008567114,0.00011792365148721728,1.1185286211912172e-06,1.25,1.25,1.25,0.0,0.0,0.0
571,0.0001188620492030168,0.0001177583253593184,1.103723229789466e-06,1.25,1.25,1.25,0.0,0.0,0.0
572,0.00011896624455403071,0.00011784735470428131,1.118889946383206e-06,1.25,1.25,1.25,0.0,0.0,0.0
573,0.00011917864248971455,0.00011804769892478361,1.130943599036982e-06,1.25,1.25,1.25,0.0,0.0,0.0
574,0.00011913794369320386,0.00011802110238932074,1.1168416108375822e-06,1.25,1.25,1.25,0.0,0.0,0.0
575,0.00011904867933481,0.00011797205042967107,1.0766292518837873e-06,1.25,1.25,1.25,0.0,0.0,0.0
576,0.00011892276670550927,0.00011788371957663913,1.0390473050847504e-06,1.25,1.25,1.25,0.0,0.0,0.0
577,0.00011883387269335799,0.00011774610065913293,1.0877719319069e-06,1.25,1.25,1.25,0.0,0.0,0.0
578,0.00011888157205248717,0.00011785964306909591,1.021928810018835e-06,1.25,1.25,1.25,0.0,0.0,0.0
579,0.00011891990434378385,0.00011795434111263602,9.655629980898083e-07,1.25,1.25,1.25,0.0,0.0,0.0
580,0.0001189153961604461,0.00011784114249167033,1.0742531458163284e-06,1.25,1.25,1.25,0.0,0.0,0.0
581,0.0001188736150652403,0.00011777674735640176,1.0968670437705442e-06,1.25,1.25,1.25,0.0,0.0,0.0
582,0.00011916925868717953,0.00011796359794971067,1.2056607999966219e-06,1.25,1.25,1.25,0.0,0.0,0.0
583,0.0001192232459288789,0.00011798631785495673,1.2369279033919156e-06,1.25,1.25,1.25,0.0,0.0,0.0
584,0.00011907432635780424,0.00011787307375925593,1.2012521665383248e-06,1.25,1.25,1.25,0.0,0.0,0.0
585,0.00011919281023438088,0.00011792066688940395,1.2721430834972125e-06,1.25,1.25,1.25,0.0,0.0,0.0
586,0.00011896487449121196,0.00011771561366913375,1.2492609243963671e-06,1.25,1.25,1.25,0.0,0.0,0.0
587,0.00011878262448590249,0.00011768556178139988,1.0970630597739727e-06,1.25,1.25,1.25,0.0,0.0,0.0
588,0.00011889904271811247,0.00011782209949160461,1.076943618727455e-06,1.25,1.25,1.25,0.0,0.0,0.0
589,0.00011890407622558997,0.00011781775974668562,1.0863167346997216e-06,1.25,1.25,1.25,0.0,0.0,0.0
590,0.0001188237794849556,0.00011769244702009019,1.1313321351735794e-06,1.25,1.25,1.25,0.0,0.0,0.0
591,0.00011910204484593123,0.00011784017842728645,1.2618669984476583e-06,1.25,1.25,1.25,0.0,0.0,0.0
592,0.00011927656814805231,0.00011795815553341526,1.318412938644542e-06,1.25,1.25,1.25,0.0,0.0,0.0
593,0.00011938226925849449,0.00011797451006714254,1.4077593448291737e-06,1.25,1.25,1.25,0.0,0.0,0.0
594,0.00011986275421804748,0.00011803175475506577,1.8309997926735377e-06,1.25,1.25,1.25,0.0,0.0,0.0
595,0.00011959454277530313,0.0001177724599983776,1.8220828849280225e-06,1.25,1.25,1.25,0.0,0.0,0.0
596,0.00011953184657613747,0.00011766730494855437,1.8645411557827173e-06,1.25,1.25,1.25,0.0,0.0,0.0
597,0.00011935003822145518,0.00011767217802116647,1.6778605640865862e-06,1.25,1.25,1.25,0.0,0.0,0.0
598,0.00011955359805142507,0.00011785488386522047,1.6987142146263068e-06,1.25,1.25,1.25,0.0,0.0,0.0
599,0.00011971516905759927,0.00011791828255809378,1.7968861016015581e-06,1.25,1.25,1.25,0.0,0.0,0.0
600,0.00012015487991448026,0.00011803119341493584,2.123686323329821e-06,1.25,1.25,1.25,0.0,0.0,0.0
601,0.00011922350713575725,0.00011756289313780144,1.6606137876351567e-06,1.25,1.25,1.25,0.0,0.0,0.0
602,0.00011888739536516368,0.00011752693571907003,1.3604604191641557e-06,1.25,1.25,1.25,0.0,0.0,0.0
603,0.00011893690862052608,0.00011763520378735848,1.3017046342156392e-06,1.25,1.25,1.25,0.0,0.0,0.0
604,0.0001188864425785141,0.00011751471793104429,1.3717247327349468e-06,1.25,1.25,1.25,0.0,0.0,0.0
605,0.000118972858399502,0.00011763786060328129,1.3349985181321245e-06,1.25,1.25,1.25,0.0,0.0,0.0
606,0.00011898151060449891,0.00011754665029002353,1.4348599961522268e-06,1.25,1.25,1.25,0.0,0.0,0.0
607,0.00011967584614467342,0.00011777122635976411,1.9046190459448554e-06,1.25,1.25,1.25,0.0,0.0,0.0
608,0.0001202071929583326,0.00011773315054597333,2.4740421565638825e-06,1.25,1.25,1.25,0.0,0.0,0.0
609,0.00012107094480597879,0.00011770974451792426,3.361200413110055e-06,1.25,1.25,1.25,0.0,0.0,0.0
610,0.00012242261291248724,0.00011827803646156099,4.144576018916269e-06,1.25,1.25,1.25,0.0,0.0,0.0
611,0.00012266909652680624,0.00011846788620459848,4.201209674192796e-06,1.25,1.25,1.25,0.0,0.0,0.0
612,0.00012556354922708124,0.00011869075678987429,6.872791664136457e-06,1.25,1.25,1.25,0.0,0.0,0.0
613,0.0001232232156326063,0.00011826715599454474,4.9560585580366025e-06,1.25,1.25,1.25,0.0,0.0,0.0
614,0.00012156766279076691,0.00011770479832193815,3.862864957682177e-06,1.25,1.25,1.25,0.0,0.0,0.0
615,0.0001200723447254859,0.00011745468364097179,2.6176621645390695e-06,1.25,1.25,1.25,0.0,0.0,0.0
616,0.00011995198110525962,0.00011771005993068683,2.2419211063606783e-06,1.25,1.25,1.25,0.0,0.0,0.0
617,0.00011984015254711267,0.00011761900605051778,2.2211465022792254e-06,1.25,1.25,1.25,0.0,0.0,0.0
618,0.00012005335520370863,0.00011772173857025337,2.3316168608289446e-06,1.25,1.25,1.25,0.0,0.0,0.0
619,0.00011904479324584827,0.00011748695251299069,1.557840533905619e-06,1.25,1.25,1.25,0.0,0.0,0.0
620,0.00011878915393026546,0.00011747583666874562,1.3133178129010048e-06,1.25,1.25,1.25,0.0,0.0,0.0
621,0.0001185135519335745,0.00011736094820662402,1.1526033972586446e-06,1.25,1.25,1.25,0.0,0.0,0.0
622,0.00011864486805279739,0.00011767416945076547,9.706986361379677e-07,1.25,1.25,1.25,0.0,0.0,0.0
623,0.00011813238415925298,0.00011727727724064607,8.551065207029751e-07,1.25,1.25,1.25,0.0,0.0,0.0
624,0.00011816616570285987,0.00011736057567759416,8.055905567516674e-07,1.25,1.25,1.25,0.0,0.0,0.0
625,0.00011803576999227516,0.00011724183132173493,7.939384602195787e-07,1.25,1.25,1.25,0.0,0.0,0.0
626,0.00011841599334729835,0.00011755367922887672,8.623142406349871e-07,1.25,1.25,1.25,0.0,0.0,0.0
627,0.0001182056286779698,0.00011733235223800875,8.732764740670973e-07,1.25,1.25,1.25,0.0,0.0,0.0
628,0.00011838734099001158,0.0001174738456029445,9.134954325418221e-07,1.25,1.25,1.25,0.0,0.0,0.0
629,0.00011805341637227684,0.00011720838701876347,8.450298963680325e-07,1.25,1.25,1.25,0.0,0.0,0.0
630,0.00011800238680734765,0.00011721365190169309,7.887347862833849e-07,1.25,1.25,1.25,0.0,0.0,0.0
631,0.00011813919845735655,0.000117314422459458,8.247764185398409e-07,1.25,1.25,1.25,0.0,0.0,0.0
632,0.00011804295754700434,0.00011720855836756527,8.34398497318034e-07,1.25,1.25,1.25,0.0,0.0,0.0
633,0.00011813628698291723,0.00011732471757568419,8.115699046129521e-07,1.25,1.25,1.25,0.0,0.0,0.0
634,0.00011809004536189605,0.00011726743396138773,8.226114630360826e-07,1.25,1.25,1.25,0.0,0.0,0.0
635,0.00011808587078121491,0.00011729894686141051,7.869232206303422e-07,1.25,1.25,1.25,0.0,0.0,0.0
636,0.00011804058740381152,0.00011723852949216962,8.020573687872456e-07,1.25,1.25,1.25,0.0,0.0,0.0
637,0.00011794247038778848,0.00011715011096384842,7.92358775925095e-07,1.25,1.25,1.25,0.0,0.0,0.0
638,0.00011786285358539317,0.00011709599530149717,7.668578604125287e-07,1.25,1.25,1.25,0.0,0.0,0.0
639,0.00011818540442618542,0.00011736563756130636,8.197678170063227e-07,1.25,1.25,1.25,0.0,0.0,0.0
640,0.00011792488694482018,0.0001171187552245101,8.06130827868401e-07,1.25,1.25,1.25,0.0,0.0,0.0
641,0.00011804591485997662,0.00011720063594111707,8.452781571577361e-07,1.25,1.25,1.25,0.0,0.0,0.0
642,0.00011810009491455275,0.00011722062008630018,8.794740438133886e-07,1.25,1.25,1.25,0.0,0.0,0.0
643,0.00011824723769677803,0.00011722831441147718,1.0189233364599203e-06,1.25,1.25,1.25,0.0,0.0,0.0
644,0.00011818272323580459,0.00011712863451975863,1.054088033924927e-06,1.25,1.25,1.25,0.0,0.0,0.0
645,0.00011834304204967338,0.00011734265499399043,1.0003870841046591e-06,1.25,1.25,1.25,0.0,0.0,0.0
646,0.00011876114331244025,0.00011767810065066442,1.0830426901975443e-06,1.25,1.25,1.25,0.0,0.0,0.0
647,0.00011819486098829657,0.00011723070565494709,9.64155151450541e-07,1.25,1.25,1.25,0.0,0.0,0.0
648,0.00011799332714872435,0.00011714213433151599,8.511933629051782e-07,1.25,1.25,1.25,0.0,0.0,0.0
649,0.00011793058583862149,0.00011712265477399341,8.079314426368001e-07,1.25,1.25,1.25,0.0,0.0,0.0
650,0.00011798188352258876,0.00011715921864379198,8.226651488030256e-07,1.25,1.25,1.25,0.0,0.0,0.0
651,0.00011806267139036208,0.0001172008844150696,8.617871003480104e-07,1.25,1.25,1.25,0.0,0.0,0.0
652,0.00011796649778261781,0.00011710600992955733,8.604874039974675e-07,1.25,1.25,1.25,0.0,0.0,0.0
653,0.00011805236463260371,0.00011719248104782309,8.598827065497972e-07,1.25,1.25,1.25,0.0,0.0,0.0
654,0.00011783334193751215,0.00011702297269948758,8.10369562032065e-07,1.25,1.25,1.25,0.0,0.0,0.0
655,0.00011779630112869199,0.00011703878481057472,7.575166506512687e-07,1.25,1.25,1.25,0.0,0.0,0.0
656,0.00011769726224883926,0.00011693686647049618,7.603949228496276e-07,1.25,1.25,1.25,0.0,0.0,0.0
657,0.0001178323698695749,0.00011703610798576846,7.962617786461123e-07,1.25,1.25,1.25,0.0,0.0,0.0
658,0.00011776839201047551,0.00011698069865815342,7.876930510519741e-07,1.25,1.25,1.25,0.0,0.0,0.0
659,0.00011776418868976179,0.00011696032124746125,8.038678203092786e-07,1.25,1.25,1.25,0.0,0.0,0.0
660,0.00011781294888351113,0.0001169720351754222,8.409138388287829e-07,1.25,1.25,1.25,0.0,0.0,0.0
661,0.00011787842522608117,0.00011706026853062213,8.181566244047645e-07,1.25,1.25,1.25,0.0,0.0,0.0
662,0.00011768670083256438,0.00011690335159073584,7.833489831909902e-07,1.25,1.25,1.25,0.0,0.0,0.0
663,0.00011775396233133506,0.00011698997295752633,7.639887684263158e-07,1.25,1.25,1.25,0.0,0.0,0.0
664,0.00011773845144489315,0.00011696383917296771,7.74612044551759e-07,1.25,1.25,1.25,0.0,0.0,0.0
665,0.00011779746018873994,0.00011704878052114509,7.486795112754407e-07,1.25,1.25,1.25,0.0,0.0,0.0
666,0.00011797418119385839,0.00011724370160663966,7.304805876628962e-07,1.25,1.25,1.25,0.0,0.0,0.0
667,0.00011769790653488598,0.00011697309091687202,7.248161494999295e-07,1.25,1.25,1.25,0.0,0.0,0.0
668,0.00011778116095229052,0.00011704279022524133,7.383709743180589e-07,1.25,1.25,1.25,0.0,0.0,0.0
669,0.00011773650257964618,0.00011698705966409762,7.494427649135105e-07,1.25,1.25,1.25,0.0,0.0,0.0
670,0.00011773630358220543,0.00011693227097566705,8.040328907554794e-07,1.25,1.25,1.25,0.0,0.0,0.0
671,0.00011778989173762965,0.00011688504782796372,9.048440460901475e-07,1.25,1.25,1.25,0.0,0.0,0.0
672,0.00011797237966675312,0.00011709378559316974,8.785940366351497e-07,1.25,1.25,1.25,0.0,0.0,0.0
673,0.00011779406486311927,0.00011701058101607487,7.834834576669891e-07,1.25,1.25,1.25,0.0,0.0,0.0
674,0.00011780481654568575,0.0001169563111034222,8.485053939466525e-07,1.25,1.25,1.25,0.0,0.0,0.0
675,0.00011775484163081273,0.00011684037744998931,9.144636464952782e-07,1.25,1.25,1.25,0.0,0.0,0.0
676,0.000117729290650459,0.00011691471518133767,8.145764496703122e-07,1.25,1.25,1.25,0.0,0.0,0.0
677,0.00011781425237131771,0.00011701209405146074,8.021581749062534e-07,1.25,1.25,1.25,0.0,0.0,0.0
678,0.00011769828379328828,0.00011696446636051405,7.338177766769149e-07,1.25,1.25,1.25,0.0,0.0,0.0
679,0.00011757658321585041,0.00011687298610922881,7.03597240203635e-07,1.25,1.25,1.25,0.0,0.0,0.0
680,0.00011750325938919559,0.00011680593124765437,6.973277976385361e-07,1.25,1.25,1.25,0.0,0.0,0.0
681,0.00011754515217035077,0.00011680302741297055,7.421256214001914e-07,1.25,1.25,1.25,0.0,0.0,0.0
682,0.00011755950799852144,0.00011676940703182481,7.901011343847131e-07,1.25,1.25,1.25,0.0,0.0,0.0
683,0.00011765180897782557,0.00011686269826896022,7.89111311405577e-07,1.25,1.25,1.25,0.0,0.0,0.0
684,0.00011740833760995884,0.0001166940633993363,7.142743783106198e-07,1.25,1.25,1.25,0.0,0.0,0.0
685,0.00011753467260859907,0.00011686491743603255,6.69755311832887e-07,1.25,1.25,1.25,0.0,0.0,0.0
686,0.00011743953436962328,0.00011678124210448004,6.582929273690752e-07,1.25,1.25,1.25,0.0,0.0,0.0
687,0.00011750251142075285,0.00011680687784973998,6.956339490216123e-07,1.25,1.25,1.25,0.0,0.0,0.0
688,0.00011762191861635074,0.00011687295482261106,7.489639244795398e-07,1.25,1.25,1.25,0.0,0.0,0.0
689,0.00011764848641178105,0.00011692381667671725,7.246695275853199e-07,1.25,1.25,1.25,0.0,0.0,0.0
690,0.00011764405535359401,0.00011692208863678388,7.219674898806261e-07,1.25,1.25,1.25,0.0,0.0,0.0
691,0.00011769648372137454,0.00011695628709276206,7.401970776754751e-07,1.25,1.25,1.25,0.0,0.0,0.0
692,0.00011754127772292122,0.0001168086782854516,7.325996989493432e-07,1.25,1.25,1.25,0.0,0.0,0.0
693,0.00011742790302378125,0.0001167454152891878,6.824883769240842e-07,1.25,1.25,1.25,0.0,0.0,0.0
694,0.00011750017656595447,0.00011682445110636764,6.757250588407259e-07,1.25,1.25,1.25,0.0,0.0,0.0
695,0.00011754827391996514,0.00011687674123095348,6.715321831052279e-07,1.25,1.25,1.25,0.0,0.0,0.0
696,0.00011742530114133842,0.00011675603200274054,6.692700765142944e-07,1.25,1.25,1.25,0.0,0.0,0.0
697,0.00011750470439437777,0.00011680575044010766,6.989538633206394e-07,1.25,1.25,1.25,0.0,0.0,0.0
698,0.00011761377500079107,0.00011690167630149518,7.120987788766797e-07,1.25,1.25,1.25,0.0,0.0,0.0
699,0.00011750180565286427,0.00011681191681418568,6.898884919337433e-07,1.25,1.25,1.25,0.0,0.0,0.0
700,0.00011759955050365534,0.00011690556930261664,6.939809054529178e-07,1.25,1.25,1.25,0.0,0.0,0.0
701,0.00011756728126783855,0.00011691763647831976,6.49644314876241e-07,1.25,1.25,1.25,0.0,0.0,0.0
702,0.00011744349139917177,0.0001167967180663254,6.467728951520257e-07,1.25,1.25,1.25,0.0,0.0,0.0
703,0.00011740282861865126,0.0001167172595160082,6.85568335256903e-07,1.25,1.25,1.25,0.0,0.0,0.0
704,0.00011741070920834318,0.00011670747990137898,7.032290966435539e-07,1.25,1.25,1.25,0.0,0.0,0.0
705,0.000117406595745706,0.00011675534260575659,6.51253472483404e-07,1.25,1.25,1.25,0.0,0.0,0.0
706,0.00011723383177013602,0.000116600524779642,6.333063254260196e-07,1.25,1.25,1.25,0.0,0.0,0.0
707,0.00011736066990124528,0.00011673716035147663,6.23509478714368e-07,1.25,1.25,1.25,0.0,0.0,0.0
708,0.00011736906672012992,0.00011672846776491496,6.405992820646134e-07,1.25,1.25,1.25,0.0,0.0,0.0
709,0.00011727974015229847,0.0001166398826171644,6.398573873411805e-07,1.25,1.25,1.25,0.0,0.0,0.0
710,0.00011736329179257154,0.00011673717381199822,6.261186200617885e-07,1.25,1.25,1.25,0.0,0.0,0.0
711,0.00011730693986464758,0.0001166640573501354,6.42882633883346e-07,1.25,1.25,1.25,0.0,0.0,0.0
712,0.00011746956297429279,0.00011682120093610137,6.483614498620227e-07,1.25,1.25,1.25,0.0,0.0,0.0
713,0.00011734485233318991,0.00011668908009596635,6.557722770139663e-07,1.25,1.25,1.25,0.0,0.0,0.0
714,0.00011737229688151274,0.00011675171590468381,6.205812212556339e-07,1.25,1.25,1.25,0.0,0.0,0.0
715,0.00011724998985300772,0.00011668201150314417,5.679785374468338e-07,1.25,1.25,1.25,0.0,0.0,0.0
716,0.0001170508039649576,0.0001164878936833702,5.6291033558864e-07,1.25,1.25,1.25,0.0,0.0,0.0
717,0.00011703616437443997,0.00011646844650385902,5.677181349028615e-07,1.25,1.25,1.25,0.0,0.0,0.0
718,0.00011717822344508022,0.00011661198041110766,5.662432556619023e-07,1.25,1.25,1.25,0.0,0.0,0.0
719,0.00011720152288035024,0.00011660418676910922,5.973360714506271e-07,1.25,1.25,1.25,0.0,0.0,0.0
720,0.00011733833562175278,0.00011674905908876099,5.892776101745767e-07,1.25,1.25,1.25,0.0,0.0,0.0
721,0.0001171925978269428,0.00011659235206025187,6.002459400633597e-07,1.25,1.25,1.25,0.0,0.0,0.0
722,0.00011717097404471133,0.00011658568073471542,5.852932304151182e-07,1.25,1.25,1.25,0.0,0.0,0.0
723,0.00011709211503330152,0.00011650557389657479,5.865410400929249e-07,1.25,1.25,1.25,0.0,0.0,0.0
724,0.00011704154348990414,0.00011646597085928079,5.755728182066377e-07,1.25,1.25,1.25,0.0,0.0,0.0
725,0.00011708172605722212,0.00011653336769086309,5.4835807929976e-07,1.25,1.25,1.25,0.0,0.0,0.0
726,0.00011707541598298122,0.00011655148045974784,5.239359879283256e-07,1.25,1.25,1.25,0.0,0.0,0.0
727,0.00011717316119757016,0.00011663779259833973,5.353676812092089e-07,1.25,1.25,1.25,0.0,0.0,0.0
