epoch,layer,residual_norm
685,2,0.00020911905448883772
686,0,0.04489867389202118
686,1,0.00043220713268965483
686,2,0.00020736998703796417
687,0,0.0459650456905365
687,1,0.0005495009827427566
687,2,0.00024125973868649453
688,0,0.0454365611076355
688,1,0.000490250822622329
688,2,0.0002677822776604444
689,0,0.046921975910663605
689,1,0.0005060571129433811
689,2,0.0002194193803006783
690,0,0.04778769612312317
690,1,0.0004918695194646716
690,2,0.0002492331841494888
691,0,0.048503145575523376
691,1,0.000522647169418633
691,2,0.00025657215155661106
692,0,0.04626165330410004
692,1,0.00047267955960705876
692,2,0.0002481594274286181
693,0,0.04647458344697952
693,1,0.00046981964260339737
693,2,0.00022884219652041793
694,0,0.04750843346118927
694,1,0.000489784695673734
694,2,0.00022685826115775853
695,0,0.04563021659851074
695,1,0.0005043608834967017
695,2,0.00023337974562309682
696,0,0.04987546056509018
696,1,0.000468141253804788
696,2,0.0002321711799595505
697,0,0.047291286289691925
697,1,0.0004905156674794853
697,2,0.0002466142759658396
698,0,0.04705630987882614
698,1,0.0004821478796657175
698,2,0.0002439717500237748
699,0,0.04459656402468681
699,1,0.000467599427793175
699,2,0.00022224782151170075
700,0,0.04715149849653244
700,1,0.00046690748422406614
700,2,0.0002275847364217043
701,0,0.04683110862970352
701,1,0.00043828986235894263
701,2,0.00022043126227799803
702,0,0.04830238223075867
702,1,0.0004937298945151269
702,2,0.00022846758656669408
703,0,0.04751913994550705
703,1,0.00048040435649454594
703,2,0.00024092101375572383
704,0,0.04474712908267975
704,1,0.0004298762942198664
704,2,0.0002129357890225947
705,0,0.04870134964585304
705,1,0.00048483230057172477
705,2,0.0002427864383207634
706,0,0.04614197835326195
706,1,0.00047666364116594195
706,2,0.00021492873202078044
707,0,0.047356829047203064
707,1,0.00046649258001707494
707,2,0.0002333197189727798
708,0,0.047632019966840744
708,1,0.0004431376000866294
708,2,0.0002185327175538987
709,0,0.04465176910161972
709,1,0.00043895147973671556
709,2,0.00022675645595882088
710,0,0.045696742832660675
710,1,0.0004679310950450599
710,2,0.0002203989279223606
711,0,0.04455514997243881
711,1,0.0004895038437098265
711,2,0.00022793430252932012
712,0,0.04676225781440735
712,1,0.00047426935634575784
712,2,0.00024156989820767194
713,0,0.046477336436510086
713,1,0.0005363706732168794
713,2,0.00024206387752201408
714,0,0.04428204521536827
714,1,0.0004285435425117612
714,2,0.00021197232126723975
715,0,0.04549413546919823
715,1,0.0004440508200787008
715,2,0.00019765387696679682
716,0,0.04331924021244049
716,1,0.0004327147617004812
716,2,0.00020015072368551046
717,0,0.050282929092645645
717,1,0.0004925223183818161
717,2,0.00019199699454475194
718,0,0.048374153673648834
718,1,0.00043766683666035533
718,2,0.00021481688600033522
719,0,0.047620613127946854
719,1,0.0004753192188218236
719,2,0.0002013463235925883
720,0,0.04707840830087662
720,1,0.00045380208757705986
720,2,0.0002099982521031052
721,0,0.04663516581058502
721,1,0.0004465517995413393
721,2,0.00022627330326940864
722,0,0.0475795678794384
722,1,0.0004630069015547633
722,2,0.0002084229636238888
723,0,0.04770756512880325
723,1,0.00044039590284228325
723,2,0.0001985459530260414
724,0,0.045086171478033066
724,1,0.00043272977927699685
724,2,0.00019676770898513496
725,0,0.044080816209316254
725,1,0.00039610735257156193
725,2,0.00018607436504680663
726,0,0.04634018987417221
726,1,0.0004320979933254421
726,2,0.00018132403783965856
727,0,0.04788382351398468
727,1,0.0004603738198056817
727,2,0.00019768861238844693
728,0,0.04635642468929291
728,1,0.0004959228681400418
728,2,0.00019768350466620177
729,0,0.04671230539679527
729,1,0.0004781798634212464
729,2,0.00019534866441972554
730,0,0.04512840136885643
730,1,0.0004249547200743109
730,2,0.00021241689682938159
731,0,0.045516371726989746
731,1,0.0004985611885786057
731,2,0.00020183126616757363
732,0,0.047149766236543655
732,1,0.0004430105909705162
732,2,0.0001908181147882715
733,0,0.045785095542669296
733,1,0.0004597376100718975
733,2,0.0001906012330437079
734,0,0.04478331655263901
734,1,0.0004807457735296339
734,2,0.0002057865640381351
735,0,0.04836061969399452
735,1,0.00044884474482387304
735,2,0.00019186032295692712
736,0,0.04520002752542496
736,1,0.00045542893349193037
736,2,0.0001937401102622971
737,0,0.0468095988035202
737,1,0.0004159055242780596
737,2,0.00019052754214499146
738,0,0.04664519429206848
738,1,0.0004575545899569988
738,2,0.00020624716125894338
739,0,0.047610338777303696
739,1,0.00040853230166248977
739,2,0.00017887807916849852
740,0,0.04459021985530853
740,1,0.00043820092105306685
740,2,0.000191112223546952
741,0,0.04309083893895149
741,1,0.0004208566970191896
741,2,0.00019017177692148834
742,0,0.04649006947875023
742,1,0.00046259723603725433
742,2,0.0001947270066011697
743,0,0.04669586196541786
743,1,0.0004571949830278754
743,2,0.00018587411614134908
744,0,0.04515894502401352
744,1,0.0004320317239034921
744,2,0.0001873660075943917
745,0,0.046233098953962326
745,1,0.00041112309554591775
745,2,0.0001833010755944997
746,0,0.044170137494802475
746,1,0.0004314423422329128
746,2,0.00017810059944167733
747,0,0.044471625238657
747,1,0.00044249522034078836
747,2,0.00017831282457336783
748,0,0.0447431318461895
748,1,0.0004134445625822991
748,2,0.00017238692089449614
749,0,0.04425590857863426
749,1,0.0004063703236170113
749,2,0.0001729413343127817
750,0,0.047551341354846954
750,1,0.0003894559049513191
750,2,0.00016199814854189754
751,0,0.04563464596867561
751,1,0.00042816463974304497
751,2,0.00018352294864598662
752,0,0.045951664447784424
752,1,0.00046319220564328134
752,2,0.00019087486725766212
753,0,0.047511275857686996
753,1,0.0004519681097008288
753,2,0.0001843935315264389
754,0,0.045261647552251816
754,1,0.00043414143146947026
754,2,0.00017107815074268728
755,0,0.04706709831953049
755,1,0.0004588107985910028
755,2,0.0001675281091593206
756,0,0.04408462718129158
756,1,0.0004211197083350271
756,2,0.00017177735571749508
757,0,0.04865776002407074
757,1,0.00041114146006293595
757,2,0.00016673818754497916
758,0,0.04902740567922592
758,1,0.00042312705772928894
758,2,0.0001619081012904644
759,0,0.04722162336111069
759,1,0.00039768984424881637
759,2,0.00015733922191429883
760,0,0.048972535878419876
760,1,0.00045018072705715895
760,2,0.00016367362695746124
761,0,0.045760076493024826
761,1,0.0004281990113668144
761,2,0.0001658199034864083
762,0,0.046365223824977875
762,1,0.00045787752605974674
762,2,0.00017231145466212183
763,0,0.046698667109012604
763,1,0.00045017365482635796
763,2,0.00015857082325965166
764,0,0.04501401633024216
764,1,0.00043350833584554493
764,2,0.0001634976506466046
765,0,0.045757077634334564
765,1,0.0003998482134193182
765,2,0.00016860594041645527
766,0,0.048399634659290314
766,1,0.0004079661157447845
766,2,0.0001599922397872433
767,0,0.04723367467522621
767,1,0.00038222968578338623
767,2,0.00015906109183561057
768,0,0.04449070617556572
768,1,0.0004110825539100915
768,2,0.00015806028386577964
769,0,0.04828283190727234
769,1,0.00043119912152178586
769,2,0.00015920563600957394
770,0,0.045611005276441574
770,1,0.0004240302077960223
770,2,0.00015224140952341259
771,0,0.045171670615673065
771,1,0.0004289087955839932
771,2,0.00015599447942804545
772,0,0.0448475182056427
772,1,0.0004101896774955094
772,2,0.00015637495380360633
773,0,0.04792912304401398
773,1,0.00043450805242173374
773,2,0.00015510844241362065
774,0,0.04657695069909096
774,1,0.00045009967288933694
774,2,0.00016962955123744905
775,0,0.045847974717617035
775,1,0.00047658293624408543
775,2,0.0001776970166247338
776,0,0.04582348093390465
776,1,0.0004246753524057567
776,2,0.00016529917775187641
777,0,0.04502801597118378
777,1,0.00038902185042388737
777,2,0.0001616257504792884
778,0,0.046736184507608414
778,1,0.00044523217366077006
778,2,0.00016345309268217534
779,0,0.046556662768125534
779,1,0.0003776998782996088
779,2,0.00015912478556856513
780,0,0.04687207192182541
780,1,0.0004360994789749384
780,2,0.00016339364810846746
781,0,0.047449178993701935
781,1,0.0004354023258201778
781,2,0.0001543221587780863
782,0,0.04415270686149597
782,1,0.0003367563185747713
782,2,0.00015604629879817367
783,0,0.049787599593400955
783,1,0.00042418239172548056
783,2,0.00015034749230835587
784,0,0.045753803104162216
784,1,0.00042190999374724925
784,2,0.00015267608978319913
785,0,0.047508977353572845
785,1,0.0004625063738785684
785,2,0.0001567314175190404
786,0,0.04631456360220909
786,1,0.0003581601195037365
786,2,0.0001510854490334168
787,0,0.04585716128349304
787,1,0.00038384069921448827
787,2,0.0001539283839520067
788,0,0.04590679332613945
788,1,0.0003980443289037794
788,2,0.0001549984299344942
789,0,0.044321030378341675
789,1,0.00039447934250347316
789,2,0.0001604450080776587
790,0,0.05112299695611
790,1,0.00037279786192812026
790,2,0.00015708831779193133
791,0,0.04855305328965187
791,1,0.0003940062306355685
791,2,0.0001560099917696789
792,0,0.04629487544298172
792,1,0.00041737480205483735
792,2,0.00014933069178368896
793,0,0.048302434384822845
793,1,0.0004174273053649813
793,2,0.0001521259400760755
794,0,0.04469327628612518
794,1,0.0004179353127256036
794,2,0.00014494750939775258
795,0,0.04762151092290878
795,1,0.00041383280768059194
795,2,0.00014533444482367486
796,0,0.04585415869951248
796,1,0.0004251672071404755
796,2,0.00014866958372294903
797,0,0.04488898813724518
797,1,0.0003950617974624038
797,2,0.00013307500921655446
798,0,0.044960930943489075
798,1,0.0003784548316616565
798,2,0.00013979428331367671
799,0,0.04661836102604866
799,1,0.00041457978659309447
799,2,0.0001446506503270939
800,0,0.04489272087812424
800,1,0.0004085889959242195
800,2,0.00014568552433047444
801,0,0.04375282675027847
801,1,0.0004041767679154873
801,2,0.00014646111230831593
802,0,0.04876737296581268
802,1,0.0004063741653226316
802,2,0.000129568375996314
803,0,0.04509992524981499
803,1,0.00038602904533036053
803,2,0.00013651496556121856
804,0,0.046823665499687195
804,1,0.00041562228580005467
804,2,0.00014006480341777205
805,0,0.04637504741549492
805,1,0.00041190002229996026
805,2,0.00014340535562951118
806,0,0.04635070264339447
806,1,0.00044293992687016726
806,2,0.00015164485375862569
807,0,0.04713673144578934
807,1,0.00040969435940496624
807,2,0.00013976967602502555
808,0,0.042583856731653214
808,1,0.0004362047475297004
808,2,0.00015515276754740626
809,0,0.04648858681321144
809,1,0.00044832847197540104
809,2,0.00014779536286368966
810,0,0.044391971081495285
810,1,0.0003760904655791819
810,2,0.00013848213711753488
811,0,0.04519728571176529
811,1,0.0004068527778144926
811,2,0.00013444785145111382
812,0,0.04730095714330673
812,1,0.0004419635806698352
812,2,0.00015456965775229037
813,0,0.04765404760837555
813,1,0.0004070105205755681
813,2,0.00013472713180817664
814,0,0.04463610425591469
814,1,0.0004020782362204045
814,2,0.000138585310196504
815,0,0.04706687852740288
815,1,0.00037792939110659063
815,2,0.00013345507613848895
816,0,0.04742445424199104
816,1,0.0003937087021768093
816,2,0.00013026349188294262
817,0,0.04608219116926193
817,1,0.00045093666994944215
817,2,0.0001531565358163789
818,0,0.04461269453167915
818,1,0.0003716148203238845
818,2,0.0001435748563380912
819,0,0.04574806988239288
819,1,0.0003802176215685904
819,2,0.00013490108540281653
820,0,0.044526606798172
820,1,0.00042170699452981353
820,2,0.00014303265197668225
821,0,0.047304145991802216
821,1,0.0004059751227032393
821,2,0.0001365813659504056
822,0,0.044493891298770905
822,1,0.00039672100683674216
822,2,0.00013374219997785985
823,0,0.04760502651333809
823,1,0.00042478746036067605
823,2,0.0001415849692421034
824,0,0.048472702503204346
824,1,0.00041360544855706394
824,2,0.00013582683459389955
825,0,0.0477292463183403
825,1,0.00038301158929243684
825,2,0.00012986830552108586
826,0,0.0431167371571064
826,1,0.0003784207801800221
826,2,0.00013162738468963653
827,0,0.04769977554678917
827,1,0.0003856878320220858
827,2,0.00013533201126847416
828,0,0.0445583313703537
828,1,0.00041001042700372636
828,2,0.00014073359488975257
829,0,0.04670137166976929
829,1,0.00042219972237944603
829,2,0.00014347664546221495
830,0,0.04587665945291519
830,1,0.0003937597793992609
830,2,0.00012561272887978703
831,0,0.04484129697084427
831,1,0.00038051127921789885
831,2,0.00012542057083919644
832,0,0.0456504262983799
832,1,0.000418853887822479
832,2,0.00013895062147639692
833,0,0.047667019069194794
833,1,0.0004019351617898792
833,2,0.0001273346715606749
834,0,0.04583034664392471
834,1,0.000409345724619925
834,2,0.00012710955343209207
835,0,0.04677097126841545
835,1,0.00038460749783553183
835,2,0.0001221626007463783
836,0,0.04504182189702988
836,1,0.0003865265753120184
836,2,0.0001191839764942415
837,0,0.04399116709828377
837,1,0.00038272797246463597
837,2,0.00012101305765099823
838,0,0.04575827717781067
838,1,0.0003880326694343239
838,2,0.00011048682790715247
839,0,0.047573111951351166
839,1,0.0003950419195462018
839,2,0.00011487233859952539
840,0,0.04406280815601349
840,1,0.0004131271271035075
840,2,0.00011848299618577585
841,0,0.044697828590869904
841,1,0.0004303316818550229
841,2,0.00012767019507009536
842,0,0.04400947690010071
842,1,0.00041901637450791895
842,2,0.0001385539653711021
843,0,0.04725390300154686
843,1,0.0004042607615701854
843,2,0.00012554906425066292
844,0,0.04612221196293831
844,1,0.00038675247924402356
844,2,0.00012481081648729742
845,0,0.04173074662685394
845,1,0.0003872310626320541
845,2,0.0001224180159624666
846,0,0.044958874583244324
846,1,0.00039054706576280296
846,2,0.00011479101522127166
847,0,0.04661263898015022
847,1,0.0003562162455637008
847,2,0.00012066063209204003
848,0,0.04726992920041084
848,1,0.00038725859485566616
848,2,0.00012507870269473642
849,0,0.04622620344161987
849,1,0.00037135035381652415
849,2,0.000114030422992073
850,0,0.04436745494604111
850,1,0.00041226926259696484
850,2,0.00012970154057256877
851,0,0.04675520583987236
851,1,0.000416996655985713
851,2,0.00011804881796706468
852,0,0.046496812254190445
852,1,0.00037921059993095696
852,2,0.00011134488886455074
853,0,0.04555581137537956
853,1,0.00036918564001098275
853,2,0.00011117658141301945
854,0,0.04265522584319115
854,1,0.0003860307624563575
854,2,0.00011196408013347536
855,0,0.04651864245533943
855,1,0.00036673518479801714
855,2,0.00011562105646589771
856,0,0.04634660482406616
856,1,0.00036483138683252037
856,2,0.00010334947728551924
857,0,0.04718617722392082
857,1,0.0003983337664976716
857,2,0.00011283241474302486
858,0,0.045962490141391754
858,1,0.000356188858859241
858,2,0.00010478062176844105
859,0,0.04664770886301994
859,1,0.00042246829252690077
859,2,0.0001176481309812516
860,0,0.04624470695853233
860,1,0.0003947968070860952
860,2,0.00011491865734569728
861,0,0.046001434326171875
861,1,0.00035810089320875704
861,2,0.00010698480036808178
862,0,0.04760654643177986
862,1,0.000361408747266978
862,2,0.00010462163481861353
863,0,0.04571840167045593
863,1,0.0003963276685681194
863,2,0.00011791361612267792
864,0,0.04595949128270149
864,1,0.00040744454599916935
864,2,0.00011382698721718043
865,0,0.047965116798877716
865,1,0.0003915982670150697
865,2,0.00011391947191441432
866,0,0.045056380331516266
866,1,0.0004301816807128489
866,2,0.00011564720625756308
867,0,0.04454817995429039
867,1,0.000394193222746253
867,2,0.00010652041964931414
868,0,0.04689439758658409
868,1,0.00038554714410565794
868,2,0.00010582611139398068
869,0,0.04641420766711235
869,1,0.0004014107398688793
869,2,0.00010543555981712416
870,0,0.04328450188040733
870,1,0.00036351228482089937
870,2,0.00010804424528032541
871,0,0.04712000489234924
871,1,0.00039917981484904885
871,2,0.00010353529069107026
872,0,0.04333138465881348
872,1,0.000372469425201416
872,2,0.00010349497460993007
873,0,0.0458427332341671
873,1,0.0003932953695766628
873,2,9.683725511422381e-05
874,0,0.04549505561590195
874,1,0.0004056135949213058
874,2,0.0001101417001336813
875,0,0.0477091521024704
875,1,0.00036515851388685405
875,2,0.00010525237303227186
876,0,0.04486766830086708
876,1,0.00037367449840530753
876,2,0.00010969013237627223
877,0,0.0473775751888752
877,1,0.0003458082501310855
877,2,0.00010506983380764723
878,0,0.04725193604826927
878,1,0.0004025964590255171
878,2,0.00010157349606743082
879,0,0.04577528312802315
879,1,0.0004193765635136515
879,2,0.00010808692604769021
880,0,0.047938182950019836
880,1,0.0003641001821961254
880,2,0.000100861863757018
881,0,0.04713411629199982
881,1,0.00037720752879977226
881,2,0.00010256974201183766
882,0,0.04541660472750664
882,1,0.00037367292679846287
882,2,0.0001021100688376464
883,0,0.04493504762649536
883,1,0.0003673243336379528
883,2,9.557376324664801e-05
884,0,0.04652167111635208
884,1,0.0003974256687797606
884,2,9.88730025710538e-05
885,0,0.04557430371642113
885,1,0.0003770755138248205
885,2,9.463742753723636e-05
886,0,0.044676780700683594
886,1,0.00039478804683312774
886,2,0.00010462872887728736
887,0,0.04643165320158005
887,1,0.0003309081948827952
887,2,9.365473670186475e-05
888,0,0.04498068615794182
888,1,0.00038217194378376007
888,2,0.00010362426837673411
889,0,0.047265950590372086
889,1,0.00039477652171626687
889,2,9.812704229261726e-05
890,0,0.04991745576262474
890,1,0.0003597432223614305
890,2,9.442503505852073e-05
891,0,0.0463123545050621
891,1,0.00040165556129068136
891,2,0.00010068875417346135
892,0,0.04530530795454979
892,1,0.0003887922503054142
892,2,0.00010537179332459345
893,0,0.04573233798146248
893,1,0.0003648755082394928
893,2,8.867309952620417e-05
894,0,0.04157274588942528
894,1,0.00037924933712929487
894,2,9.462588786846027e-05
895,0,0.045018184930086136
895,1,0.0003292027395218611
895,2,9.297817450715229e-05
896,0,0.04443787783384323
896,1,0.00034656774369068444
896,2,9.242229862138629e-05
897,0,0.0480317659676075
897,1,0.00035650498466566205
897,2,9.419250272912905e-05
898,0,0.044077835977077484
898,1,0.0003664176329039037
898,2,8.905310096452013e-05
899,0,0.04557684063911438
899,1,0.00039110585930757225
899,2,9.749297896632925e-05
900,0,0.045771077275276184
900,1,0.0003934403648599982
900,2,0.00010094016761286184
901,0,0.045169077813625336
901,1,0.0003867146442644298
901,2,0.00010119524085894227
902,0,0.045107435435056686
902,1,0.00035004931851290166
902,2,9.049414074979722e-05
903,0,0.043503355234861374
903,1,0.00038816858432255685
903,2,0.00010609715536702424
904,0,0.04334774985909462
904,1,0.0003929108497686684
904,2,0.00011350258137099445
905,0,0.04365512356162071
905,1,0.0003772386990021914
905,2,9.629410487832502e-05
906,0,0.04899810999631882
906,1,0.0003939384187106043
906,2,9.21553437365219e-05
907,0,0.042977310717105865
907,1,0.00038815735024400055
907,2,9.659709758125246e-05
908,0,0.0480545349419117
908,1,0.00038542578113265336
908,2,0.00010112542804563418
909,0,0.04540684074163437
909,1,0.00035972511977888644
909,2,8.87523201527074e-05
910,0,0.045368656516075134
910,1,0.00036636163713410497
910,2,9.765306458575651e-05
911,0,0.04382315278053284
911,1,0.00036652630660682917
911,2,8.542334398953244e-05
912,0,0.04557938873767853
912,1,0.00038602162385359406
912,2,8.749972039368004e-05
913,0,0.046461399644613266
913,1,0.0004167105071246624
913,2,9.551951370667666e-05
914,0,0.04482957720756531
914,1,0.0003811958886217326
914,2,9.481045708525926e-05
915,0,0.044362686574459076
915,1,0.0003970521502196789
915,2,0.00010280850256094709
916,0,0.0449758879840374
916,1,0.00035395059967413545
916,2,8.488569437758997e-05
917,0,0.04524296149611473
917,1,0.0003990236727986485
917,2,0.00010049634875031188
918,0,0.04548459127545357
918,1,0.0003539581084623933
918,2,9.078971925191581e-05
919,0,0.04615401104092598
919,1,0.0004087790148332715
919,2,9.745681745698676e-05
920,0,0.045616913586854935
920,1,0.0003832672373391688
920,2,9.099302405957133e-05
921,0,0.047931969165802
921,1,0.00039084424497559667
921,2,8.66136106196791e-05
922,0,0.043776530772447586
922,1,0.000380927202058956
922,2,8.900741522666067e-05
923,0,0.045449018478393555
923,1,0.00039322488009929657
923,2,9.221474465448409e-05
924,0,0.04590136557817459
924,1,0.0003367036406416446
924,2,8.402446110267192e-05
925,0,0.04398427531123161
925,1,0.0003905657213181257
925,2,9.02751853573136e-05
926,0,0.04173484072089195
926,1,0.000353491137502715
926,2,8.751121640671045e-05
927,0,0.04428651183843613
927,1,0.0003813133225776255
927,2,8.112283830996603e-05
928,0,0.04597274586558342
928,1,0.0003798426769208163
928,2,9.137856250163168e-05
929,0,0.04640594497323036
929,1,0.00037701637484133244
929,2,8.709035319043323e-05
930,0,0.04325386881828308
930,1,0.00035146178561262786
930,2,8.613575482740998e-05
931,0,0.045517176389694214
931,1,0.0003403915907256305
931,2,8.251537656178698e-05
932,0,0.04363488405942917
932,1,0.00033609161619096994
932,2,8.398610953008756e-05
933,0,0.04592031240463257
933,1,0.00035184112493880093
933,2,8.23885784484446e-05
934,0,0.04436861351132393
934,1,0.00032227273914031684
934,2,8.04778901510872e-05
935,0,0.04851632937788963
935,1,0.0003620715287979692
935,2,7.82483839429915e-05
936,0,0.04536615312099457
936,1,0.00033959545544348657
936,2,8.208418876165524e-05
937,0,0.04503583163022995
937,1,0.0003930706880055368
937,2,7.988909783307463e-05
938,0,0.04596216604113579
938,1,0.00034482055343687534
938,2,7.839968020562083e-05
939,0,0.04218118265271187
939,1,0.0003791551280301064
939,2,8.856062049744651e-05
940,0,0.04724618420004845
940,1,0.0003665222320705652
940,2,7.934130553621799e-05
941,0,0.04433877393603325
941,1,0.0003914358967449516
941,2,7.784049375914037e-05
942,0,0.04551517218351364
942,1,0.00034786391188390553
942,2,8.19788474473171e-05
943,0,0.04526112228631973
943,1,0.0003559883334673941
943,2,8.326333045260981e-05
944,0,0.04682759568095207
944,1,0.0004002467030659318
944,2,8.68506176630035e-05
945,0,0.0453401617705822
945,1,0.000374656287021935
945,2,7.68745958339423e-05
946,0,0.046822141855955124
946,1,0.00036311414442025125
946,2,8.277673623524606e-05
947,0,0.04576469585299492
947,1,0.000377953692805022
947,2,7.707101758569479e-05
948,0,0.04669536277651787
948,1,0.00037545617669820786
948,2,8.081440319074318e-05
949,0,0.04591337963938713
949,1,0.0003244901599828154
949,2,7.511152216466144e-05
950,0,0.04782075434923172
950,1,0.0003679338551592082
950,2,7.328556239372119e-05
951,0,0.04562303051352501
951,1,0.0003883529861923307
951,2,8.150244684657082e-05
952,0,0.047125451266765594
952,1,0.0003395147214177996
952,2,7.702755829086527e-05
953,0,0.045821163803339005
953,1,0.0003688264114316553
953,2,7.73766078054905e-05
954,0,0.04409649223089218
954,1,0.0003633407177403569
954,2,7.745910988887772e-05
955,0,0.04734792932868004
955,1,0.0003694318875204772
955,2,8.6702209955547e-05
956,0,0.046800728887319565
956,1,0.00041983675328083336
956,2,9.726010466692969e-05
957,0,0.047242969274520874
957,1,0.00034098519245162606
957,2,7.572947652079165e-05
958,0,0.04670236259698868
958,1,0.00036543927853927016
958,2,7.645016739843413e-05
959,0,0.0447988286614418
959,1,0.0003853514790534973
959,2,8.201043237932026e-05
960,0,0.047277726233005524
960,1,0.00037790334317833185
960,2,8.37805200717412e-05
961,0,0.045601360499858856
961,1,0.0003599757037591189
961,2,7.500053470721468e-05
962,0,0.0457182303071022
962,1,0.0003797662502620369
962,2,8.296610758407041e-05
963,0,0.04801323264837265
963,1,0.0003413186932448298
963,2,7.467867544619367e-05
964,0,0.04636044800281525
964,1,0.00037960882764309645
964,2,7.575919880764559e-05
965,0,0.043932922184467316
965,1,0.00038834495353512466
965,2,8.381937368540093e-05
966,0,0.04513164609670639
966,1,0.0003613458829931915
966,2,7.769781223032624e-05
967,0,0.043705832213163376
967,1,0.00037706983857788146
967,2,7.390658720396459e-05
968,0,0.0456811897456646
968,1,0.0003832010552287102
968,2,7.515544712077826e-05
969,0,0.04368073120713234
969,1,0.0003527943918015808
969,2,7.488123083021492e-05
970,0,0.047619473189115524
970,1,0.00034782220609486103
970,2,7.008246029727161e-05
971,0,0.045032646507024765
971,1,0.00039443265995942056
971,2,9.260755177820101e-05
972,0,0.04569618031382561
972,1,0.0003623803786467761
972,2,7.286959589691833e-05
973,0,0.04616976156830788
973,1,0.0003889070067089051
973,2,7.487038965336978e-05
974,0,0.04955644533038139
974,1,0.00037640793016180396
974,2,7.849460234865546e-05
975,0,0.04387250915169716
975,1,0.00036133380490355194
975,2,7.461054337909445e-05
976,0,0.04493006691336632
976,1,0.0003754227655008435
976,2,7.727876072749496e-05
977,0,0.04538486897945404
977,1,0.00035557564115151763
977,2,8.215718844439834e-05
978,0,0.044726159423589706
978,1,0.00033222802449017763
978,2,6.734798080287874e-05
979,0,0.04805273562669754
979,1,0.0003707900468725711
979,2,7.452557474607602e-05
980,0,0.04632988199591637
980,1,0.00036548852222040296
980,2,7.890297274570912e-05
981,0,0.04648573324084282
981,1,0.00035549231688492
981,2,7.189006282715127e-05
982,0,0.044730041176080704
982,1,0.0003410321951378137
982,2,7.206865848274902e-05
983,0,0.04526561498641968
983,1,0.00037394286482594907
983,2,8.077976235654205e-05
984,0,0.044458575546741486
984,1,0.00036541075678542256
984,2,8.316363528138027e-05
985,0,0.046321164816617966
985,1,0.0004016247985418886
985,2,7.68597237765789e-05
986,0,0.04682325944304466
986,1,0.000394128990592435
986,2,8.049914322327822e-05
987,0,0.045364849269390106
987,1,0.0003740879474207759
987,2,7.556968921562657e-05
988,0,0.04516546055674553
988,1,0.0003893215034622699
988,2,7.340636511798948e-05
989,0,0.04684891924262047
989,1,0.0003615030727814883
989,2,7.08758961991407e-05
990,0,0.0471554733812809
990,1,0.00038212284562177956
990,2,7.360763265751302e-05
991,0,0.046350862830877304
991,1,0.00036226180964149535
991,2,7.528488640673459e-05
992,0,0.045497238636016846
992,1,0.00037566645187325776
992,2,8.286337833851576e-05
993,0,0.04758499935269356
993,1,0.00034871933166868985
993,2,7.255012314999476e-05
994,0,0.04357330873608589
994,1,0.00035495078191161156
994,2,7.603074482176453e-05
995,0,0.044989023357629776
995,1,0.0003485236957203597
995,2,7.497396291000769e-05
996,0,0.04586254060268402
996,1,0.00037899627932347357
996,2,8.179694850696251e-05
997,0,0.04572701081633568
997,1,0.0003564259968698025
997,2,8.076474478002638e-05
998,0,0.04659751057624817
998,1,0.00037995504681020975
998,2,7.262240251293406e-05
999,0,0.04755743592977524
999,1,0.00043077042209915817
999,2,8.318312029587105e-05
