sample_idx,canary_exact,stage4_exact,canary_prefix3,stage4_prefix3,canary_first1,stage4_first1,canary_last1,stage4_last1,canary_top1_eq,stage4_top1_eq,canary_rank,stage4_rank
520,0,0,0,0,0,0,1,1,0,0,21,21
521,0,0,0,0,0,1,1,1,0,0,21,21
522,0,0,0,0,0,0,1,1,0,0,21,21
523,0,0,0,0,0,0,1,1,0,0,21,21
524,0,0,0,0,1,0,1,1,0,0,21,21
525,0,0,0,0,0,0,1,1,0,0,21,21
526,0,0,0,0,0,0,1,1,0,0,21,21
527,0,1,0,1,0,1,1,1,0,1,21,1
528,0,0,0,0,0,1,1,1,0,0,21,21
529,0,0,0,0,0,1,1,1,0,0,21,21
530,0,0,0,0,0,0,1,1,0,0,21,21
531,0,0,0,0,0,1,1,1,0,0,21,21
532,0,0,0,0,0,0,1,1,0,0,21,21
533,0,1,0,1,0,1,1,1,0,1,21,1
534,0,0,0,0,0,0,1,1,0,0,21,21
535,0,0,0,0,0,0,1,1,0,0,21,21
536,0,0,0,0,0,0,1,1,0,0,21,21
537,0,0,0,0,0,0,1,1,0,0,21,21
538,0,0,0,0,0,1,1,1,0,0,21,21
539,0,0,0,0,0,1,1,1,0,0,21,21
540,0,0,0,0,0,1,1,1,0,0,21,21
541,0,0,0,0,0,1,1,1,0,0,21,21
542,0,0,0,0,0,0,1,1,0,0,21,21
543,0,1,0,1,0,1,1,1,0,0,21,2
544,0,0,0,0,0,0,1,1,0,0,21,21
545,0,0,0,0,0,1,1,1,0,0,21,21
546,0,0,0,0,0,0,1,1,0,0,21,21
547,0,0,0,0,0,1,1,1,0,0,21,21
548,0,0,0,0,0,0,1,1,0,0,21,21
549,0,0,0,0,0,0,1,1,0,0,21,21
550,0,0,0,0,0,1,1,1,0,0,21,21
551,0,0,0,0,0,1,1,1,0,0,21,21
552,0,0,0,0,0,1,1,1,0,0,21,21
553,0,0,0,0,0,0,1,1,0,0,21,21
554,0,0,0,0,0,1,1,1,0,0,21,21
555,0,0,0,0,0,0,1,1,0,0,21,21
556,0,0,0,0,0,0,1,1,0,0,21,21
557,0,0,0,0,0,1,1,1,0,0,21,21
558,0,0,0,0,0,1,1,1,0,0,21,21
559,0,1,0,1,0,1,1,1,0,1,21,1
560,0,0,0,0,0,0,1,1,0,0,21,21
561,0,0,0,0,0,0,1,1,0,0,21,21
562,0,0,0,0,0,1,1,1,0,0,21,21
563,0,0,0,0,0,0,1,1,0,0,21,21
564,0,0,0,0,0,0,1,1,0,0,21,21
565,0,0,0,0,0,0,1,1,0,0,21,21
566,0,0,0,0,0,1,1,1,0,0,21,21
567,0,0,0,0,0,0,1,1,0,0,21,21
568,0,1,0,1,0,1,1,1,0,1,21,1
569,0,0,0,0,0,0,1,1,0,0,21,21
570,0,1,0,1,0,1,1,1,0,0,21,18
571,0,0,0,0,0,1,1,1,0,0,21,21
572,0,0,0,0,0,0,1,1,0,0,21,21
573,0,0,0,0,0,1,1,1,0,0,21,21
574,0,0,0,0,0,1,1,1,0,0,21,21
575,0,0,0,0,0,0,1,1,0,0,21,21
576,0,0,0,0,0,0,1,1,0,0,21,21
577,0,1,0,1,0,1,1,1,0,0,21,8
578,0,0,0,0,0,0,1,1,0,0,21,21
579,0,0,0,0,0,0,1,1,0,0,21,21
580,0,0,0,0,0,1,1,1,0,0,21,21
581,0,0,0,0,0,1,1,1,0,0,21,21
582,0,0,0,0,0,1,1,1,0,0,21,21
583,0,0,0,0,0,0,1,1,0,0,21,21
584,0,1,0,1,0,1,1,1,0,0,21,6
585,0,0,0,0,0,0,1,1,0,0,21,21
586,0,0,0,0,0,0,1,1,0,0,21,21
587,0,0,0,0,0,1,1,1,0,0,21,21
588,0,0,0,0,0,1,1,1,0,0,21,21
589,0,0,0,0,0,0,1,1,0,0,21,21
590,0,0,0,0,0,1,1,1,0,0,21,21
591,0,0,0,0,0,1,1,1,0,0,21,21
592,0,0,0,0,0,0,1,1,0,0,21,21
593,0,0,0,0,0,0,1,1,0,0,21,21
594,0,0,0,0,0,0,1,1,0,0,21,21
595,0,0,0,0,0,1,1,1,0,0,21,21
596,0,1,0,1,0,1,1,1,0,0,21,6
597,0,0,0,0,0,0,1,1,0,0,21,21
598,0,0,0,0,0,0,1,1,0,0,21,21
599,0,0,0,0,0,0,1,1,0,0,21,21
600,0,0,0,0,0,0,1,1,0,0,21,21
601,0,0,0,0,0,1,1,1,0,0,21,21
602,0,0,0,0,0,1,1,1,0,0,21,21
603,0,0,0,0,0,1,1,1,0,0,21,21
604,0,0,0,0,0,1,1,1,0,0,21,21
605,0,0,0,0,0,1,1,1,0,0,21,21
606,0,0,0,0,0,1,1,1,0,0,21,21
607,0,0,0,0,0,0,1,1,0,0,21,21
608,0,0,0,0,0,1,0,1,0,0,21,21
609,0,0,0,0,0,0,1,1,0,0,21,21
610,0,1,0,1,0,1,1,1,0,0,21,15
611,0,1,0,1,0,1,1,1,0,0,21,20
612,0,1,0,1,0,1,1,1,0,0,21,8
613,0,0,0,0,0,0,1,1,0,0,21,21
614,0,0,0,0,0,1,1,1,0,0,21,21
615,0,0,0,0,0,0,1,1,0,0,21,21
616,0,0,0,0,0,0,1,1,0,0,21,21
617,0,0,0,0,0,0,1,1,0,0,21,21
618,0,0,0,0,1,0,1,1,0,0,21,21
619,0,0,0,0,0,1,1,1,0,0,21,21
620,0,0,0,0,0,0,1,1,0,0,21,21
621,0,0,0,0,0,0,1,1,0,0,21,21
622,0,0,0,0,0,1,1,1,0,0,21,21
623,0,0,0,0,0,1,1,1,0,0,21,21
624,0,0,0,0,0,1,1,1,0,0,21,21
625,0,1,0,1,0,1,1,1,0,0,21,8
626,0,0,0,0,0,0,1,1,0,0,21,21
627,0,0,0,0,0,1,1,1,0,0,21,21
628,0,0,0,0,0,0,1,1,0,0,21,21
629,0,0,0,0,0,0,1,1,0,0,21,21
630,0,0,0,0,0,0,1,1,0,0,21,21
631,0,0,0,0,0,0,1,1,0,0,21,21
632,0,0,0,0,0,0,1,1,0,0,21,21
633,0,0,0,0,0,0,1,1,0,0,21,21
634,0,0,0,0,0,0,1,1,0,0,21,21
635,0,0,0,0,0,0,1,1,0,0,21,21
636,0,0,0,0,0,0,1,1,0,0,21,21
637,0,0,0,0,0,1,1,1,0,0,21,21
638,0,0,0,0,0,1,0,1,0,0,21,21
639,0,0,0,0,0,1,1,1,0,0,21,21
640,0,0,0,0,0,1,1,1,0,0,21,21
641,0,0,0,0,0,0,1,1,0,0,21,21
642,0,0,0,0,0,1,1,1,0,0,21,21
643,0,0,0,0,0,0,1,1,0,0,21,21
644,0,1,0,1,0,1,1,1,0,1,21,1
645,0,0,0,0,0,0,1,1,0,0,21,21
646,0,1,0,1,0,1,1,1,0,0,21,8
647,0,0,0,0,0,0,1,1,0,0,21,21
648,0,1,0,1,0,1,1,1,0,1,21,1
649,0,0,0,0,0,0,1,1,0,0,21,21
650,0,0,0,0,0,0,1,1,0,0,21,21
651,0,0,0,0,0,0,1,1,0,0,21,21
652,0,0,0,0,0,1,1,1,0,0,21,21
653,0,0,0,0,0,0,1,1,0,0,21,21
654,0,0,0,0,0,1,1,1,0,0,21,21
655,0,0,0,0,0,0,1,1,0,0,21,21
656,0,0,0,0,0,0,1,1,0,0,21,21
657,0,0,0,0,0,0,1,1,0,0,21,21
658,0,0,0,0,0,0,1,1,0,0,21,21
659,0,0,0,0,0,1,1,1,0,0,21,21
660,0,0,0,0,0,0,1,1,0,0,21,21
661,0,0,0,0,0,0,1,1,0,0,21,21
662,0,0,0,0,0,1,1,1,0,0,21,21
663,0,0,0,0,0,1,1,1,0,0,21,21
664,0,0,0,0,0,0,1,1,0,0,21,21
665,0,0,0,0,0,0,1,1,0,0,21,21
666,0,0,0,0,0,1,1,1,0,0,21,21
667,0,0,0,0,0,0,1,1,0,0,21,21
668,0,0,0,0,0,0,1,1,0,0,21,21
669,0,0,0,0,0,0,1,1,0,0,21,21
670,0,1,0,1,0,1,1,1,0,0,21,9
671,0,0,0,0,0,0,1,1,0,0,21,21
672,0,0,0,0,0,0,1,1,0,0,21,21
673,0,0,0,0,0,1,1,1,0,0,21,21
674,0,0,0,0,0,0,1,1,0,0,21,21
675,0,0,0,0,0,1,1,1,0,0,21,21
676,0,0,0,0,0,1,1,1,0,0,21,21
677,0,0,0,0,0,0,1,1,0,0,21,21
678,0,0,0,0,0,1,1,1,0,0,21,21
679,0,0,0,0,0,1,1,1,0,0,21,21
680,0,0,0,0,0,1,1,1,0,0,21,21
681,0,0,0,0,0,0,1,1,0,0,21,21
682,0,0,0,0,0,1,1,1,0,0,21,21
683,0,0,0,0,0,1,1,1,0,0,21,21
684,0,0,0,0,0,1,1,1,0,0,21,21
685,0,0,0,0,0,0,1,1,0,0,21,21
686,0,0,0,0,0,0,1,1,0,0,21,21
687,0,1,0,1,0,1,1,1,0,1,21,1
688,0,0,0,0,0,1,1,1,0,0,21,21
689,0,0,0,0,0,0,1,1,0,0,21,21
690,0,1,0,1,0,1,1,1,0,1,21,1
691,0,0,0,0,0,1,1,1,0,0,21,21
692,0,0,0,0,0,1,1,1,0,0,21,21
693,0,0,0,0,0,0,1,1,0,0,21,21
694,0,0,0,0,0,1,1,1,0,0,21,21
695,0,0,0,0,0,1,1,1,0,0,21,21
696,0,0,0,0,0,0,1,1,0,0,21,21
697,0,0,0,0,1,1,1,1,0,0,21,21
698,0,0,0,0,0,0,1,1,0,0,21,21
699,0,0,0,0,0,1,1,1,0,0,21,21
700,0,0,0,0,0,0,1,1,0,0,21,21
701,0,0,0,0,0,1,1,1,0,0,21,21
702,0,0,0,0,0,0,1,1,0,0,21,21
703,0,1,0,1,0,1,1,1,0,1,21,1
704,0,0,0,0,0,1,1,1,0,0,21,21
705,0,0,0,0,0,0,1,1,0,0,21,21
706,0,0,0,0,0,0,1,1,0,0,21,21
707,0,0,0,0,0,1,1,1,0,0,21,21
708,0,0,0,0,0,0,1,1,0,0,21,21
709,0,0,0,0,0,1,1,1,0,0,21,21
710,0,1,0,1,0,1,1,1,0,0,21,5
711,0,1,0,1,0,1,1,1,0,0,21,3
712,0,1,0,1,0,1,1,1,0,1,21,1
713,0,1,0,1,0,1,1,1,0,0,21,2
714,0,0,0,0,0,1,1,1,0,0,21,21
715,0,0,0,0,0,1,1,1,0,0,21,21
716,0,0,0,0,0,1,1,1,0,0,21,21
717,0,0,0,0,0,0,1,1,0,0,21,21
718,0,0,0,0,0,0,1,1,0,0,21,21
719,0,0,0,0,0,1,1,1,0,0,21,21
720,0,0,0,0,0,1,1,1,0,0,21,21
721,0,0,0,0,0,0,1,1,0,0,21,21
722,0,0,0,0,0,1,1,1,0,0,21,21
723,0,0,0,0,0,1,1,1,0,0,21,21
724,0,1,0,1,0,1,1,1,0,0,21,3
725,0,0,0,0,0,1,1,1,0,0,21,21
726,0,0,0,0,0,1,1,1,0,0,21,21
727,0,0,0,0,0,1,1,1,0,0,21,21
728,0,0,0,0,0,0,1,1,0,0,21,21
729,0,0,0,0,0,1,1,1,0,0,21,21
730,0,0,0,0,0,0,1,1,0,0,21,21
731,0,0,0,0,0,0,1,1,0,0,21,21
732,0,0,0,0,0,0,1,1,0,0,21,21
733,0,0,0,0,0,0,1,1,0,0,21,21
734,0,0,0,0,0,0,1,1,0,0,21,21
735,0,0,0,0,0,0,1,1,0,0,21,21
736,0,0,0,0,0,1,1,1,0,0,21,21
737,0,0,0,0,0,1,1,1,0,0,21,21
738,0,0,0,0,0,1,1,1,0,0,21,21
739,0,1,0,1,0,1,1,1,0,1,21,1
740,0,0,0,0,0,0,1,1,0,0,21,21
741,0,0,0,0,0,1,1,1,0,0,21,21
742,0,1,0,1,0,1,1,1,0,0,21,16
743,0,0,0,0,0,1,1,1,0,0,21,21
744,0,0,0,0,0,0,1,1,0,0,21,21
745,0,0,0,0,0,0,1,1,0,0,21,21
746,0,0,0,0,0,1,1,1,0,0,21,21
747,0,0,0,0,0,1,1,1,0,0,21,21
748,0,0,0,0,0,1,1,1,0,0,21,21
749,0,0,0,0,0,0,1,1,0,0,21,21
750,0,0,0,0,0,0,1,1,0,0,21,21
751,0,0,0,0,0,1,1,1,0,0,21,21
752,0,0,0,0,0,0,1,1,0,0,21,21
753,0,0,0,0,0,0,1,1,0,0,21,21
754,0,0,0,0,0,0,1,1,0,0,21,21
755,0,0,0,0,0,1,1,1,0,0,21,21
756,0,1,0,1,0,1,1,1,0,1,21,1
757,0,0,0,0,0,0,1,1,0,0,21,21
758,0,0,0,0,0,0,1,1,0,0,21,21
759,0,0,0,0,0,1,1,1,0,0,21,21
760,0,0,0,0,0,0,1,1,0,0,21,21
761,0,1,0,1,0,1,1,1,0,0,21,8
762,0,0,0,0,0,0,1,1,0,0,21,21
763,0,0,0,0,0,1,1,1,0,0,21,21
764,0,0,0,0,0,1,1,1,0,0,21,21
765,0,0,0,0,0,1,1,1,0,0,21,21
766,0,0,0,0,0,1,1,1,0,0,21,21
767,0,0,0,0,0,0,1,1,0,0,21,21
768,0,0,0,0,0,0,1,1,0,0,21,21
769,0,1,0,1,0,1,1,1,0,0,21,7
770,0,0,0,0,0,0,1,1,0,0,21,21
771,0,0,0,0,0,0,1,1,0,0,21,21
772,0,0,0,0,0,0,1,1,0,0,21,21
773,0,1,0,1,0,1,1,1,0,1,21,1
774,0,0,0,0,0,0,1,1,0,0,21,21
775,0,0,0,0,0,0,1,1,0,0,21,21
776,0,0,0,0,0,0,1,1,0,0,21,21
777,0,0,0,0,0,0,1,1,0,0,21,21
778,0,0,0,0,0,0,1,1,0,0,21,21
779,0,0,0,0,0,0,1,1,0,0,21,21
780,0,0,0,0,0,1,1,1,0,0,21,21
781,0,0,0,0,0,1,1,1,0,0,21,21
782,0,0,0,0,0,1,1,1,0,0,21,21
783,0,0,0,0,0,0,1,1,0,0,21,21
784,0,0,0,0,0,0,1,1,0,0,21,21
785,0,0,0,0,0,0,1,1,0,0,21,21
786,0,0,0,0,0,1,1,1,0,0,21,21
787,0,0,0,0,0,1,1,1,0,0,21,21
788,0,0,0,0,0,1,1,1,0,0,21,21
789,0,0,0,0,0,0,1,1,0,0,21,21
790,0,0,0,0,0,1,1,1,0,0,21,21
791,0,0,0,0,0,1,1,1,0,0,21,21
792,0,0,0,0,0,1,1,1,0,0,21,21
793,0,0,0,0,0,0,1,1,0,0,21,21
794,0,0,0,0,0,1,1,1,0,0,21,21
795,0,0,0,0,0,1,1,1,0,0,21,21
796,0,0,0,0,0,0,1,1,0,0,21,21
797,0,0,0,0,0,1,1,1,0,0,21,21
798,0,0,0,0,0,1,1,1,0,0,21,21
799,0,0,0,0,0,1,1,1,0,0,21,21
800,0,0,0,0,0,1,1,1,0,0,21,21
801,0,0,0,0,0,0,1,1,0,0,21,21
802,0,0,0,0,0,0,1,1,0,0,21,21
803,0,0,0,0,0,0,1,1,0,0,21,21
804,0,1,0,1,0,1,1,1,0,0,21,10
805,0,0,0,0,0,0,1,1,0,0,21,21
806,0,0,0,0,0,1,1,1,0,0,21,21
807,0,0,0,0,0,0,1,1,0,0,21,21
808,0,0,0,0,0,1,1,1,0,0,21,21
809,0,0,0,0,0,0,1,1,0,0,21,21
810,0,0,0,0,0,1,1,1,0,0,21,21
811,0,0,0,0,0,0,1,1,0,0,21,21
812,0,0,0,0,0,1,1,1,0,0,21,21
813,0,0,0,0,0,1,1,1,0,0,21,21
814,0,0,0,0,0,1,1,1,0,0,21,21
815,0,0,0,0,0,0,1,1,0,0,21,21
816,0,0,0,0,0,0,1,1,0,0,21,21
817,0,0,0,0,0,0,1,1,0,0,21,21
818,0,0,0,0,0,0,1,1,0,0,21,21
819,0,0,0,0,0,1,1,1,0,0,21,21
820,0,0,0,0,0,1,1,1,0,0,21,21
821,0,0,0,0,0,0,1,1,0,0,21,21
822,0,0,0,0,0,0,1,1,0,0,21,21
823,0,0,0,0,0,0,1,1,0,0,21,21
824,0,0,0,0,0,1,1,1,0,0,21,21
825,0,0,0,0,0,0,1,1,0,0,21,21
826,0,0,0,0,0,0,1,1,0,0,21,21
827,0,0,0,0,0,0,1,1,0,0,21,21
828,0,0,0,0,1,0,1,1,0,0,21,21
829,0,0,0,0,0,0,1,1,0,0,21,21
830,0,0,0,0,0,1,1,1,0,0,21,21
831,0,0,0,0,0,0,1,1,0,0,21,21
832,0,0,0,0,0,0,1,1,0,0,21,21
833,0,0,0,0,0,1,1,1,0,0,21,21
834,0,0,0,0,0,0,1,1,0,0,21,21
835,0,0,0,0,0,0,1,1,0,0,21,21
836,0,0,0,0,0,1,1,1,0,0,21,21
837,0,0,0,0,0,0,1,1,0,0,21,21
838,0,0,0,0,0,0,1,1,0,0,21,21
839,0,0,0,0,0,0,1,1,0,0,21,21
840,0,0,0,0,0,1,1,1,0,0,21,21
841,0,0,0,0,0,0,1,1,0,0,21,21
842,0,0,0,0,0,0,1,1,0,0,21,21
843,0,0,0,0,0,0,1,1,0,0,21,21
844,0,0,0,0,0,0,1,1,0,0,21,21
845,0,1,0,1,0,1,1,1,0,1,21,1
846,0,0,0,0,0,0,1,1,0,0,21,21
847,0,1,0,1,0,1,1,1,0,0,21,3
848,0,0,0,0,0,0,1,1,0,0,21,21
849,0,0,0,0,0,0,1,1,0,0,21,21
850,0,1,0,1,0,1,1,1,0,0,21,18
851,0,0,0,0,0,1,1,1,0,0,21,21
852,0,0,0,0,0,1,1,1,0,0,21,21
853,0,0,0,0,0,1,1,1,0,0,21,21
854,0,0,0,0,0,1,1,1,0,0,21,21
855,0,0,0,0,0,0,1,1,0,0,21,21
856,0,0,0,0,0,0,1,1,0,0,21,21
857,0,0,0,0,0,1,1,1,0,0,21,21
858,0,1,0,1,0,1,1,1,0,0,21,12
859,0,0,0,0,0,0,1,1,0,0,21,21
860,0,0,0,0,0,0,1,1,0,0,21,21
861,0,0,0,0,0,1,1,1,0,0,21,21
862,0,0,0,0,0,0,1,1,0,0,21,21
863,0,0,0,0,0,1,1,1,0,0,21,21
864,0,0,0,0,0,1,1,1,0,0,21,21
865,0,0,0,0,0,1,1,1,0,0,21,21
866,0,0,0,0,0,0,1,1,0,0,21,21
867,0,0,0,0,0,0,1,1,0,0,21,21
868,0,0,0,0,0,1,1,1,0,0,21,21
869,0,0,0,0,0,0,1,1,0,0,21,21
870,0,0,0,0,0,0,1,1,0,0,21,21
871,0,1,0,1,0,1,1,1,0,1,21,1
872,0,0,0,0,0,0,1,1,0,0,21,21
873,0,0,0,0,0,0,1,1,0,0,21,21
874,0,1,0,1,0,1,1,1,0,0,21,16
875,0,1,0,1,0,1,1,1,0,1,21,1
876,0,0,0,0,0,1,1,1,0,0,21,21
877,0,0,0,0,0,1,1,1,0,0,21,21
878,0,0,0,0,0,0,1,1,0,0,21,21
879,0,1,0,1,0,1,1,1,0,1,21,1
880,0,0,0,0,0,1,1,1,0,0,21,21
881,0,0,0,0,0,0,1,1,0,0,21,21
882,0,0,0,0,0,0,1,1,0,0,21,21
883,0,0,0,0,0,1,1,1,0,0,21,21
884,0,0,0,0,0,0,1,1,0,0,21,21
885,0,0,0,0,0,1,1,1,0,0,21,21
886,0,0,0,0,0,0,1,1,0,0,21,21
887,0,1,0,1,0,1,1,1,0,0,21,8
888,0,0,0,0,0,1,1,1,0,0,21,21
889,0,0,0,0,0,0,1,1,0,0,21,21
890,0,0,0,0,0,0,1,1,0,0,21,21
891,0,0,0,0,0,0,1,1,0,0,21,21
892,0,0,0,0,0,0,1,1,0,0,21,21
893,0,0,0,0,0,0,1,1,0,0,21,21
894,0,0,0,0,0,0,1,1,0,0,21,21
895,0,0,0,0,0,1,1,1,0,0,21,21
896,0,0,0,0,0,0,1,1,0,0,21,21
897,0,0,0,0,0,0,1,1,0,0,21,21
898,0,0,0,0,0,0,1,1,0,0,21,21
899,0,1,0,1,0,1,1,1,0,1,21,1
900,0,1,0,1,0,1,1,1,0,0,21,12
901,0,0,0,0,0,1,1,1,0,0,21,21
902,0,0,0,0,0,0,1,1,0,0,21,21
903,0,0,0,0,0,1,1,1,0,0,21,21
904,0,0,0,0,0,0,1,1,0,0,21,21
905,0,0,0,0,0,1,1,1,0,0,21,21
906,0,0,0,0,0,1,1,1,0,0,21,21
907,0,0,0,0,0,0,1,1,0,0,21,21
908,0,0,0,0,0,1,1,1,0,0,21,21
909,0,0,0,0,0,0,1,1,0,0,21,21
910,0,1,0,1,0,1,1,1,0,1,21,1
911,0,1,0,1,0,1,1,1,0,0,21,9
912,0,0,0,0,0,0,1,1,0,0,21,21
913,0,0,0,0,0,0,1,1,0,0,21,21
914,0,0,0,0,0,0,1,1,0,0,21,21
915,0,0,0,0,0,1,1,1,0,0,21,21
916,0,1,0,1,0,1,1,1,0,0,21,7
917,0,0,0,0,0,0,1,1,0,0,21,21
918,0,0,0,0,0,1,1,1,0,0,21,21
919,0,0,0,0,0,0,1,1,0,0,21,21
920,0,0,0,0,0,1,1,1,0,0,21,21
921,0,1,0,1,0,1,1,1,0,0,21,6
922,0,0,0,0,0,0,1,1,0,0,21,21
923,0,1,0,1,0,1,1,1,0,1,21,1
924,0,0,0,0,0,1,1,1,0,0,21,21
925,0,0,0,0,0,0,1,1,0,0,21,21
926,0,0,0,0,0,1,1,1,0,0,21,21
927,0,0,0,0,0,1,1,1,0,0,21,21
928,0,0,0,0,0,0,1,1,0,0,21,21
929,0,0,0,0,0,0,1,1,0,0,21,21
930,0,0,0,0,0,0,1,1,0,0,21,21
931,0,0,0,0,0,0,1,1,0,0,21,21
932,0,0,0,0,0,0,1,1,0,0,21,21
933,0,0,0,0,0,0,1,1,0,0,21,21
934,0,0,0,0,0,0,1,1,0,0,21,21
935,0,0,0,0,0,0,1,1,0,0,21,21
936,0,0,0,0,0,1,1,1,0,0,21,21
937,0,0,0,0,0,0,1,1,0,0,21,21
938,0,0,0,0,0,1,1,1,0,0,21,21
939,0,0,0,0,0,1,1,1,0,0,21,21
940,0,0,0,0,0,0,1,1,0,0,21,21
941,0,0,0,0,0,1,1,1,0,0,21,21
942,0,0,0,0,0,0,1,1,0,0,21,21
943,0,0,0,0,0,1,1,1,0,0,21,21
944,0,0,0,0,0,0,1,1,0,0,21,21
945,0,0,0,0,0,1,1,1,0,0,21,21
946,0,0,0,0,0,0,1,1,0,0,21,21
947,0,0,0,0,0,0,1,1,0,0,21,21
948,0,0,0,0,0,0,1,1,0,0,21,21
949,0,0,0,0,0,0,1,1,0,0,21,21
950,0,0,0,0,0,1,1,1,0,0,21,21
951,0,0,0,0,0,0,1,1,0,0,21,21
952,0,0,0,0,0,1,1,1,0,0,21,21
953,0,0,0,0,0,0,1,1,0,0,21,21
954,0,0,0,0,0,1,1,1,0,0,21,21
955,0,0,0,0,0,1,1,1,0,0,21,21
956,0,0,0,0,0,0,1,1,0,0,21,21
957,0,0,0,0,0,1,1,1,0,0,21,21
958,0,0,0,0,0,1,1,1,0,0,21,21
959,0,0,0,0,0,0,1,1,0,0,21,21
960,0,0,0,0,0,1,1,1,0,0,21,21
961,0,0,0,0,0,1,1,1,0,0,21,21
962,0,0,0,0,0,0,1,1,0,0,21,21
963,0,0,0,0,0,1,1,1,0,0,21,21
964,0,0,0,0,0,0,1,1,0,0,21,21
965,0,0,0,0,0,1,1,1,0,0,21,21
966,0,0,0,0,0,1,1,1,0,0,21,21
967,0,0,0,0,0,0,1,1,0,0,21,21
968,0,0,0,0,0,0,1,1,0,0,21,21
969,0,0,0,0,0,0,1,1,0,0,21,21
970,0,0,0,0,0,0,1,1,0,0,21,21
971,0,0,0,0,0,0,1,1,0,0,21,21
972,0,0,0,0,0,0,1,1,0,0,21,21
973,0,0,0,0,0,0,1,1,0,0,21,21
974,0,0,0,0,0,0,1,1,0,0,21,21
975,0,0,0,0,0,0,1,1,0,0,21,21
976,0,1,0,1,0,1,1,1,0,1,21,1
977,0,0,0,0,0,0,1,1,0,0,21,21
978,0,0,0,0,0,0,1,1,0,0,21,21
979,0,0,0,0,1,0,1,1,0,0,21,21
980,0,0,0,0,0,0,1,1,0,0,21,21
981,0,0,0,0,0,0,1,1,0,0,21,21
982,0,0,0,0,0,0,1,1,0,0,21,21
983,0,0,0,0,0,1,1,1,0,0,21,21
984,0,1,0,1,0,1,1,1,0,0,21,4
985,0,0,0,0,0,0,1,1,0,0,21,21
986,0,0,0,0,0,0,1,1,0,0,21,21
987,0,0,0,0,0,0,1,1,0,0,21,21
988,0,0,0,0,0,1,1,1,0,0,21,21
989,0,0,0,0,0,1,1,1,0,0,21,21
990,0,0,0,0,0,0,1,1,0,0,21,21
991,0,0,0,0,0,0,1,1,0,0,21,21
992,0,0,0,0,0,1,1,1,0,0,21,21
993,0,0,0,0,0,1,1,1,0,0,21,21
994,0,0,0,0,0,1,1,1,0,0,21,21
995,0,0,0,0,0,0,1,1,0,0,21,21
996,0,0,0,0,0,0,1,1,0,0,21,21
997,0,0,0,0,0,0,1,1,0,0,21,21
998,0,0,0,0,0,0,1,1,0,0,21,21
999,0,0,0,0,0,0,1,1,0,0,21,21
1000,0,0,0,0,0,0,1,1,0,0,21,21
1001,0,0,0,0,0,0,1,1,0,0,21,21
1002,0,0,0,0,0,1,1,1,0,0,21,21
1003,0,0,0,0,0,0,1,1,0,0,21,21
1004,0,0,0,0,0,0,1,1,0,0,21,21
1005,0,0,0,0,0,1,1,1,0,0,21,21
1006,0,0,0,0,0,0,1,1,0,0,21,21
1007,0,0,0,0,0,1,1,1,0,0,21,21
1008,0,0,0,0,0,0,1,1,0,0,21,21
1009,0,0,0,0,0,1,1,1,0,0,21,21
1010,0,0,0,0,0,1,1,1,0,0,21,21
1011,0,0,0,0,0,0,1,1,0,0,21,21
1012,0,0,0,0,0,1,1,1,0,0,21,21
1013,0,0,0,0,0,0,1,1,0,0,21,21
1014,0,0,0,0,1,1,1,1,0,0,21,21
1015,0,0,0,0,0,0,1,1,0,0,21,21
1016,0,0,0,0,0,0,1,1,0,0,21,21
1017,0,0,0,0,0,0,1,1,0,0,21,21
1018,0,0,0,0,0,0,1,1,0,0,21,21
1019,0,0,0,0,0,1,1,1,0,0,21,21
1020,0,0,0,0,0,1,1,1,0,0,21,21
1021,0,0,0,0,0,0,1,1,0,0,21,21
1022,0,0,0,0,0,0,1,1,0,0,21,21
1023,0,0,0,0,0,0,1,1,0,0,21,21
1024,0,0,0,0,0,1,1,1,0,0,21,21
1025,0,0,0,0,0,1,1,1,0,0,21,21
1026,0,0,0,0,0,0,1,1,0,0,21,21
1027,0,0,0,0,0,1,1,1,0,0,21,21
1028,0,0,0,0,0,1,1,1,0,0,21,21
1029,0,0,0,0,0,0,1,1,0,0,21,21
1030,0,0,0,0,0,0,1,1,0,0,21,21
1031,0,0,0,0,0,1,1,1,0,0,21,21
1032,0,0,0,0,0,0,1,1,0,0,21,21
1033,0,0,0,0,0,0,1,1,0,0,21,21
1034,0,0,0,0,0,0,1,1,0,0,21,21
1035,0,0,0,0,0,0,1,1,0,0,21,21
1036,0,0,0,0,0,0,1,1,0,0,21,21
1037,0,0,0,0,0,0,1,1,0,0,21,21
1038,0,0,0,0,0,0,1,1,0,0,21,21
1039,0,0,0,0,0,0,1,1,0,0,21,21
1040,0,0,0,0,0,0,1,1,0,0,21,21
1041,0,0,0,0,0,1,1,1,0,0,21,21
1042,0,0,0,0,1,1,1,1,0,0,21,21
1043,0,0,0,0,0,1,1,1,0,0,21,21
1044,0,0,0,0,0,0,1,1,0,0,21,21
1045,0,0,0,0,0,1,1,1,0,0,21,21
1046,0,0,0,0,0,0,1,1,0,0,21,21
1047,0,1,0,1,0,1,1,1,0,1,21,1
1048,0,0,0,0,0,0,1,1,0,0,21,21
1049,0,0,0,0,0,1,1,1,0,0,21,21
1050,0,0,0,0,0,1,1,1,0,0,21,21
1051,0,0,0,0,0,1,1,1,0,0,21,21
