sample_idx,target_item,hit_top20,sid_L0,sid_L1,sid_L2,sid_L3,L0_freq,L1_freq,L2_freq,L3_freq,L2_uniqueness,item_knn_mean_dist,item_popularity,text_emb_norm
2660,7997,0,32,20,59,0,0,0,0,0,1.0,0.0,0,0.5415252447128296
2661,877,0,16,103,241,0,0,0,0,0,1.0,0.0,0,0.4314156174659729
2662,4849,0,7,88,59,0,0,0,0,0,1.0,0.0,0,0.5135974287986755
2663,5539,0,4,69,33,0,0,0,0,0,1.0,0.0,0,0.48570382595062256
2664,5442,0,23,21,165,0,0,0,0,0,1.0,0.0,0,0.4808981716632843
2665,91,0,61,64,170,0,0,85,20,0,1.0,0.0,0,0.5739750862121582
2666,2816,0,48,102,185,0,0,0,0,0,1.0,0.0,0,0.4955020546913147
2667,686,0,24,24,239,0,0,0,0,0,1.0,0.0,0,0.5032719969749451
2668,5,0,55,16,52,0,246,78,40,1,1.0,0.0,0,0.5198313593864441
2669,6966,0,61,3,234,0,0,0,0,0,1.0,0.0,0,0.4944153130054474
2670,1481,0,3,102,167,0,0,0,0,0,1.0,0.0,0,0.4737766981124878
2671,1237,0,60,19,163,0,0,0,0,0,1.0,0.0,0,0.4627250134944916
2672,5849,0,47,90,69,0,0,0,0,0,1.0,0.0,0,0.5274194478988647
2673,481,1,44,105,21,0,0,0,0,0,1.0,0.0,0,0.5094481706619263
2674,7092,0,49,83,100,0,0,0,0,0,1.0,0.0,0,0.49391400814056396
2675,8013,0,35,38,114,0,0,0,0,0,1.0,0.0,0,0.5253177881240845
2676,4349,0,52,75,244,0,0,0,0,0,1.0,0.0,0,0.44936835765838623
2677,3295,0,39,57,170,0,0,0,0,0,1.0,0.0,0,0.4866675138473511
2678,570,0,27,87,28,0,0,0,0,0,1.0,0.0,0,0.5412044525146484
2679,685,0,59,72,117,0,0,0,0,0,1.0,0.0,0,0.4903830885887146
2680,3461,0,29,10,134,0,0,0,0,0,1.0,0.0,0,0.49766576290130615
2681,6989,0,24,35,14,0,0,0,0,0,1.0,0.0,0,0.49732646346092224
2682,1397,0,46,103,96,0,0,0,0,0,1.0,0.0,0,0.5051747560501099
2683,37,0,24,61,118,0,132,73,33,0,1.0,0.0,0,0.4423794746398926
2684,4364,0,42,73,3,0,0,0,0,0,1.0,0.0,0,0.48082295060157776
2685,1463,0,34,71,235,0,0,0,0,0,1.0,0.0,0,0.5059754848480225
2686,3122,0,40,48,45,0,0,0,0,0,1.0,0.0,0,0.5052186250686646
2687,37,0,24,61,118,0,132,73,33,0,1.0,0.0,0,0.4423794746398926
2688,148,0,61,108,117,0,0,0,41,0,1.0,0.0,0,0.4602101743221283
2689,4971,0,48,127,235,0,0,0,0,0,1.0,0.0,0,0.5184507369995117
2690,7348,0,62,41,137,0,0,0,0,0,1.0,0.0,0,0.5548930764198303
2691,62,1,7,26,175,0,221,73,42,0,1.0,0.0,0,0.4900430738925934
2692,166,1,6,85,202,0,0,0,41,0,1.0,0.0,0,0.5351288318634033
2693,735,1,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
2694,4797,0,28,71,117,0,0,0,0,0,1.0,0.0,0,0.4745277762413025
2695,1364,0,4,87,29,0,0,0,0,0,1.0,0.0,0,0.47577109932899475
2696,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
2697,498,0,16,100,123,0,0,0,0,0,1.0,0.0,0,0.5641636848449707
2698,3634,0,24,20,135,0,0,0,0,0,1.0,0.0,0,0.512161910533905
2699,4616,0,3,7,162,0,0,0,0,0,1.0,0.0,0,0.5048902034759521
2700,2461,0,62,85,230,0,0,0,0,0,1.0,0.0,0,0.599777340888977
2701,5498,0,11,58,210,0,0,0,0,0,1.0,0.0,0,0.4951045513153076
2702,5943,0,56,28,65,0,0,0,0,0,1.0,0.3948683396119631,0,0.5119426846504211
2703,8040,0,8,79,116,0,0,0,0,0,1.0,0.0,0,0.547540009021759
2704,1269,0,16,36,75,0,0,0,0,0,1.0,0.0,0,0.49178755283355713
2705,3453,0,23,124,255,0,0,0,0,0,1.0,0.0,0,0.48337262868881226
2706,7097,0,36,42,143,0,0,0,0,0,1.0,0.0,0,0.47122722864151
2707,2136,0,14,85,201,0,0,0,0,0,1.0,0.0,0,0.5812464356422424
2708,1803,0,18,69,95,0,0,0,0,0,1.0,0.0,0,0.4951034188270569
2709,8045,0,14,5,0,0,0,0,0,0,1.0,0.0,0,0.5433152318000793
2710,1924,0,61,36,30,0,0,0,0,0,1.0,0.0,0,0.5301175117492676
2711,845,1,13,122,97,0,0,0,0,0,1.0,0.0,0,0.43089088797569275
2712,1321,0,44,84,74,0,0,0,0,0,1.0,0.0,0,0.47400355339050293
2713,3096,0,10,61,64,0,0,0,0,0,1.0,0.0,0,0.5054405927658081
2714,8050,0,46,85,42,0,0,0,0,0,1.0,0.0,0,0.4786650240421295
2715,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
2716,2233,0,58,78,128,0,0,0,0,0,1.0,0.0,0,0.4277537763118744
2717,8054,0,39,103,163,0,0,0,0,0,1.0,0.0,0,0.5079159736633301
2718,3987,0,33,84,183,0,0,0,0,0,1.0,0.0,0,0.4129660129547119
2719,6597,0,59,75,143,0,0,0,0,0,1.0,0.0,0,0.4955558478832245
2720,442,1,16,61,66,0,0,0,0,0,1.0,0.0,0,0.5214281678199768
2721,467,0,19,23,97,0,0,0,0,0,1.0,0.0,0,0.5152314901351929
2722,696,0,31,121,121,0,0,0,0,0,1.0,0.0,0,0.4773716628551483
2723,1738,0,39,57,29,0,0,0,0,0,1.0,0.0,0,0.4723483622074127
2724,993,0,59,22,229,0,0,0,0,0,1.0,0.0,0,0.4786778688430786
2725,167,1,6,78,151,0,0,0,51,0,1.0,0.0,0,0.5248878002166748
2726,5790,0,49,23,151,0,0,0,0,0,1.0,0.0,0,0.44284242391586304
2727,4112,0,24,62,215,0,0,0,0,0,1.0,0.0,0,0.5019757151603699
2728,41,0,43,59,86,0,121,66,29,0,1.0,0.0,0,0.5519992709159851
2729,3835,0,7,116,131,0,0,0,0,0,1.0,0.0,0,0.5063369274139404
2730,1038,0,58,78,243,0,0,0,0,0,1.0,0.0,0,0.3761598765850067
2731,2394,1,56,10,6,0,0,0,0,0,1.0,0.0,0,0.4506444036960602
2732,281,1,30,30,169,0,0,0,0,0,1.0,0.0,0,0.48107433319091797
2733,8065,0,60,108,15,0,0,0,0,0,1.0,0.0,0,0.6020118594169617
2734,7932,0,58,96,183,0,0,0,0,0,1.0,0.0,0,0.4669991433620453
2735,3758,0,39,30,156,0,0,0,0,0,1.0,0.0,0,0.4659654498100281
2736,493,0,19,41,12,0,0,0,0,0,1.0,0.0,0,0.5510711669921875
2737,6784,0,30,68,124,0,0,0,0,0,1.0,0.0,0,0.4549797773361206
2738,2234,0,16,61,201,0,0,0,0,0,1.0,0.0,0,0.4345738887786865
2739,3835,0,7,116,131,0,0,0,0,0,1.0,0.0,0,0.5063369274139404
2740,564,0,10,12,98,0,0,0,0,0,1.0,0.0,0,0.5766150951385498
2741,186,0,9,18,222,0,0,0,24,0,1.0,0.0,0,0.5326863527297974
2742,338,0,61,21,244,0,0,0,0,0,1.0,0.0,0,0.433455228805542
2743,3677,0,22,62,226,0,0,0,0,0,1.0,0.0,0,0.5372501611709595
2744,5633,0,19,76,218,0,0,0,0,0,1.0,0.0,0,0.4658351540565491
2745,1858,0,44,80,151,0,0,0,0,0,1.0,0.0,0,0.50797438621521
2746,1780,0,39,27,160,0,0,0,0,0,1.0,0.0,0,0.5480184555053711
2747,225,0,1,84,51,0,0,0,36,0,1.0,0.0,0,0.4606976807117462
2748,982,1,63,76,229,0,0,0,0,0,1.0,0.0,0,0.5314570665359497
2749,7227,0,16,78,83,0,0,0,0,0,1.0,0.0,0,0.487839937210083
2750,8079,0,39,80,201,0,0,0,0,0,1.0,0.0,0,0.5110195279121399
2751,6237,0,35,18,171,0,0,0,0,0,1.0,0.0,0,0.5008442997932434
2752,1523,0,33,87,54,0,0,0,0,0,1.0,0.0,0,0.5187793970108032
2753,80,0,44,112,119,0,0,95,35,0,1.0,0.0,0,0.5274236798286438
2754,762,0,4,126,212,0,0,0,0,0,1.0,0.0,0,0.4749211370944977
2755,3630,0,54,3,67,0,0,0,0,0,1.0,0.0,0,0.5855233073234558
2756,310,0,59,52,20,0,0,0,0,0,1.0,0.0,0,0.542717695236206
2757,114,0,56,101,190,0,0,75,37,0,1.0,0.0,0,0.549349308013916
2758,3272,0,31,49,67,0,0,0,0,0,1.0,0.0,0,0.5098783373832703
2759,1329,0,10,103,203,0,0,0,0,0,1.0,0.0,0,0.5147659778594971
2760,6574,0,42,109,138,0,0,0,0,0,1.0,0.0,0,0.4449921250343323
2761,2378,0,16,53,214,0,0,0,0,0,1.0,0.0,0,0.505852222442627
2762,6519,0,2,117,122,0,0,0,0,0,1.0,0.0,0,0.5388591885566711
2763,2384,0,63,101,10,0,0,0,0,0,1.0,0.0,0,0.47693607211112976
2764,881,0,62,108,122,0,0,0,0,0,1.0,0.0,0,0.5037887096405029
2765,373,0,14,119,200,0,0,0,0,0,1.0,0.0,0,0.541191816329956
2766,1231,0,37,30,254,0,0,0,0,0,1.0,0.0,0,0.48440760374069214
2767,337,0,6,46,195,0,0,0,0,0,1.0,0.0,0,0.49900078773498535
2768,3519,0,6,33,49,0,0,0,0,0,1.0,0.0,0,0.5449312329292297
2769,1006,0,43,59,58,0,0,0,0,0,1.0,0.0,0,0.5646793842315674
2770,5718,0,25,106,238,0,0,0,0,0,1.0,0.0,0,0.5677564740180969
2771,2142,0,44,94,175,0,0,0,0,0,1.0,0.0,0,0.499702513217926
2772,166,1,6,85,202,0,0,0,41,0,1.0,0.0,0,0.5351288318634033
2773,2410,0,22,70,175,0,0,0,0,0,1.0,0.0,0,0.49764057993888855
2774,165,1,38,85,94,0,0,0,51,0,1.0,0.0,0,0.5727148652076721
2775,1178,0,16,53,174,0,0,0,0,0,1.0,0.0,0,0.5230658054351807
2776,934,0,58,29,154,0,0,0,0,0,1.0,0.0,0,0.5023283958435059
2777,7006,0,36,18,74,0,0,0,0,0,1.0,0.0,0,0.4479111135005951
2778,1364,0,4,87,29,0,0,0,0,0,1.0,0.0,0,0.47577109932899475
2779,2345,0,23,64,210,0,0,0,0,0,1.0,0.0,0,0.4785618484020233
2780,702,0,31,29,178,0,0,0,0,0,1.0,0.0,0,0.4729577600955963
2781,3011,0,34,85,22,0,0,0,0,0,1.0,0.0,0,0.5274724364280701
2782,915,0,52,34,236,0,0,0,0,0,1.0,0.0,0,0.43501922488212585
2783,8105,0,26,101,108,0,0,0,0,0,1.0,0.0,0,0.5181905031204224
2784,164,1,38,74,151,0,0,0,23,0,1.0,0.0,0,0.5326740741729736
2785,8106,0,33,86,92,0,0,0,0,0,1.0,0.0,0,0.5021871328353882
2786,2596,0,19,89,94,0,0,0,0,0,1.0,0.0,0,0.5653253197669983
2787,8109,0,16,88,208,0,0,0,0,0,1.0,0.0,0,0.5226755142211914
2788,246,0,54,38,225,0,0,0,45,0,1.0,0.0,0,0.5326228737831116
2789,108,1,52,38,10,0,0,61,29,0,1.0,0.0,0,0.450893759727478
2790,1123,0,0,88,39,0,0,0,0,0,1.0,0.0,0,0.5018490552902222
2791,2154,0,42,66,13,0,0,0,0,0,1.0,0.0,0,0.48802638053894043
2792,2243,0,22,22,31,0,0,0,0,0,1.0,0.0,0,0.5920160412788391
2793,246,1,54,38,225,0,0,0,45,0,1.0,0.0,0,0.5326228737831116
2794,1789,0,2,70,148,0,0,0,0,0,1.0,0.0,0,0.456849604845047
2795,4911,0,57,94,161,0,0,0,0,0,1.0,0.0,0,0.48129087686538696
2796,1,0,55,119,58,0,110,64,46,21,1.0,0.0,0,0.5494477152824402
2797,6341,0,22,11,51,0,0,0,0,0,1.0,0.0,0,0.5278961658477783
2798,748,0,4,86,52,0,0,0,0,0,1.0,0.0,0,0.5609907507896423
2799,1100,0,31,75,67,0,0,0,0,0,1.0,0.0,0,0.47469276189804077
2800,603,0,56,54,223,0,0,0,0,0,1.0,0.0,0,0.5557200312614441
2801,3068,0,21,16,101,0,0,0,0,0,1.0,0.0,0,0.4966468811035156
2802,999,0,4,30,169,0,0,0,0,0,1.0,0.0,0,0.46729323267936707
2803,3971,0,45,126,142,0,0,0,0,0,1.0,0.0,0,0.5090476274490356
2804,3532,0,0,115,179,0,0,0,0,0,1.0,0.0,0,0.4693067967891693
2805,3341,0,61,83,240,0,0,0,0,0,1.0,0.0,0,0.5163659453392029
2806,108,1,52,38,10,0,0,61,29,0,1.0,0.0,0,0.450893759727478
2807,8118,0,17,5,87,0,0,0,0,0,1.0,0.0,0,0.46888646483421326
2808,619,0,38,125,209,0,0,0,0,0,1.0,0.0,0,0.5325875282287598
2809,5645,0,27,3,110,0,0,0,0,0,1.0,0.0,0,0.5112758278846741
2810,1129,0,41,111,14,0,0,0,0,0,1.0,0.0,0,0.5735551714897156
2811,638,1,47,78,147,0,0,0,0,0,1.0,0.0,0,0.5339218974113464
2812,4130,0,32,20,43,0,0,0,0,0,1.0,0.0,0,0.5132518410682678
2813,561,0,48,53,84,0,0,0,0,0,1.0,0.0,0,0.5445471405982971
2814,2915,0,29,4,42,0,0,0,0,0,1.0,0.0,0,0.5020123720169067
2815,4031,0,62,69,205,0,0,0,0,0,1.0,0.0,0,0.5366287231445312
2816,408,0,5,60,28,0,0,0,0,0,1.0,0.0,0,0.47772830724716187
2817,164,1,38,74,151,0,0,0,23,0,1.0,0.0,0,0.5326740741729736
2818,2484,0,28,38,136,0,0,0,0,0,1.0,0.0,0,0.48410117626190186
2819,94,0,16,61,186,0,0,103,29,0,1.0,0.0,0,0.49130842089653015
2820,2505,0,0,84,17,0,0,0,0,0,1.0,0.0,0,0.4717925190925598
2821,8128,0,26,62,10,0,0,0,0,0,1.0,0.0,0,0.5094513297080994
2822,1659,0,6,94,211,0,0,0,0,0,1.0,0.0,0,0.4232695698738098
2823,7422,0,51,14,89,0,0,0,0,0,1.0,0.0,0,0.5025141835212708
2824,6740,0,41,33,53,0,0,0,0,0,1.0,0.0,0,0.49840644001960754
2825,569,0,55,75,187,0,0,0,0,0,1.0,0.0,0,0.47707825899124146
2826,2750,0,23,2,158,0,0,0,0,0,1.0,0.0,0,0.5052992701530457
2827,1016,0,46,66,85,0,0,0,0,0,1.0,0.0,0,0.4853668212890625
2828,8135,0,51,2,233,0,0,0,0,0,1.0,0.0,0,0.49545878171920776
2829,456,0,13,94,160,0,0,0,0,0,1.0,0.0,0,0.45943835377693176
2830,6103,0,5,28,147,0,0,0,0,0,1.0,0.0,0,0.4799550473690033
2831,8138,0,39,114,226,0,0,0,0,0,1.0,0.0,0,0.5077976584434509
2832,29,0,7,4,55,0,115,137,35,0,1.0,0.0,0,0.5766704678535461
2833,3745,0,17,76,73,0,0,0,0,0,1.0,0.0,0,0.5301796793937683
2834,1205,0,61,50,117,0,0,0,0,0,1.0,0.0,0,0.4678837060928345
2835,8141,0,33,50,167,0,0,0,0,0,1.0,0.0,0,0.43948274850845337
2836,2727,0,60,70,55,0,0,0,0,0,1.0,0.0,0,0.5214039087295532
2837,1314,0,4,69,53,0,0,0,0,0,1.0,0.0,0,0.5419194102287292
2838,363,0,60,11,5,0,0,0,0,0,1.0,0.0,0,0.5887601971626282
2839,5150,0,10,88,224,0,0,0,0,0,1.0,0.0,0,0.4526499807834625
2840,933,0,13,83,165,0,0,0,0,0,1.0,0.0,0,0.4340769648551941
2841,641,0,13,43,42,0,0,0,0,0,1.0,0.0,0,0.47085535526275635
2842,411,0,22,33,93,0,0,0,0,0,1.0,0.0,0,0.5037190914154053
2843,1921,0,4,22,239,0,0,0,0,0,1.0,0.0,0,0.5252364277839661
2844,4660,0,16,59,242,0,0,0,0,0,1.0,0.25683761873944855,0,0.4337751269340515
2845,4550,0,49,111,23,0,0,0,0,0,1.0,0.0,0,0.5249417424201965
2846,5297,0,50,124,123,0,0,0,0,0,1.0,0.0,0,0.45376521348953247
2847,1011,0,0,87,17,0,0,0,0,0,1.0,0.0,0,0.4533894658088684
2848,164,1,38,74,151,0,0,0,23,0,1.0,0.0,0,0.5326740741729736
2849,324,0,46,55,139,0,0,0,0,0,1.0,0.0,0,0.557410478591919
2850,105,1,16,19,83,0,0,69,40,0,1.0,0.0,0,0.5180975198745728
2851,3421,0,17,122,12,0,0,0,0,0,1.0,0.0,0,0.5303314328193665
2852,196,0,9,69,255,0,0,0,37,0,1.0,0.0,0,0.48606210947036743
2853,913,0,4,0,215,0,0,0,0,0,1.0,0.0,0,0.5086209774017334
2854,8152,0,53,58,224,0,0,0,0,0,1.0,0.0,0,0.4630928933620453
2855,1204,0,61,108,250,0,0,0,0,0,1.0,0.0,0,0.48045414686203003
2856,4132,0,3,26,123,0,0,0,0,0,1.0,0.34645378131476273,0,0.4797198474407196
2857,6380,0,13,84,171,0,0,0,0,0,1.0,0.0,0,0.461293488740921
2858,3506,0,44,100,114,0,0,0,0,0,1.0,0.0,0,0.5760940313339233
2859,1322,0,13,28,99,0,0,0,0,0,1.0,0.0,0,0.43639442324638367
2860,2172,0,42,25,14,0,0,0,0,0,1.0,0.0,0,0.5913045406341553
2861,890,0,45,96,216,0,0,0,0,0,1.0,0.3187742844528202,0,0.4679427146911621
2862,4711,0,45,120,99,0,0,0,0,0,1.0,0.0,0,0.44030705094337463
2863,4118,0,20,120,45,0,0,0,0,0,1.0,0.0,0,0.4974370300769806
2864,2439,0,44,26,126,0,0,0,0,0,1.0,0.0,0,0.4827955961227417
2865,611,0,49,67,23,0,0,0,0,0,1.0,0.0,0,0.5287085771560669
2866,2751,0,5,126,125,0,0,0,0,0,1.0,0.0,0,0.5687776207923889
2867,568,0,46,24,42,0,0,0,0,0,1.0,0.0,0,0.48566994071006775
2868,2686,0,4,94,76,0,0,0,0,0,1.0,0.0,0,0.47419536113739014
2869,650,0,62,111,123,0,0,0,0,0,1.0,0.0,0,0.5524329543113708
2870,515,1,36,113,217,0,0,0,0,0,1.0,0.0,0,0.47931408882141113
2871,634,0,63,4,158,0,0,0,0,0,1.0,0.0,0,0.5407748818397522
2872,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
2873,3787,0,30,79,96,0,0,0,0,0,1.0,0.0,0,0.45800063014030457
2874,1540,0,36,44,9,0,0,0,0,0,1.0,0.0,0,0.4329915940761566
2875,735,1,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
2876,4861,0,38,116,163,0,0,0,0,0,1.0,0.0,0,0.5601176619529724
2877,704,0,63,12,180,0,0,0,0,0,1.0,0.0,0,0.5587225556373596
2878,4510,0,55,100,104,0,0,0,0,0,1.0,0.0,0,0.5053327083587646
2879,4981,0,58,92,239,0,0,0,0,0,1.0,0.0,0,0.575719952583313
2880,92,0,16,44,181,0,0,94,37,0,1.0,0.0,0,0.46681833267211914
2881,524,0,17,124,105,0,0,0,0,0,1.0,0.0,0,0.5188916325569153
2882,1921,0,4,22,239,0,0,0,0,0,1.0,0.0,0,0.5252364277839661
2883,6429,0,21,29,65,0,0,0,0,0,1.0,0.0,0,0.45551320910453796
2884,3370,0,27,32,149,0,0,0,0,0,1.0,0.0,0,0.5177204012870789
2885,3003,0,46,52,241,0,0,0,0,0,1.0,0.0,0,0.5101881623268127
2886,3664,0,23,73,229,0,0,0,0,0,1.0,0.0,0,0.5102947354316711
2887,3533,0,0,80,172,0,0,0,0,0,1.0,0.0,0,0.45404163002967834
2888,3879,0,54,123,228,0,0,0,0,0,1.0,0.0,0,0.4937118589878082
2889,5120,0,34,16,244,0,0,0,0,0,1.0,0.0,0,0.4776947796344757
2890,5667,0,3,2,81,0,0,0,0,0,1.0,0.0,0,0.4513782560825348
2891,1850,0,5,60,190,0,0,0,0,0,1.0,0.0,0,0.47623923420906067
2892,2234,0,16,61,201,0,0,0,0,0,1.0,0.0,0,0.4345738887786865
2893,4614,0,52,117,205,0,0,0,0,0,1.0,0.0,0,0.4748287498950958
2894,3798,0,59,52,128,0,0,0,0,0,1.0,0.0,0,0.5617427229881287
2895,8171,0,8,67,138,0,0,0,0,0,1.0,0.0,0,0.49652424454689026
2896,30,1,33,86,48,0,117,81,41,0,1.0,0.0,0,0.5180407166481018
2897,2723,0,61,102,34,0,0,0,0,0,1.0,0.0,0,0.47849640250205994
2898,4585,0,38,100,180,0,0,0,0,0,1.0,0.0,0,0.5265459418296814
2899,735,0,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
2900,258,0,4,64,13,0,0,0,0,0,1.0,0.0,0,0.5340192317962646
2901,8175,0,55,7,175,0,0,0,0,0,1.0,0.0,0,0.5070357918739319
2902,6265,0,35,41,63,0,0,0,0,0,1.0,0.0,0,0.5157430768013
2903,1415,0,51,79,41,0,0,0,0,0,1.0,0.0,0,0.5374138355255127
2904,3962,0,49,87,200,0,0,0,0,0,1.0,0.0,0,0.5272356271743774
2905,1262,0,5,60,187,0,0,0,0,0,1.0,0.0,0,0.4588260054588318
2906,3734,0,12,62,85,0,0,0,0,0,1.0,0.0,0,0.47106900811195374
2907,2024,0,0,15,127,0,0,0,0,0,1.0,0.0,0,0.4446665346622467
2908,399,0,6,43,149,0,0,0,0,0,1.0,0.0,0,0.5352528691291809
2909,332,0,25,18,123,0,0,0,0,0,1.0,0.0,0,0.5873122215270996
2910,462,0,13,11,40,0,0,0,0,0,1.0,0.0,0,0.502651035785675
2911,168,1,38,58,42,0,0,0,24,0,1.0,0.0,0,0.4922950565814972
2912,8184,0,0,127,175,0,0,0,0,0,1.0,0.0,0,0.47238048911094666
2913,195,0,9,91,3,0,0,0,47,0,1.0,0.0,0,0.5004961490631104
2914,2596,0,19,89,94,0,0,0,0,0,1.0,0.0,0,0.5653253197669983
2915,472,0,58,109,130,0,0,0,0,0,1.0,0.0,0,0.4611320495605469
2916,4000,0,42,58,160,0,0,0,0,0,1.0,0.0,0,0.5377733111381531
2917,570,0,27,87,28,0,0,0,0,0,1.0,0.0,0,0.5412044525146484
2918,592,0,62,49,162,0,0,0,0,0,1.0,0.0,0,0.5153281688690186
2919,3118,0,39,40,73,0,0,0,0,0,1.0,0.0,0,0.4852067828178406
2920,162,1,38,84,192,0,0,0,45,0,1.0,0.0,0,0.4820476174354553
2921,4881,0,19,100,195,0,0,0,0,0,1.0,0.0,0,0.5647205114364624
2922,8189,0,42,97,4,0,0,0,0,0,1.0,0.0,0,0.5370470285415649
2923,34,0,53,78,237,0,211,92,40,0,1.0,0.0,0,0.5261288285255432
2924,8193,0,52,15,193,0,0,0,0,0,1.0,0.0,0,0.44569674134254456
2925,1226,0,37,25,225,0,0,0,0,0,1.0,0.0,0,0.5333254933357239
2926,7562,0,61,111,92,0,0,0,0,0,1.0,0.0,0,0.47985556721687317
2927,3767,0,39,126,201,0,0,0,0,0,1.0,0.0,0,0.5248628854751587
2928,1608,0,3,102,153,0,0,0,0,0,1.0,0.0,0,0.44776296615600586
2929,8198,0,44,33,23,0,0,0,0,0,1.0,0.0,0,0.5211150646209717
2930,847,0,10,10,167,0,0,0,0,0,1.0,0.0,0,0.49198541045188904
2931,1264,0,5,41,87,0,0,0,0,0,1.0,0.0,0,0.4665305018424988
2932,656,1,58,100,206,0,0,0,0,0,1.0,0.0,0,0.4764491319656372
2933,8200,0,27,32,20,0,0,0,0,0,1.0,0.0,0,0.4522134065628052
2934,2166,0,44,100,68,0,0,0,0,0,1.0,0.0,0,0.47652581334114075
2935,1768,0,20,113,242,0,0,0,0,0,1.0,0.0,0,0.5370381474494934
2936,685,0,59,72,117,0,0,0,0,0,1.0,0.0,0,0.4903830885887146
2937,2533,0,0,42,153,0,0,0,0,0,1.0,0.0,0,0.546227753162384
2938,1497,0,10,127,196,0,0,0,0,0,1.0,0.0,0,0.570706844329834
2939,1038,0,58,78,243,0,0,0,0,0,1.0,0.0,0,0.3761598765850067
2940,3591,0,46,90,49,0,0,0,0,0,1.0,0.0,0,0.47445762157440186
2941,454,0,4,125,145,0,0,0,0,0,1.0,0.0,0,0.4565809667110443
2942,955,0,7,115,89,0,0,0,0,0,1.0,0.0,0,0.512502133846283
2943,121,0,44,29,108,0,0,47,40,0,1.0,0.0,0,0.5015369057655334
2944,8207,0,46,14,32,0,0,0,0,0,1.0,0.0,0,0.48705610632896423
2945,86,1,8,50,163,0,0,64,32,0,1.0,0.0,0,0.556508481502533
2946,5592,0,7,70,234,0,0,0,0,0,1.0,0.0,0,0.532565176486969
2947,5367,0,30,86,160,0,0,0,0,0,1.0,0.0,0,0.4650878310203552
2948,1724,0,30,81,141,0,0,0,0,0,1.0,0.0,0,0.42626047134399414
2949,4479,0,50,87,90,0,0,0,0,0,1.0,0.0,0,0.49509865045547485
2950,1045,0,3,101,46,0,0,0,0,0,1.0,0.0,0,0.4722730219364166
2951,158,0,16,100,162,0,0,0,44,0,1.0,0.0,0,0.44595983624458313
2952,8218,0,27,29,179,0,0,0,0,0,1.0,0.0,0,0.4539014399051666
2953,5726,0,55,111,231,0,0,0,0,0,1.0,0.0,0,0.5230330228805542
2954,1103,0,15,19,90,0,0,0,0,0,1.0,0.0,0,0.4760727286338806
2955,926,0,35,44,196,0,0,0,0,0,1.0,0.0,0,0.4900960922241211
2956,4973,0,12,91,193,0,0,0,0,0,1.0,0.35505260045161363,0,0.5126848816871643
2957,417,0,49,71,59,0,0,0,0,0,1.0,0.0,0,0.5012210011482239
2958,3402,0,57,46,157,0,0,0,0,0,1.0,0.0,0,0.4802148640155792
2959,4353,0,3,37,133,0,0,0,0,0,1.0,0.36663367608417274,0,0.491024911403656
2960,691,0,32,51,198,0,0,0,0,0,1.0,0.0,0,0.5673927664756775
2961,239,1,58,112,152,0,0,0,33,0,1.0,0.0,0,0.4580231308937073
2962,567,0,48,2,64,0,0,0,0,0,1.0,0.0,0,0.5432780981063843
2963,1080,0,1,112,63,0,0,0,0,0,1.0,0.0,0,0.459850013256073
2964,7302,0,33,20,230,0,0,0,0,0,1.0,0.0,0,0.44042515754699707
2965,6102,0,58,85,205,0,0,0,0,0,1.0,0.0,0,0.46970611810684204
2966,6355,0,3,40,148,0,0,0,0,0,1.0,0.0,0,0.5450628995895386
2967,2451,0,16,8,188,0,0,0,0,0,1.0,0.0,0,0.45161789655685425
2968,4901,0,33,41,142,0,0,0,0,0,1.0,0.0,0,0.5756270885467529
2969,712,0,37,60,27,0,0,0,0,0,1.0,0.0,0,0.5024939179420471
2970,158,0,16,100,162,0,0,0,44,0,1.0,0.0,0,0.44595983624458313
2971,117,1,56,107,12,0,0,56,55,0,1.0,0.0,0,0.5963327288627625
2972,4021,0,22,88,155,0,0,0,0,0,1.0,0.0,0,0.4979057312011719
2973,105,1,16,19,83,0,0,69,40,0,1.0,0.0,0,0.5180975198745728
2974,844,0,44,113,9,0,0,0,0,0,1.0,0.0,0,0.5903996229171753
2975,982,0,63,76,229,0,0,0,0,0,1.0,0.0,0,0.5314570665359497
2976,8241,0,19,53,133,0,0,0,0,0,1.0,0.0,0,0.5134950280189514
2977,5649,0,62,34,248,0,0,0,0,0,1.0,0.0,0,0.5032450556755066
2978,1353,0,1,47,69,0,0,0,0,0,1.0,0.0,0,0.478427529335022
2979,4811,0,4,66,3,0,0,0,0,0,1.0,0.0,0,0.4631768465042114
2980,8250,0,49,23,67,0,0,0,0,0,1.0,0.0,0,0.5465030670166016
2981,5962,0,38,17,145,0,0,0,0,0,1.0,0.0,0,0.5329189300537109
2982,5778,0,60,68,1,0,0,0,0,0,1.0,0.0,0,0.488991379737854
2983,1236,0,51,70,20,0,0,0,0,0,1.0,0.0,0,0.4873725175857544
2984,4059,0,58,59,225,0,0,0,0,0,1.0,0.0,0,0.47178125381469727
