  step  10844/100000 | loss=2.9786 | rl=1.2805 | vl=0.4227 | behavior=6.3686 | curv_reg=0.333062 | codes=255/255/252/256 | c=0.088/0.088/0.088 | ips_g=76.7 ips/rk=19.2 | elapsed=141.5s | eta=1163.1s
  step  11268/100000 | loss=2.9151 | rl=1.2675 | vl=0.3685 | behavior=6.3868 | curv_reg=0.333062 | codes=254/256/256/256 | c=0.090/0.090/0.090 | ips_g=76.9 ips/rk=19.2 | elapsed=146.5s | eta=1153.7s
  step  11684/100000 | loss=2.9341 | rl=1.2639 | vl=0.3777 | behavior=6.4537 | curv_reg=0.333062 | codes=254/255/254/256 | c=0.092/0.092/0.092 | ips_g=77.1 ips/rk=19.3 | elapsed=151.5s | eta=1145.4s
  step  12104/100000 | loss=2.9475 | rl=1.2805 | vl=0.3687 | behavior=6.4833 | curv_reg=0.333062 | codes=254/255/253/256 | c=0.094/0.094/0.094 | ips_g=77.3 ips/rk=19.3 | elapsed=156.6s | eta=1136.8s
  step  12520/100000 | loss=3.0717 | rl=1.2772 | vl=0.4551 | behavior=6.6890 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.096/0.096/0.096 | ips_g=77.5 ips/rk=19.4 | elapsed=161.6s | eta=1128.9s
  step  12940/100000 | loss=2.9192 | rl=1.2585 | vl=0.3785 | behavior=6.4026 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.098/0.098/0.098 | ips_g=77.7 ips/rk=19.4 | elapsed=166.6s | eta=1120.8s
  step  13360/100000 | loss=3.0207 | rl=1.2936 | vl=0.4162 | behavior=6.5466 | curv_reg=0.333062 | codes=256/255/256/256 | c=0.100/0.100/0.100 | ips_g=77.8 ips/rk=19.5 | elapsed=171.6s | eta=1113.1s
  step  13784/100000 | loss=2.9874 | rl=1.2809 | vl=0.3952 | behavior=6.5487 | curv_reg=0.333062 | codes=255/255/253/256 | c=0.102/0.102/0.102 | ips_g=78.0 ips/rk=19.5 | elapsed=176.7s | eta=1105.0s
  step  14196/100000 | loss=2.9383 | rl=1.2690 | vl=0.3826 | behavior=6.4249 | curv_reg=0.333062 | codes=256/255/256/256 | c=0.104/0.104/0.104 | ips_g=78.1 ips/rk=19.5 | elapsed=181.7s | eta=1098.0s
  step  14620/100000 | loss=2.9557 | rl=1.2782 | vl=0.4042 | behavior=6.3582 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.106/0.106/0.106 | ips_g=78.3 ips/rk=19.6 | elapsed=186.7s | eta=1090.4s
  step  15032/100000 | loss=3.0272 | rl=1.2805 | vl=0.4441 | behavior=6.5043 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.108/0.108/0.108 | ips_g=78.4 ips/rk=19.6 | elapsed=191.7s | eta=1083.8s
  step  15452/100000 | loss=2.9656 | rl=1.2743 | vl=0.4023 | behavior=6.4371 | curv_reg=0.333062 | codes=255/255/256/256 | c=0.111/0.111/0.111 | ips_g=78.5 ips/rk=19.6 | elapsed=196.8s | eta=1076.6s
  step  15876/100000 | loss=3.0279 | rl=1.3099 | vl=0.4100 | behavior=6.5312 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.113/0.113/0.113 | ips_g=78.7 ips/rk=19.7 | elapsed=201.8s | eta=1069.1s
