step,layer_idx,shared,theta_min,theta_max,theta_mean,c_min,c_max,c_mean,c_std,mu_d,boundary_hits,theta_grad_norm,theta_grad_finite,anchor_loss
1420,2,True,0.2978602945804596,0.2978602945804596,0.2978602945804596,1.0739192962646484,1.0739192962646484,1.0739192962646484,0.0,0.29811978340148926,0,2.7259149646852165e-05,True,1.593592605786398e-05
1425,2,True,0.297593355178833,0.297593355178833,0.297593355178833,1.0738540887832642,1.0738540887832642,1.0738540887832642,0.0,0.2993878126144409,0,7.244252628879622e-06,True,1.350550701317843e-05
1430,2,True,0.2974112033843994,0.2974112033843994,0.2974112033843994,1.0738096237182617,1.0738096237182617,1.0738096237182617,0.0,0.30001235008239746,0,1.8225582607556134e-06,True,1.5202923350443598e-05
1435,2,True,0.2972036600112915,0.2972036600112915,0.2972036600112915,1.073758840560913,1.073758840560913,1.073758840560913,0.0,0.300308495759964,0,2.984943421324715e-05,True,1.3670055523107294e-05
1440,2,True,0.297318696975708,0.297318696975708,0.297318696975708,1.073786973953247,1.073786973953247,1.073786973953247,0.0,0.2980678975582123,0,2.4294073227792978e-05,True,1.764617809385527e-05
1445,2,True,0.29778578877449036,0.29778578877449036,0.29778578877449036,1.0739011764526367,1.0739011764526367,1.0739011764526367,0.0,0.2992715537548065,0,2.1406085579656065e-05,True,1.3071289686195087e-05
1450,2,True,0.2979426383972168,0.2979426383972168,0.2979426383972168,1.073939561843872,1.073939561843872,1.073939561843872,0.0,0.3010137379169464,0,3.886376725859009e-05,True,1.615772271179594e-05
1455,2,True,0.2977488040924072,0.2977488040924072,0.2977488040924072,1.0738921165466309,1.0738921165466309,1.0738921165466309,0.0,0.3020922541618347,0,2.31319572776556e-05,True,1.3244898582343012e-05
1460,2,True,0.2973910868167877,0.2973910868167877,0.2973910868167877,1.0738046169281006,1.0738046169281006,1.0738046169281006,0.0,0.3066074848175049,0,5.045469151809812e-06,True,1.638542380533181e-05
1465,2,True,0.2971488833427429,0.2971488833427429,0.2971488833427429,1.0737453699111938,1.0737453699111938,1.0737453699111938,0.0,0.30553990602493286,0,3.4104919905075803e-05,True,1.4272860425990075e-05
1470,2,True,0.2973759174346924,0.2973759174346924,0.2973759174346924,1.0738009214401245,1.0738009214401245,1.0738009214401245,0.0,0.3059716820716858,0,7.525995897594839e-07,True,1.5873512893449515e-05
1475,2,True,0.29721972346305847,0.29721972346305847,0.29721972346305847,1.0737626552581787,1.0737626552581787,1.0737626552581787,0.0,0.2975747883319855,0,2.4674063752172515e-05,True,1.5060252735565882e-05
1480,2,True,0.29721298813819885,0.29721298813819885,0.29721298813819885,1.073760986328125,1.073760986328125,1.073760986328125,0.0,0.3038175106048584,0,2.906570807681419e-05,True,1.6864794815774076e-05
1485,2,True,0.29719075560569763,0.29719075560569763,0.29719075560569763,1.0737556219100952,1.0737556219100952,1.0737556219100952,0.0,0.3048584461212158,0,2.4812077754177153e-05,True,1.3866841072740499e-05
1490,2,True,0.2974042594432831,0.2974042594432831,0.2974042594432831,1.0738078355789185,1.0738078355789185,1.0738078355789185,0.0,0.3022323250770569,0,5.837540811626241e-06,True,1.5587813322781585e-05
1495,2,True,0.29759272933006287,0.29759272933006287,0.29759272933006287,1.0738539695739746,1.0738539695739746,1.0738539695739746,0.0,0.29822659492492676,0,2.8252543415874243e-06,True,1.4559887858922593e-05
1500,2,True,0.29766377806663513,0.29766377806663513,0.29766377806663513,1.073871374130249,1.073871374130249,1.073871374130249,0.0,0.3032197058200836,0,2.0639883587136865e-05,True,1.731311385810841e-05
1505,2,True,0.2977740466594696,0.2977740466594696,0.2977740466594696,1.0738983154296875,1.0738983154296875,1.0738983154296875,0.0,0.30253058671951294,0,3.731643300852738e-05,True,1.425744267180562e-05
1510,2,True,0.29757246375083923,0.29757246375083923,0.29757246375083923,1.0738489627838135,1.0738489627838135,1.0738489627838135,0.0,0.3005658686161041,0,9.260966180590913e-06,True,1.6638246961520053e-05
1515,2,True,0.29743796586990356,0.29743796586990356,0.29743796586990356,1.0738160610198975,1.0738160610198975,1.0738160610198975,0.0,0.30572032928466797,0,3.170418494846672e-06,True,1.4353401638800278e-05
1520,2,True,0.2973417341709137,0.2973417341709137,0.2973417341709137,1.0737924575805664,1.0737924575805664,1.0737924575805664,0.0,0.30492281913757324,0,1.7079219105653465e-07,True,1.653416438784916e-05
1525,2,True,0.2971918284893036,0.2971918284893036,0.2971918284893036,1.0737558603286743,1.0737558603286743,1.0737558603286743,0.0,0.3056226372718811,0,3.118883978459053e-05,True,1.396737752656918e-05
1530,2,True,0.29724356532096863,0.29724356532096863,0.29724356532096863,1.0737686157226562,1.0737686157226562,1.0737686157226562,0.0,0.2986676096916199,0,3.0395000067073852e-05,True,1.7553056750330143e-05
1535,2,True,0.2974056005477905,0.2974056005477905,0.2974056005477905,1.073808193206787,1.073808193206787,1.073808193206787,0.0,0.3036952614784241,0,5.464338755700737e-06,True,1.481627350585768e-05
1540,2,True,0.29762962460517883,0.29762962460517883,0.29762962460517883,1.0738630294799805,1.0738630294799805,1.0738630294799805,0.0,0.30080947279930115,0,1.1337520845700055e-05,True,1.8474014723324217e-05
1545,2,True,0.29791581630706787,0.29791581630706787,0.29791581630706787,1.0739328861236572,1.0739328861236572,1.0739328861236572,0.0,0.3063875436782837,0,5.6152784964069724e-05,True,1.4988804650784004e-05
1550,2,True,0.29785728454589844,0.29785728454589844,0.29785728454589844,1.0739185810089111,1.0739185810089111,1.0739185810089111,0.0,0.3094218671321869,0,4.525085023487918e-05,True,1.7362550352117978e-05
1555,2,True,0.2976917028427124,0.2976917028427124,0.2976917028427124,1.0738780498504639,1.0738780498504639,1.0738780498504639,0.0,0.3067470192909241,0,2.1988842490827665e-05,True,1.5912904927972704e-05
1560,2,True,0.2973453998565674,0.2973453998565674,0.2973453998565674,1.0737934112548828,1.0737934112548828,1.0737934112548828,0.0,0.30617666244506836,0,1.0439274774398655e-05,True,1.6482754290336743e-05
1565,2,True,0.2972806990146637,0.2972806990146637,0.2972806990146637,1.073777675628662,1.073777675628662,1.073777675628662,0.0,0.3048732280731201,0,1.789472662494518e-05,True,1.6094540114863776e-05
1570,2,True,0.29735085368156433,0.29735085368156433,0.29735085368156433,1.0737948417663574,1.0737948417663574,1.0737948417663574,0.0,0.30590367317199707,0,7.316702976822853e-07,True,1.6664604117977433e-05
1575,2,True,0.29738909006118774,0.29738909006118774,0.29738909006118774,1.0738041400909424,1.0738041400909424,1.0738041400909424,0.0,0.3012329936027527,0,2.7076603146269917e-06,True,1.5902347513474524e-05
1580,2,True,0.29759499430656433,0.29759499430656433,0.29759499430656433,1.0738544464111328,1.0738544464111328,1.0738544464111328,0.0,0.3104355037212372,0,2.6038946089101955e-05,True,1.6612977560725994e-05
1585,2,True,0.29765379428863525,0.29765379428863525,0.29765379428863525,1.0738688707351685,1.0738688707351685,1.0738688707351685,0.0,0.3063098192214966,0,3.011234730365686e-05,True,1.5710182196926326e-05
1590,2,True,0.2973974645137787,0.2973974645137787,0.2973974645137787,1.0738061666488647,1.0738061666488647,1.0738061666488647,0.0,0.307351291179657,0,2.3880420485511422e-06,True,1.7167267287732102e-05
1595,2,True,0.2974546551704407,0.2974546551704407,0.2974546551704407,1.0738201141357422,1.0738201141357422,1.0738201141357422,0.0,0.30607175827026367,0,1.2385778973111883e-05,True,1.7146847312687896e-05
1600,2,True,0.29733678698539734,0.29733678698539734,0.29733678698539734,1.073791265487671,1.073791265487671,1.073791265487671,0.0,0.3103325366973877,0,4.464396624825895e-06,True,1.7414447938790545e-05
1605,2,True,0.2972754240036011,0.2972754240036011,0.2972754240036011,1.073776364326477,1.073776364326477,1.073776364326477,0.0,0.309706449508667,0,8.774743037065491e-06,True,1.57371014211094e-05
1610,2,True,0.297199547290802,0.297199547290802,0.297199547290802,1.0737577676773071,1.0737577676773071,1.0737577676773071,0.0,0.3065263628959656,0,1.5598605386912823e-05,True,1.8964827177114785e-05
1615,2,True,0.2970888018608093,0.2970888018608093,0.2970888018608093,1.073730707168579,1.073730707168579,1.073730707168579,0.0,0.31541943550109863,0,2.0702940673800185e-05,True,1.3548167771659791e-05
1620,2,True,0.2969356179237366,0.2969356179237366,0.2969356179237366,1.0736932754516602,1.0736932754516602,1.0736932754516602,0.0,0.3043014407157898,0,4.68689322588034e-05,True,2.0527286324067973e-05
1625,2,True,0.29687222838401794,0.29687222838401794,0.29687222838401794,1.0736777782440186,1.0736777782440186,1.0736777782440186,0.0,0.3099396228790283,0,4.78544388897717e-05,True,1.504086048953468e-05
1630,2,True,0.29692506790161133,0.29692506790161133,0.29692506790161133,1.07369065284729,1.07369065284729,1.07369065284729,0.0,0.31444251537323,0,3.5016735637327656e-05,True,1.909608363348525e-05
1635,2,True,0.2972942292690277,0.2972942292690277,0.2972942292690277,1.07378089427948,1.07378089427948,1.07378089427948,0.0,0.30642953515052795,0,2.8052199922967702e-06,True,1.4404582543647848e-05
1640,2,True,0.2971588969230652,0.2971588969230652,0.2971588969230652,1.0737478733062744,1.0737478733062744,1.0737478733062744,0.0,0.30660679936408997,0,2.2896143491379917e-05,True,1.9494436855893582e-05
1645,2,True,0.2971118688583374,0.2971118688583374,0.2971118688583374,1.073736310005188,1.073736310005188,1.073736310005188,0.0,0.3077594041824341,0,2.1373765775933862e-05,True,1.7235428458661772e-05
1650,2,True,0.2973306477069855,0.2973306477069855,0.2973306477069855,1.0737898349761963,1.0737898349761963,1.0737898349761963,0.0,0.317111074924469,0,1.618533133296296e-06,True,1.9801476810243912e-05
1655,2,True,0.2974441945552826,0.2974441945552826,0.2974441945552826,1.0738176107406616,1.0738176107406616,1.0738176107406616,0.0,0.31021231412887573,0,1.4603974705096334e-05,True,1.5323428669944406e-05
1660,2,True,0.2973266541957855,0.2973266541957855,0.2973266541957855,1.0737888813018799,1.0737888813018799,1.0737888813018799,0.0,0.30488884449005127,0,4.539495421340689e-06,True,1.999141022679396e-05
1665,2,True,0.29726555943489075,0.29726555943489075,0.29726555943489075,1.0737738609313965,1.0737738609313965,1.0737738609313965,0.0,0.31282544136047363,0,4.883513611275703e-06,True,1.697832158242818e-05
1670,2,True,0.29729896783828735,0.29729896783828735,0.29729896783828735,1.0737820863723755,1.0737820863723755,1.0737820863723755,0.0,0.3076186776161194,0,5.4540723795071244e-06,True,1.8311797248315997e-05
1675,2,True,0.2974049746990204,0.2974049746990204,0.2974049746990204,1.073807954788208,1.073807954788208,1.073807954788208,0.0,0.3079797625541687,0,7.571430614916608e-06,True,1.8167789676226676e-05
1680,2,True,0.2974187135696411,0.2974187135696411,0.2974187135696411,1.0738112926483154,1.0738112926483154,1.0738112926483154,0.0,0.31481820344924927,0,1.1695527064148337e-05,True,1.7455353372497484e-05
1685,2,True,0.29762065410614014,0.29762065410614014,0.29762065410614014,1.073860764503479,1.073860764503479,1.073860764503479,0.0,0.30825331807136536,0,3.6941772123100236e-05,True,1.7167674741358496e-05
1690,2,True,0.29772135615348816,0.29772135615348816,0.29772135615348816,1.073885440826416,1.073885440826416,1.073885440826416,0.0,0.3116564154624939,0,5.509801849257201e-05,True,1.6447527741547674e-05
1695,2,True,0.29783475399017334,0.29783475399017334,0.29783475399017334,1.0739130973815918,1.0739130973815918,1.0739130973815918,0.0,0.31384792923927307,0,6.521621253341436e-05,True,1.8459721104591154e-05
1700,2,True,0.2977762818336487,0.2977762818336487,0.2977762818336487,1.0738987922668457,1.0738987922668457,1.0738987922668457,0.0,0.31057700514793396,0,5.4732798162149265e-05,True,1.7000835214275867e-05
1705,2,True,0.2975718379020691,0.2975718379020691,0.2975718379020691,1.0738487243652344,1.0738487243652344,1.0738487243652344,0.0,0.3131585419178009,0,4.0630893636262044e-05,True,1.8952468963107094e-05
1710,2,True,0.2974148392677307,0.2974148392677307,0.2974148392677307,1.073810338973999,1.073810338973999,1.073810338973999,0.0,0.3087369203567505,0,2.226943615823984e-05,True,1.7175456378026865e-05
1715,2,True,0.2972630560398102,0.2972630560398102,0.2972630560398102,1.0737732648849487,1.0737732648849487,1.0737732648849487,0.0,0.315393328666687,0,2.1202613424975425e-06,True,1.833327769418247e-05
1720,2,True,0.2974224388599396,0.2974224388599396,0.2974224388599396,1.0738122463226318,1.0738122463226318,1.0738122463226318,0.0,0.31603819131851196,0,1.9601695385063067e-05,True,1.7831822333391756e-05
1725,2,True,0.2973620295524597,0.2973620295524597,0.2973620295524597,1.0737974643707275,1.0737974643707275,1.0737974643707275,0.0,0.3116656243801117,0,2.4225275410572067e-05,True,1.7023052350850776e-05
1730,2,True,0.297372043132782,0.297372043132782,0.297372043132782,1.073799967765808,1.073799967765808,1.073799967765808,0.0,0.3151818811893463,0,1.930974394781515e-05,True,1.8151118638343178e-05
1735,2,True,0.29734429717063904,0.29734429717063904,0.29734429717063904,1.0737931728363037,1.0737931728363037,1.0737931728363037,0.0,0.31153202056884766,0,1.692422665655613e-05,True,1.632978455745615e-05
1740,2,True,0.2973724603652954,0.2973724603652954,0.2973724603652954,1.0738000869750977,1.0738000869750977,1.0738000869750977,0.0,0.316626638174057,0,1.8091188394464552e-05,True,1.9713255824171938e-05
1745,2,True,0.297262579202652,0.297262579202652,0.297262579202652,1.0737731456756592,1.0737731456756592,1.0737731456756592,0.0,0.31111153960227966,0,1.2605873052962124e-05,True,1.6053341823862866e-05
1750,2,True,0.2971276044845581,0.2971276044845581,0.2971276044845581,1.0737402439117432,1.0737402439117432,1.0737402439117432,0.0,0.3157079219818115,0,7.47841113479808e-07,True,2.0252447939128615e-05
1755,2,True,0.2972494959831238,0.2972494959831238,0.2972494959831238,1.0737700462341309,1.0737700462341309,1.0737700462341309,0.0,0.30895763635635376,0,1.367996446788311e-06,True,1.6581177987973206e-05
1760,2,True,0.29722005128860474,0.29722005128860474,0.29722005128860474,1.0737627744674683,1.0737627744674683,1.0737627744674683,0.0,0.3121129870414734,0,4.088360583409667e-08,True,1.9214608983020298e-05
1765,2,True,0.29730549454689026,0.29730549454689026,0.29730549454689026,1.0737836360931396,1.0737836360931396,1.0737836360931396,0.0,0.31325650215148926,0,1.217933458974585e-05,True,1.7287984519498423e-05
1770,2,True,0.29734474420547485,0.29734474420547485,0.29734474420547485,1.0737932920455933,1.0737932920455933,1.0737932920455933,0.0,0.3073786497116089,0,1.578275259817019e-05,True,1.8524615370552056e-05
1775,2,True,0.2973724603652954,0.2973724603652954,0.2973724603652954,1.0738000869750977,1.0738000869750977,1.0738000869750977,0.0,0.31474873423576355,0,1.7864975234260783e-05,True,1.6992540622595698e-05
1780,2,True,0.2972981035709381,0.2972981035709381,0.2972981035709381,1.0737818479537964,1.0737818479537964,1.0737818479537964,0.0,0.3211091160774231,0,2.0295501599321142e-05,True,2.266620322188828e-05
1785,2,True,0.29734885692596436,0.29734885692596436,0.29734885692596436,1.0737943649291992,1.0737943649291992,1.0737943649291992,0.0,0.31469136476516724,0,2.8454476705519482e-05,True,1.5513347534579225e-05
1790,2,True,0.29729002714157104,0.29729002714157104,0.29729002714157104,1.073779821395874,1.073779821395874,1.073779821395874,0.0,0.3163739740848541,0,1.6646383301122114e-05,True,2.1870799173484556e-05
1795,2,True,0.2972361743450165,0.2972361743450165,0.2972361743450165,1.0737667083740234,1.0737667083740234,1.0737667083740234,0.0,0.3092419505119324,0,8.44825990498066e-06,True,1.5088222426129505e-05
1800,2,True,0.29685938358306885,0.29685938358306885,0.29685938358306885,1.0736745595932007,1.0736745595932007,1.0736745595932007,0.0,0.3132510185241699,0,3.689882214530371e-05,True,2.2510590497404337e-05
1805,2,True,0.29699504375457764,0.29699504375457764,0.29699504375457764,1.0737078189849854,1.0737078189849854,1.0737078189849854,0.0,0.3142862915992737,0,1.3836041034664959e-05,True,1.6754496755311266e-05
1810,2,True,0.29719021916389465,0.29719021916389465,0.29719021916389465,1.0737555027008057,1.0737555027008057,1.0737555027008057,0.0,0.316994309425354,0,9.565756045049056e-06,True,2.0279350792407058e-05
1815,2,True,0.29711034893989563,0.29711034893989563,0.29711034893989563,1.0737359523773193,1.0737359523773193,1.0737359523773193,0.0,0.31421756744384766,0,4.060959327034652e-06,True,1.806671753001865e-05
1820,2,True,0.29713869094848633,0.29713869094848633,0.29713869094848633,1.0737428665161133,1.0737428665161133,1.0737428665161133,0.0,0.3236347436904907,0,8.384809916606173e-06,True,1.9471393898129463e-05
1825,2,True,0.29695597290992737,0.29695597290992737,0.29695597290992737,1.0736981630325317,1.0736981630325317,1.0736981630325317,0.0,0.31704461574554443,0,2.88591836579144e-05,True,2.2225331122172065e-05
1830,2,True,0.2970956265926361,0.2970956265926361,0.2970956265926361,1.0737323760986328,1.0737323760986328,1.0737323760986328,0.0,0.3127220869064331,0,1.59106966748368e-05,True,1.6984866306302138e-05
1835,2,True,0.29714152216911316,0.29714152216911316,0.29714152216911316,1.0737435817718506,1.0737435817718506,1.0737435817718506,0.0,0.3159216046333313,0,5.267629603622481e-06,True,1.971815618162509e-05
1840,2,True,0.2972744107246399,0.2972744107246399,0.2972744107246399,1.073776125907898,1.073776125907898,1.073776125907898,0.0,0.3234490156173706,0,2.506699092919007e-05,True,1.970584344235249e-05
1845,2,True,0.2971305847167969,0.2971305847167969,0.2971305847167969,1.0737409591674805,1.0737409591674805,1.0737409591674805,0.0,0.317688912153244,0,2.3903521650936455e-06,True,1.780342972779181e-05
1850,2,True,0.29727867245674133,0.29727867245674133,0.29727867245674133,1.073777198791504,1.073777198791504,1.073777198791504,0.0,0.3201805055141449,0,1.76513240148779e-05,True,2.195510023739189e-05
1855,2,True,0.2973136603832245,0.2973136603832245,0.2973136603832245,1.0737857818603516,1.0737857818603516,1.0737857818603516,0.0,0.3165398836135864,0,1.982201501959935e-05,True,1.6385267372243106e-05
1860,2,True,0.2971932590007782,0.2971932590007782,0.2971932590007782,1.073756217956543,1.073756217956543,1.073756217956543,0.0,0.3165438175201416,0,8.380582585232332e-06,True,2.107147520291619e-05
1865,2,True,0.29709088802337646,0.29709088802337646,0.29709088802337646,1.0737311840057373,1.0737311840057373,1.0737311840057373,0.0,0.3135669231414795,0,6.165548256831244e-06,True,1.7588277842151e-05
1870,2,True,0.29711008071899414,0.29711008071899414,0.29711008071899414,1.0737359523773193,1.0737359523773193,1.0737359523773193,0.0,0.3230772316455841,0,4.2336432670708746e-06,True,2.2767475456930697e-05
1875,2,True,0.2971579134464264,0.2971579134464264,0.2971579134464264,1.0737476348876953,1.0737476348876953,1.0737476348876953,0.0,0.31993475556373596,0,1.5907902707112953e-05,True,1.59437840920873e-05
1880,2,True,0.29719868302345276,0.29719868302345276,0.29719868302345276,1.073757529258728,1.073757529258728,1.073757529258728,0.0,0.3125070035457611,0,1.044484815793112e-05,True,2.2206057110452093e-05
1885,2,True,0.2971610128879547,0.2971610128879547,0.2971610128879547,1.0737483501434326,1.0737483501434326,1.0737483501434326,0.0,0.32044243812561035,0,7.629289029864594e-06,True,1.616976805962622e-05
1890,2,True,0.2970021665096283,0.2970021665096283,0.2970021665096283,1.073709487915039,1.073709487915039,1.073709487915039,0.0,0.3187999725341797,0,2.752081854850985e-05,True,2.420757846266497e-05
1895,2,True,0.2970544397830963,0.2970544397830963,0.2970544397830963,1.0737223625183105,1.0737223625183105,1.0737223625183105,0.0,0.31821972131729126,0,3.0088085622992367e-06,True,1.5667639672756195e-05
1900,2,True,0.29692330956459045,0.29692330956459045,0.29692330956459045,1.0736901760101318,1.0736901760101318,1.0736901760101318,0.0,0.31646695733070374,0,1.554518166813068e-05,True,2.372291055507958e-05
1905,2,True,0.2969394624233246,0.2969394624233246,0.2969394624233246,1.0736942291259766,1.0736942291259766,1.0736942291259766,0.0,0.31321001052856445,0,1.5361791156465188e-05,True,1.6951587895164266e-05
1910,2,True,0.29686808586120605,0.29686808586120605,0.29686808586120605,1.0736767053604126,1.0736767053604126,1.0736767053604126,0.0,0.31026211380958557,0,2.3601463908562437e-05,True,2.1303298126440495e-05
1915,2,True,0.2971314787864685,0.2971314787864685,0.2971314787864685,1.0737411975860596,1.0737411975860596,1.0737411975860596,0.0,0.3181552290916443,0,3.157249011565e-06,True,1.877067916211672e-05
1920,2,True,0.2972646951675415,0.2972646951675415,0.2972646951675415,1.0737736225128174,1.0737736225128174,1.0737736225128174,0.0,0.31833896040916443,0,2.1374846255639568e-05,True,1.9809624063782394e-05
1925,2,True,0.29726603627204895,0.29726603627204895,0.29726603627204895,1.0737740993499756,1.0737740993499756,1.0737740993499756,0.0,0.32244065403938293,0,2.632567338878289e-05,True,2.0441166270757094e-05
1930,2,True,0.2969377636909485,0.2969377636909485,0.2969377636909485,1.0736937522888184,1.0736937522888184,1.0736937522888184,0.0,0.31878453493118286,0,1.454099765396677e-05,True,1.8419499610899948e-05
1935,2,True,0.29674315452575684,0.29674315452575684,0.29674315452575684,1.0736461877822876,1.0736461877822876,1.0736461877822876,0.0,0.32073765993118286,0,2.6553403586149216e-05,True,2.2059193724999204e-05
1940,2,True,0.29667627811431885,0.29667627811431885,0.29667627811431885,1.0736298561096191,1.0736298561096191,1.0736298561096191,0.0,0.3123142123222351,0,3.690013545565307e-05,True,1.842707752075512e-05
1945,2,True,0.29669392108917236,0.29669392108917236,0.29669392108917236,1.073634147644043,1.073634147644043,1.073634147644043,0.0,0.31924086809158325,0,3.172688957420178e-05,True,2.2217442165128887e-05
1950,2,True,0.2967420816421509,0.2967420816421509,0.2967420816421509,1.073645830154419,1.073645830154419,1.073645830154419,0.0,0.3177069127559662,0,2.7059391868533567e-05,True,1.9669856555992737e-05
1955,2,True,0.29687538743019104,0.29687538743019104,0.29687538743019104,1.0736784934997559,1.0736784934997559,1.0736784934997559,0.0,0.31604325771331787,0,2.094409501296468e-05,True,1.9633616830105893e-05
1960,2,True,0.2967627942562103,0.2967627942562103,0.2967627942562103,1.0736509561538696,1.0736509561538696,1.0736509561538696,0.0,0.3173573613166809,0,2.2990450815996155e-05,True,2.130454777216073e-05
1965,2,True,0.296785831451416,0.296785831451416,0.296785831451416,1.0736565589904785,1.0736565589904785,1.0736565589904785,0.0,0.3153992295265198,0,3.995786755695008e-05,True,1.952059756149538e-05
1970,2,True,0.29670923948287964,0.29670923948287964,0.29670923948287964,1.073637843132019,1.073637843132019,1.073637843132019,0.0,0.3193188011646271,0,2.9199909477028996e-05,True,2.3075566787156276e-05
1975,2,True,0.2969669699668884,0.2969669699668884,0.2969669699668884,1.0737009048461914,1.0737009048461914,1.0737009048461914,0.0,0.31750786304473877,0,1.0537125490373e-05,True,1.9154125766362995e-05
1980,2,True,0.29675182700157166,0.29675182700157166,0.29675182700157166,1.07364821434021,1.07364821434021,1.07364821434021,0.0,0.31769585609436035,0,3.1239880627254024e-05,True,1.9819734006887302e-05
1985,2,True,0.2969607710838318,0.2969607710838318,0.2969607710838318,1.0736993551254272,1.0736993551254272,1.0736993551254272,0.0,0.3230118155479431,0,1.5118857845664024e-06,True,2.212068829976488e-05
1990,2,True,0.29736828804016113,0.29736828804016113,0.29736828804016113,1.0737990140914917,1.0737990140914917,1.0737990140914917,0.0,0.31855475902557373,0,3.415768514969386e-05,True,1.640921618673019e-05
1995,2,True,0.2971319556236267,0.2971319556236267,0.2971319556236267,1.0737411975860596,1.0737411975860596,1.0737411975860596,0.0,0.3240172863006592,0,1.5506073395954445e-05,True,2.7330192096997052e-05
2000,2,True,0.297052800655365,0.297052800655365,0.297052800655365,1.0737218856811523,1.0737218856811523,1.0737218856811523,0.0,0.32207146286964417,0,1.7161000869236887e-05,True,1.5412448192364536e-05
2005,2,True,0.2969825267791748,0.2969825267791748,0.2969825267791748,1.073704719543457,1.073704719543457,1.073704719543457,0.0,0.32318583130836487,0,9.077793947653845e-06,True,2.7259467969997786e-05
2010,2,True,0.29703766107559204,0.29703766107559204,0.29703766107559204,1.0737181901931763,1.0737181901931763,1.0737181901931763,0.0,0.32061493396759033,0,5.126821633893996e-07,True,1.7645348634687252e-05
2015,2,True,0.2974167764186859,0.2974167764186859,0.2974167764186859,1.0738108158111572,1.0738108158111572,1.0738108158111572,0.0,0.3281886577606201,0,6.67712592985481e-05,True,2.293557372468058e-05
2020,2,True,0.2973066568374634,0.2973066568374634,0.2973066568374634,1.0737839937210083,1.0737839937210083,1.0737839937210083,0.0,0.31904762983322144,0,2.327578840777278e-05,True,2.0940469767083414e-05
2025,2,True,0.296974778175354,0.296974778175354,0.296974778175354,1.0737028121948242,1.0737028121948242,1.0737028121948242,0.0,0.32295575737953186,0,7.665636076126248e-06,True,2.06374388653785e-05
2030,2,True,0.29667311906814575,0.29667311906814575,0.29667311906814575,1.0736291408538818,1.0736291408538818,1.0736291408538818,0.0,0.3184874355792999,0,3.238646240788512e-05,True,2.184974255214911e-05
2035,2,True,0.29673951864242554,0.29673951864242554,0.29673951864242554,1.0736452341079712,1.0736452341079712,1.0736452341079712,0.0,0.31555768847465515,0,3.610282146837562e-05,True,2.017221413552761e-05
2040,2,True,0.29660725593566895,0.29660725593566895,0.29660725593566895,1.073612928390503,1.073612928390503,1.073612928390503,0.0,0.3231739401817322,0,2.076510281767696e-05,True,2.132991903636139e-05
2045,2,True,0.2969421446323395,0.2969421446323395,0.2969421446323395,1.0736948251724243,1.0736948251724243,1.0736948251724243,0.0,0.3240468204021454,0,1.1060255928896368e-05,True,2.2179814550327137e-05
2050,2,True,0.2969159483909607,0.2969159483909607,0.2969159483909607,1.0736883878707886,1.0736883878707886,1.0736883878707886,0.0,0.32928162813186646,0,9.691793820820749e-07,True,2.0328066966612823e-05
2055,2,True,0.29701584577560425,0.29701584577560425,0.29701584577560425,1.0737128257751465,1.0737128257751465,1.0737128257751465,0.0,0.33125168085098267,0,1.971348683582619e-05,True,2.1652551367878914e-05
2060,2,True,0.2972610592842102,0.2972610592842102,0.2972610592842102,1.07377290725708,1.07377290725708,1.07377290725708,0.0,0.3268575966358185,0,3.811423448496498e-05,True,2.1702742742490955e-05
2065,2,True,0.29726165533065796,0.29726165533065796,0.29726165533065796,1.07377290725708,1.07377290725708,1.07377290725708,0.0,0.3204929530620575,0,2.510376725695096e-05,True,2.0923393094562925e-05
2070,2,True,0.2969141900539398,0.2969141900539398,0.2969141900539398,1.07368803024292,1.07368803024292,1.07368803024292,0.0,0.3308587968349457,0,4.1292114474345e-06,True,2.112649781338405e-05
2075,2,True,0.2967108190059662,0.2967108190059662,0.2967108190059662,1.0736382007598877,1.0736382007598877,1.0736382007598877,0.0,0.3223731219768524,0,2.2672313207294792e-05,True,2.2386126147466712e-05
2080,2,True,0.29692426323890686,0.29692426323890686,0.29692426323890686,1.073690414428711,1.073690414428711,1.073690414428711,0.0,0.3254625201225281,0,1.0989606380462646e-06,True,2.0957049855496734e-05
2085,2,True,0.2971706986427307,0.2971706986427307,0.2971706986427307,1.0737507343292236,1.0737507343292236,1.0737507343292236,0.0,0.32417723536491394,0,2.7161200705450028e-05,True,2.1758740331279114e-05
2090,2,True,0.2970079779624939,0.2970079779624939,0.2970079779624939,1.0737109184265137,1.0737109184265137,1.0737109184265137,0.0,0.32060354948043823,0,1.0423616913612932e-05,True,2.1905732864979655e-05
2095,2,True,0.29695436358451843,0.29695436358451843,0.29695436358451843,1.073697805404663,1.073697805404663,1.073697805404663,0.0,0.3233904242515564,0,2.259424945805222e-06,True,2.0170122297713533e-05
2100,2,True,0.2966257929801941,0.2966257929801941,0.2966257929801941,1.0736174583435059,1.0736174583435059,1.0736174583435059,0.0,0.3248053789138794,0,2.8305363230174407e-05,True,2.3344156943494454e-05
2105,2,True,0.296512633562088,0.296512633562088,0.296512633562088,1.07358980178833,1.07358980178833,1.07358980178833,0.0,0.3236546516418457,0,3.387135802768171e-05,True,2.23489278141642e-05
2110,2,True,0.2965962588787079,0.2965962588787079,0.2965962588787079,1.0736103057861328,1.0736103057861328,1.0736103057861328,0.0,0.32357779145240784,0,3.588809704524465e-05,True,2.0310697436798364e-05
