step,layer_idx,shared,theta_min,theta_max,theta_mean,c_min,c_max,c_mean,c_std,mu_d,boundary_hits,theta_grad_norm,theta_grad_finite,anchor_loss
5295,2,False,0.2912152409553528,0.2985496520996094,0.29511868953704834,1.0722936391830444,1.0740878582000732,1.0732488632202148,0.0002907525631599128,0.3749206066131592,0,1.909652293886799e-05,True,4.773883119923994e-05
5300,2,False,0.2911745309829712,0.29837748408317566,0.29503333568573,1.0722836256027222,1.0740458965301514,1.073227882385254,0.000323077489156276,0.37480252981185913,0,1.7937674993736806e-05,True,5.06543401570525e-05
5305,2,False,0.29098203778266907,0.29789817333221436,0.29493123292922974,1.0722365379333496,1.0739285945892334,1.0732028484344482,0.0003183512599207461,0.3676769733428955,0,2.166730237005083e-05,True,4.7596182412235066e-05
5310,2,False,0.2913378179073334,0.29730451107025146,0.2949175536632538,1.0723235607147217,1.0737833976745605,1.0731995105743408,0.00029541581170633435,0.3706892430782318,0,1.7870661343890408e-05,True,4.89276135340333e-05
5315,2,False,0.28988033533096313,0.29788339138031006,0.2949885129928589,1.0719668865203857,1.0739250183105469,1.0732169151306152,0.00033377084764651954,0.36970770359039307,0,1.891482896998247e-05,True,4.720986544271e-05
5320,2,False,0.2912704050540924,0.2980545461177826,0.29504209756851196,1.0723071098327637,1.0739668607711792,1.0732300281524658,0.000297502992907539,0.36648446321487427,0,1.9332564871307024e-05,True,4.87172364955768e-05
5325,2,False,0.29171523451805115,0.2978929281234741,0.29498955607414246,1.072416067123413,1.073927402496338,1.0732171535491943,0.00030571178649552166,0.3753267824649811,0,2.014651721800509e-05,True,5.162641537026502e-05
5330,2,False,0.2904452979564667,0.2981228828430176,0.2949434816837311,1.0721051692962646,1.0739835500717163,1.0732059478759766,0.0003066527424380183,0.3714252710342407,0,1.6920834852232176e-05,True,4.675022137234919e-05
5335,2,False,0.29080861806869507,0.2979949712753296,0.2950027585029602,1.0721940994262695,1.073952317237854,1.0732203722000122,0.0003281772369518876,0.3696979582309723,0,1.996539117878131e-05,True,4.5141267037251964e-05
5340,2,False,0.2899024784564972,0.2979479432106018,0.29500502347946167,1.0719722509384155,1.0739407539367676,1.07322096824646,0.0003160644555464387,0.37611716985702515,0,2.033345410710362e-05,True,5.20648063684348e-05
5345,2,False,0.28958913683891296,0.298026978969574,0.2949550151824951,1.0718955993652344,1.0739600658416748,1.0732088088989258,0.00032949348678812385,0.36748555302619934,0,2.0089845487639102e-05,True,5.1688093662960455e-05
5350,2,False,0.2904770076274872,0.29786866903305054,0.29494431614875793,1.0721129179000854,1.0739214420318604,1.0732061862945557,0.0003106149670202285,0.3660476803779602,0,2.004631619296383e-05,True,4.6375193051062524e-05
5355,2,False,0.29008403420448303,0.29793575406074524,0.29497528076171875,1.072016716003418,1.0739378929138184,1.0732136964797974,0.0003118068852927536,0.3690541982650757,0,1.967334753810365e-05,True,4.853068821830675e-05
5360,2,False,0.29117152094841003,0.2976851165294647,0.29498744010925293,1.0722829103469849,1.0738765001296997,1.0732166767120361,0.00031157524790614843,0.37304696440696716,0,2.0457158745359296e-05,True,5.049980973126367e-05
5365,2,False,0.2908499538898468,0.2984379231929779,0.2949911952018738,1.0722041130065918,1.0740606784820557,1.0732176303863525,0.00031116403988562524,0.3743581771850586,0,2.0739697455151696e-05,True,4.745351179735735e-05
5370,2,False,0.29101845622062683,0.2977667450904846,0.29500406980514526,1.072245478630066,1.0738964080810547,1.0732207298278809,0.0003073137195315212,0.3691483736038208,0,2.0617292038547194e-05,True,4.603760680765845e-05
5375,2,False,0.29081010818481445,0.29815757274627686,0.2949637770652771,1.0721944570541382,1.0739920139312744,1.0732109546661377,0.00029628354241140187,0.36554497480392456,0,2.0625120291396432e-05,True,5.272883936413564e-05
5380,2,False,0.28864631056785583,0.29770761728286743,0.2949323356151581,1.0716646909713745,1.0738821029663086,1.073203206062317,0.00033562572207301855,0.3756266236305237,0,2.0831319930696584e-05,True,4.9725331336958334e-05
5385,2,False,0.2888478636741638,0.2976515293121338,0.2948843538761139,1.0717140436172485,1.0738682746887207,1.0731914043426514,0.00032334262505173683,0.37213534116744995,0,2.0404968856440408e-05,True,4.75931738037616e-05
5390,2,False,0.29103466868400574,0.29834264516830444,0.2948867678642273,1.072249412536621,1.0740373134613037,1.0731920003890991,0.0003263804828748107,0.37824496626853943,0,2.1185928300637953e-05,True,5.0085538532584906e-05
5395,2,False,0.2892813980579376,0.2977112829685211,0.2948591709136963,1.0718202590942383,1.0738829374313354,1.0731853246688843,0.0003268684376962483,0.3726159334182739,0,2.0158737811872794e-05,True,5.4065207223175094e-05
5400,2,False,0.2903263568878174,0.29821035265922546,0.2948817014694214,1.0720760822296143,1.074004888534546,1.0731908082962036,0.0003077159635722637,0.3722873330116272,0,1.9078617300060663e-05,True,4.8109792260220274e-05
5405,2,False,0.29069459438323975,0.2988351881504059,0.29495561122894287,1.0721662044525146,1.07415771484375,1.0732088088989258,0.00033280643401667476,0.3694992959499359,0,2.0907323199969373e-05,True,4.750230800709687e-05
5410,2,False,0.29128649830818176,0.2977115213871002,0.29499155282974243,1.0723110437393188,1.0738829374313354,1.073217749595642,0.00031693672644905746,0.36913472414016724,0,1.9653496412062423e-05,True,4.960230944561772e-05
5415,2,False,0.2892879843711853,0.2974238097667694,0.2949504852294922,1.0718218088150024,1.0738126039505005,1.0732076168060303,0.0003273849724791944,0.3729512393474579,0,2.1383791101478344e-05,True,5.135807077749632e-05
5420,2,False,0.2893805205821991,0.2972026467323303,0.29495328664779663,1.071844458580017,1.073758602142334,1.0732083320617676,0.000318334496114403,0.36995968222618103,0,2.2750305336204946e-05,True,4.743004683405161e-05
5425,2,False,0.28949490189552307,0.2978479564189911,0.2949531674385071,1.0718724727630615,1.0739163160324097,1.0732083320617676,0.0003374611842446029,0.37304818630218506,0,2.0258887608774554e-05,True,4.814968997379765e-05
5430,2,False,0.28951898217201233,0.2986786365509033,0.2949582636356354,1.071878433227539,1.0741195678710938,1.073209524154663,0.0003335449146106839,0.3772001266479492,0,1.9739629764224265e-05,True,5.0531834858702496e-05
5435,2,False,0.2898721992969513,0.29806211590766907,0.2949196696281433,1.0719648599624634,1.0739686489105225,1.0732001066207886,0.00032586423913016915,0.3734999895095825,0,2.112878040819832e-05,True,4.955815529683605e-05
5440,2,False,0.2909187972545624,0.2976117730140686,0.2948753237724304,1.072221040725708,1.0738584995269775,1.0731892585754395,0.00031696559744887054,0.3678680658340454,0,1.9749589414494636e-05,True,4.898320548818447e-05
5445,2,False,0.29138317704200745,0.29739877581596375,0.2949022650718689,1.0723347663879395,1.0738065242767334,1.0731959342956543,0.000314722623443231,0.3659467399120331,0,1.9088470933151522e-05,True,4.833057028008625e-05
5450,2,False,0.2906514108181,0.29793375730514526,0.29498693346977234,1.0721555948257446,1.0739372968673706,1.0732165575027466,0.00030271196737885475,0.3707767724990845,0,2.0104834726290475e-05,True,4.9681573727866635e-05
5455,2,False,0.2906534671783447,0.297892689704895,0.2949983477592468,1.0721561908721924,1.0739272832870483,1.0732192993164062,0.0003040236188098788,0.3711569905281067,0,1.7633005857768347e-05,True,5.037006485508755e-05
5460,2,False,0.2902011573314667,0.29813218116760254,0.29492300748825073,1.0720453262329102,1.0739858150482178,1.0732008218765259,0.0003127179224975407,0.37309396266937256,0,2.041027312587981e-05,True,5.0393235142109916e-05
5465,2,False,0.2917260527610779,0.29803794622421265,0.29490524530410767,1.0724186897277832,1.0739628076553345,1.073196530342102,0.0002760544011835009,0.37443414330482483,0,2.0532955831160785e-05,True,4.688557964982465e-05
5470,2,False,0.29077649116516113,0.29793304204940796,0.2949156165122986,1.0721862316131592,1.073937177658081,1.0731990337371826,0.0003103291674051434,0.3735273778438568,0,1.990832179044648e-05,True,5.04034869663883e-05
5475,2,False,0.2905556857585907,0.29754918813705444,0.29486605525016785,1.0721321105957031,1.073843240737915,1.073186993598938,0.0003210301510989666,0.37015435099601746,0,2.1341489800756057e-05,True,5.293130379868671e-05
5480,2,False,0.2910090386867523,0.29735150933265686,0.29487115144729614,1.0722432136535645,1.073794960975647,1.0731881856918335,0.0003340169496368617,0.3720783591270447,0,2.0718888012623345e-05,True,4.779174560098909e-05
5485,2,False,0.2889682948589325,0.29801738262176514,0.2948575019836426,1.0717434883117676,1.0739576816558838,1.0731849670410156,0.0003287693252786994,0.37246495485305786,0,1.993916403939339e-05,True,5.065814548288472e-05
5490,2,False,0.2882167398929596,0.29800885915756226,0.2948780357837677,1.0715594291687012,1.073955774307251,1.0731899738311768,0.00031270773615688086,0.3680189847946167,0,1.945366126555752e-05,True,5.20649591635447e-05
5495,2,False,0.29052531719207764,0.2979903221130371,0.2948967218399048,1.072124719619751,1.073951244354248,1.0731945037841797,0.0003008729836437851,0.374323308467865,0,2.072305433036406e-05,True,4.911231735604815e-05
5500,2,False,0.28938770294189453,0.2974355220794678,0.29488635063171387,1.0718462467193604,1.0738154649734497,1.0731918811798096,0.0003038767317775637,0.37806692719459534,0,2.0211350761426384e-05,True,5.1709710533032194e-05
5505,2,False,0.28935158252716064,0.29749783873558044,0.2948795258998871,1.0718374252319336,1.0738307237625122,1.0731902122497559,0.0003225747204851359,0.37066811323165894,0,2.068930276284824e-05,True,5.032201806898229e-05
5510,2,False,0.29073604941368103,0.298147052526474,0.29488539695739746,1.072176218032837,1.0739893913269043,1.0731916427612305,0.00031612763996236026,0.3716524541378021,0,2.345761645108426e-05,True,4.9666563427308574e-05
5515,2,False,0.289895236492157,0.2977294623851776,0.2949022948741913,1.0719704627990723,1.0738873481750488,1.0731958150863647,0.00033872248604893684,0.37821274995803833,0,2.179306883236733e-05,True,5.0292150262976065e-05
5520,2,False,0.29037395119667053,0.2977287471294403,0.29492300748825073,1.0720877647399902,1.0738872289657593,1.0732009410858154,0.0003170891141053289,0.36885976791381836,0,2.1890321859448797e-05,True,4.883097062702291e-05
5525,2,False,0.2885667383670807,0.29763996601104736,0.2948990762233734,1.0716452598571777,1.0738654136657715,1.073194980621338,0.00031621012021787465,0.365938663482666,0,2.068836040587762e-05,True,5.071272607892752e-05
5530,2,False,0.28863418102264404,0.29752081632614136,0.2948542833328247,1.0716617107391357,1.073836326599121,1.0731840133666992,0.00032438445487059653,0.373548686504364,0,1.919679855802866e-05,True,5.2646944823209196e-05
5535,2,False,0.2898609936237335,0.2975592613220215,0.2948196530342102,1.0719621181488037,1.0738457441329956,1.0731755495071411,0.00032078364165499806,0.3757947087287903,0,2.3098180866333996e-05,True,5.0656064559007064e-05
5540,2,False,0.29031187295913696,0.29737570881843567,0.2948187589645386,1.0720725059509277,1.073800802230835,1.0731754302978516,0.0003201623330824077,0.37564656138420105,0,2.038294146572225e-05,True,4.882366192759946e-05
5545,2,False,0.2901613414287567,0.2977454960346222,0.294831246137619,1.072035551071167,1.073891282081604,1.0731785297393799,0.0003156071761623025,0.368782103061676,0,2.153071587170799e-05,True,5.2009188948431984e-05
5550,2,False,0.28834113478660583,0.29776325821876526,0.2948414087295532,1.0715899467468262,1.0738956928253174,1.073180913925171,0.00033665020600892603,0.37130218744277954,0,2.296510359969789e-05,True,5.328522456693463e-05
5555,2,False,0.2897901237010956,0.2977980971336365,0.29487335681915283,1.0719447135925293,1.0739041566848755,1.0731887817382812,0.00032071160967461765,0.3768317699432373,0,1.916705502095859e-05,True,4.8637746658641845e-05
5560,2,False,0.29041221737861633,0.2978326976299286,0.2948393225669861,1.0720970630645752,1.0739126205444336,1.0731804370880127,0.00034224503906443715,0.3752067983150482,0,2.3410110154665874e-05,True,5.2889306971337646e-05
5565,2,False,0.2904762625694275,0.29728615283966064,0.2947956323623657,1.072112798690796,1.0737788677215576,1.0731697082519531,0.00030913250520825386,0.3644360303878784,0,2.092380387081615e-05,True,5.250142203294672e-05
5570,2,False,0.2893141210079193,0.2971614599227905,0.2948339581489563,1.0718282461166382,1.0737484693527222,1.0731791257858276,0.00030414413777180016,0.3612172603607178,0,2.1847485986891093e-05,True,4.96171742270235e-05
5575,2,False,0.2877962291240692,0.2976503372192383,0.29489919543266296,1.0714564323425293,1.0738680362701416,1.073194980621338,0.00031342596048489213,0.3684449791908264,0,2.2805117390054115e-05,True,4.92535691591911e-05
5580,2,False,0.2878659963607788,0.2977474331855774,0.2949295938014984,1.0714735984802246,1.0738917589187622,1.0732024908065796,0.00033047428587451577,0.37654706835746765,0,2.1111515486555414e-05,True,5.064945435151458e-05
5585,2,False,0.28935274481773376,0.2975296080112457,0.2949109673500061,1.0718376636505127,1.073838472366333,1.0731979608535767,0.00033848147722892463,0.36739131808280945,0,2.22488194588884e-05,True,5.0671649660216644e-05
5590,2,False,0.28838828206062317,0.297810822725296,0.29488253593444824,1.0716015100479126,1.0739072561264038,1.0731909275054932,0.00033851549960672855,0.37559813261032104,0,2.0924958840879397e-05,True,4.911319774691947e-05
5595,2,False,0.2883235514163971,0.2982903718948364,0.2948366105556488,1.0715856552124023,1.0740245580673218,1.073179841041565,0.0003337361558806151,0.37546753883361816,0,2.3680764859261813e-05,True,5.261094338493422e-05
5600,2,False,0.2901737093925476,0.2974391281604767,0.2947579622268677,1.0720386505126953,1.0738162994384766,1.0731605291366577,0.00029880052898079157,0.3780221939086914,0,1.9394816739346162e-05,True,5.5146010708995163e-05
5605,2,False,0.2900969386100769,0.297726571559906,0.2947700619697571,1.0720198154449463,1.0738866329193115,1.0731635093688965,0.0003193713491782546,0.37231209874153137,0,2.3566293059625596e-05,True,4.815783540834673e-05
5610,2,False,0.2904452681541443,0.29736045002937317,0.2948731780052185,1.0721051692962646,1.0737972259521484,1.0731887817382812,0.0003232021990697831,0.37205570936203003,0,2.0654997306585567e-05,True,4.7882313083391637e-05
5615,2,False,0.2907058000564575,0.2977505028247833,0.2949256896972656,1.0721689462661743,1.073892593383789,1.0732015371322632,0.0003254127223044634,0.3683767318725586,0,2.410268954375164e-05,True,5.24369279446546e-05
5620,2,False,0.28956395387649536,0.29762932658195496,0.29481884837150574,1.0718894004821777,1.0738627910614014,1.0731754302978516,0.0003538297023624182,0.37453508377075195,0,2.327084299995154e-05,True,5.6659409892745316e-05
5625,2,False,0.28867968916893005,0.2975393235683441,0.29476284980773926,1.0716729164123535,1.073840856552124,1.0731616020202637,0.0003447346680331975,0.3688487708568573,0,2.0171754048202873e-05,True,4.916666148346849e-05
5630,2,False,0.2888309955596924,0.2981484532356262,0.29479169845581055,1.0717098712921143,1.0739898681640625,1.0731687545776367,0.00033012035419233143,0.3744259774684906,0,1.9214305438104607e-05,True,4.796745633939281e-05
5635,2,False,0.28953588008880615,0.2975417673587799,0.29487520456314087,1.0718824863433838,1.0738414525985718,1.0731892585754395,0.00029459770303219557,0.3770662546157837,0,1.949149975322272e-05,True,5.077306559542194e-05
5640,2,False,0.29106253385543823,0.2978847324848175,0.2949689030647278,1.0722562074661255,1.0739253759384155,1.0732121467590332,0.0003023851022589952,0.374063104391098,0,1.884937782432652e-05,True,4.9634840252110735e-05
5645,2,False,0.29052287340164185,0.2978324890136719,0.29498785734176636,1.0721242427825928,1.0739126205444336,1.0732166767120361,0.0002910165931098163,0.36363720893859863,0,2.3732668113844867e-05,True,5.060523108113557e-05
5650,2,False,0.28937795758247375,0.2977340817451477,0.29490697383880615,1.0718438625335693,1.0738885402679443,1.0731968879699707,0.0003181768406648189,0.37542518973350525,0,1.9035756100375977e-05,True,5.1335700845811516e-05
5655,2,False,0.2890543043613434,0.29833754897117615,0.294840544462204,1.071764588356018,1.0740361213684082,1.0731806755065918,0.0003050150990020484,0.3722027540206909,0,1.893631272751701e-05,True,5.0528171414043754e-05
5660,2,False,0.29000332951545715,0.2978803813457489,0.294827401638031,1.0719969272613525,1.0739243030548096,1.0731775760650635,0.00031660913373343647,0.3681861162185669,0,2.2478818270611287e-05,True,5.013156987843104e-05
5665,2,False,0.2906425893306732,0.29765015840530396,0.2948075532913208,1.0721534490585327,1.0738680362701416,1.073172688484192,0.0003156906459480524,0.36989909410476685,0,2.3862852761180246e-05,True,5.3097846830496565e-05
5670,2,False,0.29033493995666504,0.2975830137729645,0.2947928309440613,1.0720781087875366,1.0738515853881836,1.0731689929962158,0.00033836570219136775,0.37300485372543335,0,1.7768248859352477e-05,True,5.238095036474988e-05
5675,2,False,0.288872092962265,0.2974777817726135,0.2948291003704071,1.0717198848724365,1.0738258361816406,1.0731779336929321,0.000332717492710799,0.3659248948097229,0,1.843777913867833e-05,True,4.7887257096590474e-05
5680,2,False,0.2883400321006775,0.2974056303501129,0.29493844509124756,1.071589708328247,1.073808193206787,1.0732046365737915,0.0002960562997031957,0.3760960102081299,0,2.2993367759839378e-05,True,4.7908746637403965e-05
5685,2,False,0.28967922925949097,0.29809829592704773,0.2949916124343872,1.0719175338745117,1.0739775896072388,1.0732176303863525,0.0003089617530349642,0.370564341545105,0,2.8183431048793665e-05,True,5.2640465582953766e-05
5690,2,False,0.2899746596813202,0.2977543771266937,0.29484885931015015,1.071989893913269,1.073893427848816,1.0731828212738037,0.0003154210571665317,0.3788337707519531,0,1.9505340932115046e-05,True,5.614016845356673e-05
5695,2,False,0.287663072347641,0.2976517975330353,0.29470834136009216,1.071423888206482,1.0738682746887207,1.0731483697891235,0.0003542147751431912,0.3653162121772766,0,2.0046473201226864e-05,True,5.098719702800736e-05
5700,2,False,0.28936564922332764,0.2977638840675354,0.2948097586631775,1.071840763092041,1.0738956928253174,1.0731732845306396,0.0003336844965815544,0.36913082003593445,0,2.0607445090445922e-05,True,4.391711991047487e-05
5705,2,False,0.290070116519928,0.29806238412857056,0.29493406414985657,1.072013258934021,1.0739688873291016,1.0732035636901855,0.00032437703339383006,0.3752196133136749,0,2.17886384048143e-05,True,5.176894410396926e-05
5710,2,False,0.28976884484291077,0.29756972193717957,0.29488128423690796,1.0719395875930786,1.0738482475280762,1.073190689086914,0.00034576840698719025,0.3705448806285858,0,2.0134410316266286e-05,True,5.760706335422583e-05
5715,2,False,0.28970298171043396,0.2979089319705963,0.29482579231262207,1.0719234943389893,1.0739312171936035,1.0731770992279053,0.00033046904718503356,0.37069934606552124,0,2.266995061672488e-05,True,4.816376531380229e-05
5720,2,False,0.2883129119873047,0.2974923551082611,0.2947906255722046,1.0715830326080322,1.0738294124603271,1.0731685161590576,0.0003208545676898211,0.3767797350883484,0,2.075815999393919e-05,True,4.963945320923813e-05
5725,2,False,0.2887393534183502,0.29744288325309753,0.2947898507118225,1.0716874599456787,1.073817253112793,1.073168396949768,0.000304325862089172,0.3723384737968445,0,2.149418681501321e-05,True,5.412160317064263e-05
5730,2,False,0.29135861992836,0.2973439395427704,0.29481130838394165,1.0723286867141724,1.0737930536270142,1.0731736421585083,0.00031543930526822805,0.37070292234420776,0,2.5999228404540154e-05,True,5.2654890168923885e-05
5735,2,False,0.2898654341697693,0.29741159081459045,0.2947990596294403,1.0719631910324097,1.0738096237182617,1.07317054271698,0.00031528391991741955,0.3713487982749939,0,2.1939654933210544e-05,True,5.103631701786071e-05
5740,2,False,0.2891922891139984,0.29815492033958435,0.2947993874549866,1.071798324584961,1.0739914178848267,1.0731706619262695,0.00034125620732083917,0.37300434708595276,0,2.2777730643917542e-05,True,4.985765554010868e-05
5745,2,False,0.2904219925403595,0.2978929877281189,0.2948194742202759,1.0720994472503662,1.073927402496338,1.0731755495071411,0.0003084684140048921,0.3705449104309082,0,1.8315848920656444e-05,True,5.0424660003045574e-05
5750,2,False,0.29078927636146545,0.29803982377052307,0.29485777020454407,1.0721893310546875,1.0739632844924927,1.0731849670410156,0.0003158508916385472,0.38149935007095337,0,2.3894912514184527e-05,True,5.154457176104188e-05
5755,2,False,0.2907291650772095,0.2976358234882355,0.2948033809661865,1.0721746683120728,1.073864459991455,1.073171615600586,0.0003102237533312291,0.37136781215667725,0,1.9012879808664582e-05,True,5.4513453505933285e-05
5760,2,False,0.28977730870246887,0.29754263162612915,0.2948053777217865,1.071941614151001,1.0738416910171509,1.0731720924377441,0.0003085553471464664,0.3649139404296875,0,1.9940509749319163e-05,True,4.912946678814478e-05
5765,2,False,0.2882786989212036,0.2978198826313019,0.29485970735549927,1.0715746879577637,1.0739095211029053,1.0731854438781738,0.00031306545133702457,0.3730166554450989,0,2.068621324862127e-05,True,4.878506297245622e-05
5770,2,False,0.28849470615386963,0.2977312207221985,0.29481711983680725,1.0716276168823242,1.073887825012207,1.0731749534606934,0.00030688641709275544,0.37566256523132324,0,2.0096353609722357e-05,True,5.560237696045078e-05
5775,2,False,0.2885870933532715,0.2974238693714142,0.2947732210159302,1.0716502666473389,1.0738126039505005,1.0731642246246338,0.0003043011238332838,0.3701717257499695,0,2.2465579154410914e-05,True,5.203169348533265e-05
5780,2,False,0.29083147644996643,0.2975381910800934,0.29478973150253296,1.0721997022628784,1.073840618133545,1.0731682777404785,0.0002915682562161237,0.37539756298065186,0,1.980580960770874e-05,True,4.8527628678129986e-05
5785,2,False,0.28951767086982727,0.2977014482021332,0.2947813868522644,1.0718780755996704,1.0738805532455444,1.0731662511825562,0.0003143180801998824,0.37088635563850403,0,1.9190393127307957e-05,True,5.167162817087956e-05
5790,2,False,0.290975421667099,0.2976702153682709,0.2948380410671234,1.072234869003296,1.0738729238510132,1.0731801986694336,0.00030906577012501657,0.37293344736099243,0,1.981269682022688e-05,True,5.2074632549192756e-05
5795,2,False,0.29045939445495605,0.2976933419704437,0.2948715388774872,1.0721086263656616,1.073878526687622,1.073188304901123,0.00032388637191616,0.37137293815612793,0,2.2076467982993967e-05,True,5.019980017095804e-05
5800,2,False,0.2907259464263916,0.2976646423339844,0.2948318421840668,1.072173833847046,1.0738714933395386,1.0731786489486694,0.0003220255603082478,0.3740825057029724,0,1.935542363843731e-05,True,5.048283128417097e-05
5805,2,False,0.29028797149658203,0.297750324010849,0.2948096990585327,1.0720666646957397,1.0738924741744995,1.0731730461120605,0.0003155961458105594,0.3712868094444275,0,1.8998263302101002e-05,True,5.295687878970057e-05
5810,2,False,0.29032251238822937,0.29791998863220215,0.29480046033859253,1.0720751285552979,1.0739339590072632,1.0731709003448486,0.00030104152392596006,0.3708847165107727,0,2.0056479374900394e-05,True,5.230398164712824e-05
5815,2,False,0.290649950504303,0.29752591252326965,0.2947849631309509,1.072155237197876,1.0738375186920166,1.073167085647583,0.0002927384339272976,0.3720042407512665,0,1.928368258897548e-05,True,5.1929753681179136e-05
5820,2,False,0.2898767590522766,0.29786616563796997,0.2947573661804199,1.0719659328460693,1.073920726776123,1.0731604099273682,0.00032897910568863153,0.36985015869140625,0,2.1168274307696943e-05,True,5.194496043259278e-05
5825,2,False,0.2904212176799774,0.29791542887687683,0.2948010265827179,1.072099208831787,1.0739328861236572,1.0731711387634277,0.0003268908185418695,0.3802335262298584,0,2.1780738896891655e-05,True,4.9247486458625644e-05
5830,2,False,0.2906050384044647,0.2981351613998413,0.2948194742202759,1.0721442699432373,1.073986530303955,1.0731755495071411,0.0003364695003256202,0.3699707090854645,0,2.240905631073025e-05,True,5.2299106755526736e-05
5835,2,False,0.29123422503471375,0.29881149530410767,0.29486191272735596,1.072298288345337,1.0741519927978516,1.0731860399246216,0.0003069111844524741,0.37483343482017517,0,1.9646823819565657e-05,True,5.1010541938012466e-05
5840,2,False,0.290290892124176,0.29749196767807007,0.2948622703552246,1.072067379951477,1.073829174041748,1.0731861591339111,0.00031408751965500414,0.3700757622718811,0,2.0634190793501237e-05,True,5.233854244579561e-05
5845,2,False,0.290692538022995,0.2981448173522949,0.2947603762149811,1.0721657276153564,1.073988914489746,1.0731611251831055,0.00030722279916517437,0.37096571922302246,0,1.728067189967301e-05,True,5.426556890597567e-05
5850,2,False,0.29006123542785645,0.2976887822151184,0.29471293091773987,1.072011113166809,1.0738773345947266,1.073149561882019,0.00030053386581130326,0.37938815355300903,0,1.998920520268403e-05,True,5.117019099998288e-05
5855,2,False,0.2902260422706604,0.2976410388946533,0.29475656151771545,1.0720515251159668,1.0738657712936401,1.073160171508789,0.0003232302551623434,0.3743900656700134,0,2.3226713763725466e-05,True,5.014670023228973e-05
5860,2,False,0.2903848886489868,0.2976239025592804,0.29479366540908813,1.0720903873443604,1.0738615989685059,1.073169231414795,0.00031710011535324156,0.3747454285621643,0,2.223194999045917e-05,True,5.2518829761538655e-05
5865,2,False,0.2903849482536316,0.2980961501598358,0.2947859764099121,1.0720903873443604,1.073976993560791,1.073167324066162,0.0003316967049613595,0.3798608183860779,0,2.1295238889865004e-05,True,5.406272248364985e-05
5870,2,False,0.2898615002632141,0.29747897386550903,0.2947463095188141,1.0719622373580933,1.0738260746002197,1.073157548904419,0.0003144197689834982,0.37439897656440735,0,2.104150363066338e-05,True,5.190934462007135e-05
5875,2,False,0.2890681326389313,0.2975308895111084,0.2947249412536621,1.071768045425415,1.0738388299942017,1.0731524229049683,0.00035115244099870324,0.3727702796459198,0,2.0239686625012575e-05,True,5.2015268011018634e-05
5880,2,False,0.28970542550086975,0.29766222834587097,0.2947547733783722,1.0719239711761475,1.0738708972930908,1.0731596946716309,0.00034895981661975384,0.36952918767929077,0,2.0872979340904192e-05,True,5.245209831628017e-05
5885,2,False,0.2899186611175537,0.29772570729255676,0.2948060929775238,1.0719761848449707,1.0738863945007324,1.0731722116470337,0.00034631654853001237,0.3791075348854065,0,2.2272121111433205e-05,True,5.003899059374817e-05
5890,2,False,0.2892596125602722,0.29739704728126526,0.29482558369636536,1.0718148946762085,1.0738060474395752,1.0731770992279053,0.0003334123466629535,0.37032875418663025,0,2.2519628522798303e-05,True,5.1235216233180836e-05
5895,2,False,0.2883235514163971,0.2974981665611267,0.29477930068969727,1.0715856552124023,1.0738308429718018,1.073165774345398,0.0003353867505211383,0.37748968601226807,0,2.3979032048979903e-05,True,5.43209862371441e-05
5900,2,False,0.2893652021884918,0.29787158966064453,0.2947356104850769,1.071840763092041,1.0739221572875977,1.0731549263000488,0.00033062355942092836,0.36344051361083984,0,1.9411087297941324e-05,True,5.166583287063986e-05
5905,2,False,0.290880024433136,0.2979629337787628,0.2947387099266052,1.072211503982544,1.0739444494247437,1.0731558799743652,0.00031391147058457136,0.37387633323669434,0,1.94198013694031e-05,True,5.059181057731621e-05
5910,2,False,0.29026463627815247,0.29779505729675293,0.29477742314338684,1.0720609426498413,1.0739033222198486,1.0731652975082397,0.00032484953408129513,0.3734387457370758,0,2.1072316868910126e-05,True,5.2502829930745065e-05
5915,2,False,0.2898809611797333,0.29770347476005554,0.2947365343570709,1.0719670057296753,1.0738810300827026,1.0731552839279175,0.0003378474502824247,0.37977659702301025,0,2.118554357720648e-05,True,5.724764196202159e-05
5920,2,False,0.2892149090766907,0.29836854338645935,0.29470473527908325,1.0718039274215698,1.0740437507629395,1.0731475353240967,0.00036541238659992814,0.3649098873138428,0,1.9982998149084995e-05,True,5.187375791138038e-05
5925,2,False,0.28902655839920044,0.2972292900085449,0.2947339415550232,1.0717577934265137,1.0737650394439697,1.0731546878814697,0.0003241827944293618,0.37541645765304565,0,1.988827421944572e-05,True,4.906666435999796e-05
5930,2,False,0.289188027381897,0.2972276508808136,0.29471516609191895,1.0717973709106445,1.073764681816101,1.0731500387191772,0.0003209420829080045,0.37138694524765015,0,2.0173692499485372e-05,True,5.659838279825635e-05
5935,2,False,0.29011157155036926,0.2976570129394531,0.2947462499141693,1.0720233917236328,1.0738697052001953,1.073157787322998,0.0003373418585397303,0.37430575489997864,0,1.854698733008264e-05,True,5.0982998800463974e-05
5940,2,False,0.2899157702922821,0.2979056239128113,0.2947423756122589,1.0719754695892334,1.0739305019378662,1.073156714439392,0.0003294341149739921,0.3671817183494568,0,2.1084408038129235e-05,True,5.065600998932496e-05
5945,2,False,0.2900997996330261,0.29773014783859253,0.29473334550857544,1.0720205307006836,1.073887586593628,1.0731544494628906,0.00033162147155962884,0.3730067014694214,0,1.9113753870050205e-05,True,5.500890256371349e-05
