epoch,layer,residual_norm,roundtrip_error,transport_error,boundary_hit_rate
515,0,0.060357466340065,4.496729211211914e-09,6.40812780616784e-09,0.0
515,1,0.0011237881844863296,5.90863677429887e-11,6.4716263459274614e-09,0.0
515,2,0.0005867996369488537,2.7020795323462465e-11,,0.0
516,0,0.058796703815460205,4.187359348151176e-09,6.276064556942629e-09,0.0
516,1,0.0009374142973683774,4.171169659672458e-11,6.5153278328011766e-09,0.0
516,2,0.0004990844754502177,2.563294368429503e-11,,0.0
517,0,0.06302633136510849,4.238070339113165e-09,7.263964096893005e-09,0.0
517,1,0.0010639718966558576,4.876840598022625e-11,7.430845272438091e-09,0.0
517,2,0.00046175505849532783,2.4283151878190523e-11,,0.0
518,0,0.0577264204621315,3.815946225671496e-09,5.3899418261948995e-09,0.0
518,1,0.000944505853112787,3.8490610004826564e-11,6.963110088520352e-09,0.0
518,2,0.00043533509597182274,2.045032199138319e-11,,0.0
519,0,0.06113565340638161,4.4807659804746436e-09,7.46639194915133e-09,0.0
519,1,0.0009561641491018236,5.5430486589624905e-11,7.522315215169328e-09,0.0
519,2,0.00044619751861318946,2.10692435720361e-11,,0.0
520,0,0.06214364990592003,4.498571737343582e-09,7.016072611776281e-09,0.0
520,1,0.0010070555144920945,4.784237936372726e-11,7.011316860427996e-09,0.0
520,2,0.00045391704770736396,1.6662327767535956e-11,,0.0
521,0,0.05940265581011772,4.1714889320587645e-09,6.762221893552578e-09,0.0
521,1,0.0009519684826955199,4.428529765121425e-11,7.012308067544382e-09,0.0
521,2,0.0004778834409080446,1.9666743927837516e-11,,0.0
522,0,0.06492850929498672,5.193016683335827e-09,7.292011439119506e-09,0.0
522,1,0.001072213752195239,5.6269534171038416e-11,7.026626391848367e-09,0.0
522,2,0.0005367620033212006,2.105750296355069e-11,,0.0
523,0,0.06017947569489479,4.2355385865278095e-09,6.357606885387668e-09,0.0
523,1,0.00100901594851166,4.5813797200366935e-11,6.76855327341741e-09,0.0
523,2,0.0004744550387840718,2.1902597791001455e-11,,0.0
524,0,0.0629403367638588,4.1660688232525445e-09,7.130525059295678e-09,0.0
524,1,0.0009627839899621904,4.956004356904131e-11,6.682377318156796e-09,0.0
524,2,0.0005320748896338046,2.7679811567815626e-11,,0.0
525,0,0.059545643627643585,4.229637973196532e-09,6.232163229924481e-09,0.0
525,1,0.00105243397410959,5.838640682043206e-11,7.129480561474111e-09,0.0
525,2,0.0005389840807765722,2.149985051103087e-11,,0.0
526,0,0.05653855949640274,4.006103893061663e-09,5.805428138216939e-09,0.0
526,1,0.0009532412514090538,4.2322853555099016e-11,7.037171734225467e-09,0.0
526,2,0.000571816461160779,2.244113575522455e-11,,0.0
527,0,0.06005590781569481,4.40057057460308e-09,6.063749946605412e-09,0.0
527,1,0.0012006162432953715,6.329156643225531e-11,6.772070904048633e-09,0.0
527,2,0.0009754373459145427,5.1849982640739256e-11,,0.0
528,0,0.05946802347898483,4.5363419687305395e-09,6.288357390360488e-09,0.0
528,1,0.0010077808983623981,4.2878568751181234e-11,7.123592382640709e-09,0.0
528,2,0.0007301137084141374,3.5770747475183384e-11,,0.0
529,0,0.06159553676843643,4.697251920759982e-09,7.867181572862592e-09,0.0
529,1,0.0011355396127328277,5.6729638348018696e-11,7.425210668543514e-09,0.0
529,2,0.0006877865525893867,3.413912208483083e-11,,0.0
530,0,0.05973265320062637,4.237204809243167e-09,5.947256465077544e-09,0.0
530,1,0.0009347828454338014,4.6076812504347586e-11,6.944258945651427e-09,0.0
530,2,0.0005827097920700908,2.510666501087666e-11,,0.0
531,0,0.06196488440036774,4.246809570673804e-09,6.246422490363557e-09,0.0
531,1,0.0009666369296610355,4.1505753695103564e-11,7.951492797531046e-09,0.0
531,2,0.0005194497643969953,2.4972142409485087e-11,,0.0
532,0,0.06109654903411865,4.473288406359188e-09,6.686079245810106e-09,0.0
532,1,0.0009339616517536342,4.2927904286838015e-11,6.900787496988414e-09,0.0
532,2,0.0005269687389954925,2.0719558013748696e-11,,0.0
533,0,0.057683661580085754,3.856816643832417e-09,6.051995349309891e-09,0.0
533,1,0.0009676906047388911,5.711711312250678e-11,7.002978197334642e-09,0.0
533,2,0.0005267380620352924,2.6454860871383268e-11,,0.0
534,0,0.058834608644247055,3.9903964577092665e-09,7.279860270159588e-09,0.0
534,1,0.0010665488662198186,4.597793673566386e-11,6.496433613278896e-09,0.0
534,2,0.0005185518530197442,2.0917887214033648e-11,,0.0
535,0,0.06430796533823013,4.7460217977857155e-09,6.302649957490303e-09,0.0
535,1,0.0009550359682179987,4.4304754309720806e-11,7.737646079419847e-09,0.0
535,2,0.0004833772254642099,1.9201647216693374e-11,,0.0
536,0,0.05770358815789223,3.9540490881506685e-09,5.958918691817416e-09,0.0
536,1,0.000934390933252871,4.95617123730252e-11,6.498526161635709e-09,0.0
536,2,0.0004602829285431653,1.8801226200904075e-11,,0.0
537,0,0.058625124394893646,4.361249583695326e-09,6.16641271378171e-09,0.0
537,1,0.0009381800191476941,4.680401552437097e-11,6.323312096156997e-09,0.0
537,2,0.0004864568472839892,2.0149904314537004e-11,,0.0
538,0,0.06003117188811302,4.55061632820275e-09,6.422689047269614e-09,0.0
538,1,0.0008431780152022839,3.8061939017230983e-11,7.057588291559114e-09,0.0
538,2,0.0004036915779579431,1.889558821910331e-11,,0.0
539,0,0.06506557762622833,5.219443544035585e-09,7.488213604744942e-09,0.0
539,1,0.0010631873738020658,6.45547573729921e-11,7.805103230396071e-09,0.0
539,2,0.0005033154156990349,2.5568892489391537e-11,,0.0
540,0,0.055182673037052155,3.783230173581842e-09,5.115192713844863e-09,0.0
540,1,0.001044825417920947,4.730916006168151e-11,6.659961027111194e-09,0.0
540,2,0.0005376270273700356,1.984472482174926e-11,,0.0
541,0,0.04888942465186119,3.6727465513308744e-09,4.527166641565827e-09,0.0
541,1,0.000978682772256434,4.137985440411107e-11,5.414321435637248e-09,0.0
541,2,0.0005977993132546544,2.6277069062330405e-11,,0.0
542,0,0.056791115552186966,4.09559097747092e-09,5.691670246221747e-09,0.0
542,1,0.0009141373448073864,4.0112677068826486e-11,6.704997002060509e-09,0.0
542,2,0.0005834620096720755,2.779730612356701e-11,,0.0
543,0,0.05781984701752663,4.500489758640924e-09,7.404054258586257e-09,0.0
543,1,0.0008708439418114722,4.298447361938962e-11,6.218627834897461e-09,0.0
543,2,0.0007056950125843287,3.199392487052144e-11,,0.0
544,0,0.061631496995687485,4.249272045342423e-09,7.905367915839179e-09,0.0
544,1,0.0009496441925875843,5.1709664328214444e-11,7.523667022724112e-09,0.0
544,2,0.0005497924285009503,2.6057588378702867e-11,,0.0
545,0,0.05537044256925583,3.7039609157574205e-09,5.972505157103569e-09,0.0
545,1,0.0008596276747994125,4.198087016904495e-11,6.248020767429807e-09,0.0
545,2,0.00039025433943606913,1.9692438651963684e-11,,0.0
546,0,0.054893702268600464,3.782278490405133e-09,6.230202576062993e-09,0.0
546,1,0.0008320153574459255,4.0736303219546244e-11,5.956719117961029e-09,0.0
546,2,0.0003681408707052469,1.8311061000808593e-11,,0.0
547,0,0.058291349560022354,4.361965011412394e-09,6.784565798056974e-09,0.0
547,1,0.0008437365759164095,4.3770292945666256e-11,6.88990153818736e-09,0.0
547,2,0.0003881748125422746,1.6259131194185095e-11,,0.0
548,0,0.05589839071035385,3.959995442670561e-09,7.002683322099301e-09,0.0
548,1,0.0008755365270189941,3.993699121407346e-11,6.80430467525639e-09,0.0
548,2,0.0004213675274513662,1.808124656943466e-11,,0.0
549,0,0.059701722115278244,4.657044083700157e-09,6.3352842971653445e-09,0.0
549,1,0.0008193990215659142,3.7837677435703654e-11,7.177149541348626e-09,0.0
549,2,0.00043488573282957077,1.8741373036812448e-11,,0.0
550,0,0.06227337196469307,4.556557353652124e-09,6.596980739459468e-09,0.0
550,1,0.0008947888854891062,4.542284257058604e-11,7.244694621988401e-09,0.0
550,2,0.0004206165613140911,1.9724909205987018e-11,,0.0
551,0,0.05835998058319092,3.988068097982023e-09,6.719085288153792e-09,0.0
551,1,0.0011698264861479402,5.491272714319706e-11,6.5214589284323665e-09,0.0
551,2,0.0005594049580395222,1.8246598676441295e-11,,0.0
552,0,0.059147968888282776,4.022930433222882e-09,5.792017088168677e-09,0.0
552,1,0.0011707281228154898,6.537313745891282e-11,6.729555135365217e-09,0.0
552,2,0.0007330983062274754,3.578961779715506e-11,,0.0
553,0,0.054219819605350494,3.6898688549058534e-09,5.9300968580089375e-09,0.0
553,1,0.0009537781588733196,3.575063509120291e-11,5.9919251782503125e-09,0.0
553,2,0.0009293194743804634,3.5998471564768764e-11,,0.0
554,0,0.054497815668582916,3.785513236209681e-09,5.396203484053785e-09,0.0
554,1,0.001027800957672298,4.9907328270037965e-11,5.913847189731314e-09,0.0
554,2,0.0009371137130074203,4.80807789415838e-11,,0.0
555,0,0.05881693214178085,4.164522948713056e-09,6.182041545343964e-09,0.0
555,1,0.0009917637798935175,5.365344626917512e-11,7.05679958912242e-09,0.0
555,2,0.0010975846089422703,5.519039045220886e-11,,0.0
556,0,0.056919533759355545,3.6516023538268882e-09,5.8910125666500335e-09,0.0
556,1,0.0009306048159487545,4.7364064059696176e-11,6.793217988132483e-09,0.0
556,2,0.0007036684546619654,3.414117946687334e-11,,0.0
557,0,0.05968128517270088,4.422530341940956e-09,6.102613081537811e-09,0.0
557,1,0.0009086200734600425,4.1956767921069726e-11,6.919405048932958e-09,0.0
557,2,0.00045177264837548137,1.940723970417224e-11,,0.0
558,0,0.05948096513748169,4.414992371692961e-09,5.855853579816994e-09,0.0
558,1,0.0008678411250002682,3.536610240773008e-11,7.1133219314845064e-09,0.0
558,2,0.0004692179791163653,2.0902939101841156e-11,,0.0
559,0,0.057536207139492035,4.326771385620987e-09,5.685183435133467e-09,0.0
559,1,0.0009858288103714585,5.098618749421746e-11,6.777340910701923e-09,0.0
559,2,0.00045043128193356097,2.3185219369392662e-11,,0.0
560,0,0.06089926138520241,4.364386629873707e-09,6.409629715875553e-09,0.0
560,1,0.0009165952797047794,4.6262108727157525e-11,6.559683907170211e-09,0.0
560,2,0.00041548607987351716,2.3326783213373226e-11,,0.0
561,0,0.056631769984960556,3.980325402608287e-09,6.6342127347240876e-09,0.0
561,1,0.0009737650398164988,5.600953034701206e-11,6.601109880932654e-09,0.0
561,2,0.00046985625522211194,2.3868821849570843e-11,,0.0
562,0,0.050371620804071426,3.2305089714412816e-09,5.983317397095789e-09,0.0
562,1,0.0009131936822086573,3.943291873587107e-11,5.930368196516156e-09,0.0
562,2,0.00044072786113247275,2.1001627520389476e-11,,0.0
563,0,0.055614717304706573,4.339850256940281e-09,8.03373190194634e-09,0.0
563,1,0.0010895652230829,5.778788905730359e-11,6.573178001900715e-09,0.0
563,2,0.0006057728896848857,2.9836202952715496e-11,,0.0
564,0,0.056668564677238464,3.6838525563354096e-09,6.136303021264666e-09,0.0
564,1,0.000874711200594902,3.7051445245239734e-11,6.436498445339112e-09,0.0
564,2,0.0004361067549325526,2.044422964253556e-11,,0.0
565,0,0.06073374301195145,4.319501201166531e-09,6.1929354977507955e-09,0.0
565,1,0.0008909261669032276,4.736284975326299e-11,7.493929921054132e-09,0.0
565,2,0.00047520289081148803,2.235116085269606e-11,,0.0
566,0,0.05777944624423981,4.034499401228686e-09,6.103172189853012e-09,0.0
566,1,0.0008496518712490797,3.857685698660518e-11,5.798498570186439e-09,0.0
566,2,0.0004556322528515011,1.9844997173334988e-11,,0.0
567,0,0.05359203740954399,3.560627126475424e-09,5.732337271524557e-09,0.0
567,1,0.0009273079922422767,4.3222796869413216e-11,6.3255218840652105e-09,0.0
567,2,0.0004792633408214897,1.7808183747081152e-11,,0.0
568,0,0.05283262953162193,3.6804888026154003e-09,5.612005971045164e-09,0.0
568,1,0.0007673351210542023,3.8019424414281744e-11,5.564374738753486e-09,0.0
568,2,0.0003816458920482546,1.9746133547715594e-11,,0.0
569,0,0.0591738186776638,4.2981871395397775e-09,6.32229468777723e-09,0.0
569,1,0.0008611122029833496,3.774817958213106e-11,6.7686651838982925e-09,0.0
569,2,0.0003830462519545108,1.6792510090790636e-11,,0.0
570,0,0.05571239814162254,4.254261831704298e-09,6.085929538102164e-09,0.0
570,1,0.0008112099603749812,3.6421067550751474e-11,6.155598253343442e-09,0.0
570,2,0.00042498213588260114,1.9472336937331747e-11,,0.0
571,0,0.06336018443107605,4.702937150824482e-09,6.6953216304455054e-09,0.0
571,1,0.0008930598851293325,4.3468600247065226e-11,7.369940213663995e-09,0.0
571,2,0.0004031654098071158,1.5735827571528027e-11,,0.0
572,0,0.05600442364811897,4.007100429248567e-09,6.197983015709951e-09,0.0
572,1,0.0008214573608711362,3.534343998023992e-11,6.163114463220154e-09,0.0
572,2,0.0002978147240355611,1.2585052791558304e-11,,0.0
573,0,0.06399337202310562,4.870971181958339e-09,7.570900351083765e-09,0.0
573,1,0.0008706070948392153,4.041425180623115e-11,7.4321864218518385e-09,0.0
573,2,0.0003453135141171515,1.546219402515092e-11,,0.0
574,0,0.06655170023441315,4.626226068893402e-09,7.2061068223661096e-09,0.0
574,1,0.0009642021614126861,4.807372555593048e-11,7.752485764456196e-09,0.0
574,2,0.0003558736643753946,1.5935388425480923e-11,,0.0
575,0,0.05971087887883186,3.98949762114853e-09,7.23839033156537e-09,0.0
575,1,0.0008442506659775972,2.983443006532305e-11,7.365583254426156e-09,0.0
575,2,0.0003548836975824088,1.556976075844929e-11,,0.0
576,0,0.056006986647844315,4.289213872965547e-09,5.553185022932894e-09,0.0
576,1,0.000838570180349052,4.4866440424007337e-11,6.178687783631176e-09,0.0
576,2,0.00035530622699297965,1.5782408366304956e-11,,0.0
577,0,0.05900471284985542,3.93967880540913e-09,6.195037816070226e-09,0.0
577,1,0.0009241362567991018,4.39808120478169e-11,6.708920974318744e-09,0.0
577,2,0.0004166927537880838,2.039138476128688e-11,,0.0
578,0,0.05896889790892601,4.183163593296513e-09,6.05022210109496e-09,0.0
578,1,0.0008180461009033024,3.423045527584101e-11,6.558859677596729e-09,0.0
578,2,0.00033336220076307654,1.3995794106991255e-11,,0.0
579,0,0.05308564379811287,3.8897329801557134e-09,6.395338036924159e-09,0.0
579,1,0.000890856608748436,4.540312223411114e-11,5.5691149469794254e-09,0.0
579,2,0.00037275199429132044,1.745286554166725e-11,,0.0
580,0,0.06258521974086761,4.809371123570827e-09,6.744704794670042e-09,0.0
580,1,0.0008420647354796529,4.278170873117659e-11,7.154468573133954e-09,0.0
580,2,0.00035120805841870606,1.4293855161995328e-11,,0.0
581,0,0.054732322692871094,3.8655048051339236e-09,5.366088906555433e-09,0.0
581,1,0.0007969521684572101,3.842295925871042e-11,6.417877340680889e-09,0.0
581,2,0.0003307064180262387,1.2373935209808451e-11,,0.0
582,0,0.06212242320179939,4.879560755455259e-09,6.3546989892415695e-09,0.0
582,1,0.0008765789098106325,3.681738941496704e-11,7.369023169445654e-09,0.0
582,2,0.0003005893377121538,1.261106757216579e-11,,0.0
583,0,0.058399464935064316,4.078750226454986e-09,6.0314357952506725e-09,0.0
583,1,0.0009669968276284635,4.695770161600166e-11,6.383792161557267e-09,0.0
583,2,0.000311345822410658,1.4986996019206167e-11,,0.0
584,0,0.05674394965171814,3.987249197479059e-09,7.035398486010536e-09,0.0
584,1,0.0008866588468663394,4.1961562696757326e-11,6.7602416997658565e-09,0.0
584,2,0.00033100563450716436,1.2133313451179184e-11,,0.0
585,0,0.0582982674241066,4.373183148942417e-09,5.584013251791475e-09,0.0
585,1,0.0008763940422795713,4.33263043497778e-11,6.52337384110524e-09,0.0
585,2,0.00038175313966348767,1.7868460183700918e-11,,0.0
586,0,0.05735306814312935,4.169149914190484e-09,6.536142738156059e-09,0.0
586,1,0.0009263186948373914,4.267469017049663e-11,6.9515020406640815e-09,0.0
586,2,0.0004070598806720227,1.8990337080637687e-11,,0.0
587,0,0.06072987988591194,4.174259160549809e-09,6.555316289791335e-09,0.0
587,1,0.0010074481833726168,5.089323407148072e-11,6.9827286175438985e-09,0.0
587,2,0.000443189317593351,1.9883558341482477e-11,,0.0
588,0,0.05663779750466347,3.905376022572682e-09,6.31462482303391e-09,0.0
588,1,0.0009005556930787861,4.420104907087996e-11,6.9886731957069514e-09,0.0
588,2,0.0004703747108578682,1.9720733726580342e-11,,0.0
589,0,0.05382344126701355,3.865117559342934e-09,6.132665930635994e-09,0.0
589,1,0.0009613033616915345,4.5896380446164287e-11,6.120036477597068e-09,0.0
589,2,0.0004188745515421033,1.8145172864247883e-11,,0.0
590,0,0.05509855970740318,4.3807690808250754e-09,5.89034110376474e-09,0.0
590,1,0.0008419710211455822,4.464491970557205e-11,6.258576767947943e-09,0.0
590,2,0.0003958997258450836,1.74018958964961e-11,,0.0
591,0,0.05732390657067299,4.2909573672034185e-09,7.094288267950333e-09,0.0
591,1,0.0008338816114701331,3.982115678868858e-11,6.797298723881795e-09,0.0
591,2,0.0003390725760255009,1.5391486696270107e-11,,0.0
592,0,0.057566601783037186,4.198693837054179e-09,5.942134340131133e-09,0.0
592,1,0.001057454152032733,5.115811246847457e-11,6.478626968231538e-09,0.0
592,2,0.0005318215116858482,2.6129929817098052e-11,,0.0
593,0,0.06181563436985016,4.594238767197112e-09,5.830796290240414e-09,0.0
593,1,0.0009164601215161383,4.680507023624436e-11,7.040489080623047e-09,0.0
593,2,0.00043076518340967596,1.3804273696349512e-11,,0.0
594,0,0.06181901693344116,4.39716529854195e-09,5.797264890361475e-09,0.0
594,1,0.0012751641916111112,5.762747570803306e-11,6.802214791434835e-09,0.0
594,2,0.0005655638524331152,3.168933518371553e-11,,0.0
595,0,0.053087018430233,4.057101765653215e-09,5.3789710463547635e-09,0.0
595,1,0.0009565067593939602,4.379972426415968e-11,5.8650164724838305e-09,0.0
595,2,0.00040345749584957957,1.4191222849624374e-11,,0.0
596,0,0.05156868323683739,3.450500996038386e-09,5.3497437590976915e-09,0.0
596,1,0.0008539085392840207,4.4224179873708636e-11,6.0846656602109306e-09,0.0
596,2,0.0004941305960528553,1.9169135029306617e-11,,0.0
597,0,0.05871862918138504,4.383708951394283e-09,6.273102926002139e-09,0.0
597,1,0.0010095629841089249,4.798309666265155e-11,7.387302325412293e-09,0.0
597,2,0.000521509035024792,2.1607941130818986e-11,,0.0
598,0,0.06335078179836273,4.72175054611057e-09,6.858029255596421e-09,0.0
598,1,0.0010309860808774829,4.502304778997157e-11,7.245549049628153e-09,0.0
598,2,0.0006482857279479504,3.068857667987146e-11,,0.0
599,0,0.05908557027578354,4.434027811583974e-09,6.699837129531261e-09,0.0
599,1,0.0009618719923309982,4.989771096308715e-11,7.084332231954704e-09,0.0
599,2,0.0006415484240278602,2.9099535281407185e-11,,0.0
600,0,0.05802236124873161,4.146460064191615e-09,6.969251398203369e-09,0.0
600,1,0.0009300349629484117,4.161790703727242e-11,6.73079014745781e-09,0.0
600,2,0.0004440016346052289,1.751583079967478e-11,,0.0
601,0,0.05355828255414963,3.5602116810196094e-09,6.174982303264187e-09,0.0
601,1,0.0008969829068519175,3.387239447261159e-11,6.110796313407718e-09,0.0
601,2,0.0004345881170593202,2.1201635932999174e-11,,0.0
602,0,0.056328143924474716,4.078894111358977e-09,5.841732431122182e-09,0.0
602,1,0.0008064194698818028,3.2329406512987546e-11,6.91223345228309e-09,0.0
602,2,0.00038180669071152806,1.928301268661059e-11,,0.0
603,0,0.052448172122240067,3.6096952094055723e-09,4.8915307360175575e-09,0.0
603,1,0.0008930213516578078,4.5201713899656326e-11,5.616636933325481e-09,0.0
603,2,0.0004854832077398896,2.5340759005065827e-11,,0.0
604,0,0.0578533336520195,4.021375232809987e-09,6.134262431345405e-09,0.0
604,1,0.0010347338393330574,5.1102514581069514e-11,6.318051859466323e-09,0.0
604,2,0.00045408468577079475,2.0328029190497254e-11,,0.0
605,0,0.0630272701382637,4.801936626108727e-09,7.542908520008496e-09,0.0
605,1,0.0010409114183858037,5.3377618297600904e-11,7.453992978412316e-09,0.0
605,2,0.0003750087053049356,1.7213416456107744e-11,,0.0
606,0,0.06155771017074585,4.4187338232859474e-09,7.192729079008586e-09,0.0
606,1,0.0010022391797974706,4.9616592084911204e-11,7.135250168488483e-09,0.0
606,2,0.0005125541938468814,2.157498832366933e-11,,0.0
607,0,0.05581577494740486,4.109526052786805e-09,6.0650791056104936e-09,0.0
607,1,0.0007995033520273864,3.47198762795653e-11,6.984661293785166e-09,0.0
607,2,0.0004389239475131035,2.2001515193048604e-11,,0.0
608,0,0.060486603528261185,4.324069990957469e-09,5.9839515564874546e-09,0.0
608,1,0.000827991752885282,3.9167093179859336e-11,7.55761320192505e-09,0.0
608,2,0.00039310933789238334,1.6434230712403242e-11,,0.0
609,0,0.05603446066379547,4.2777594799758845e-09,5.892737853230301e-09,0.0
609,1,0.0008452196489088237,4.379098472728771e-11,6.307157462970281e-09,0.0
609,2,0.00033328981953673065,1.426139501631285e-11,,0.0
610,0,0.06057194247841835,3.985481278334646e-09,6.8185483925731205e-09,0.0
610,1,0.0010450039990246296,4.998213995466294e-11,6.919441908337376e-09,0.0
610,2,0.0003818096301984042,1.6927612089823185e-11,,0.0
611,0,0.06128648295998573,4.542104470317554e-09,6.61175514338197e-09,0.0
611,1,0.0009498855797573924,4.681682125307063e-11,7.169865146039456e-09,0.0
611,2,0.00037047904334031045,1.5306768005873828e-11,,0.0
612,0,0.05715477094054222,4.279848031529809e-09,5.505049305298826e-09,0.0
612,1,0.0008967509493231773,3.7542986081051666e-11,6.63722721228055e-09,0.0
612,2,0.0003394350060261786,1.5099107728011596e-11,,0.0
613,0,0.06150395795702934,4.543025067249573e-09,6.89724544145065e-09,0.0
613,1,0.000988382613286376,4.2100510577736117e-11,7.038660321256884e-09,0.0
613,2,0.00038959007360972464,1.5858779567334835e-11,,0.0
614,0,0.05593821778893471,4.097953087978112e-09,5.996781737849233e-09,0.0
614,1,0.0009051488596014678,3.63956330351467e-11,6.530746166077961e-09,0.0
614,2,0.00033765347325243056,1.4766732975290964e-11,,0.0
615,0,0.06051943451166153,4.5237396051334144e-09,6.416093434324921e-09,0.0
615,1,0.0008711655391380191,4.0442302284837695e-11,6.489872639292571e-09,0.0
615,2,0.00031616806518286467,1.3482568360367875e-11,,0.0
616,0,0.05814563110470772,4.424549615578144e-09,5.749673182009474e-09,0.0
616,1,0.0009694277541711926,4.99562266553788e-11,6.421413178969715e-09,0.0
616,2,0.00030557846184819937,1.1311002481861898e-11,,0.0
617,0,0.060882825404405594,4.3174566144443816e-09,5.770512956360108e-09,0.0
617,1,0.0009756049839779735,4.9533072088436825e-11,7.117133993261859e-09,0.0
617,2,0.0003416978579480201,1.6141135303349152e-11,,0.0
618,0,0.05893784761428833,4.514284945855707e-09,6.600989088667575e-09,0.0
618,1,0.0008629913791082799,3.680519083948397e-11,6.923452033902322e-09,0.0
618,2,0.0004370533861219883,1.7568091079112058e-11,,0.0
619,0,0.0632234588265419,4.6602353087621395e-09,7.339781227244657e-09,0.0
619,1,0.0009848049376159906,4.9689301284683296e-11,7.249068900705424e-09,0.0
619,2,0.00033625582000240684,1.407724197627358e-11,,0.0
620,0,0.06554275006055832,4.484438598240104e-09,7.753051534109545e-09,0.0
620,1,0.0009182663634419441,4.292507668757217e-11,7.881600261328003e-09,0.0
620,2,0.00032283359905704856,1.3606748540395674e-11,,0.0
621,0,0.06196393072605133,5.0818700358945534e-09,7.49526662957578e-09,0.0
621,1,0.001007306156679988,5.1409338591712483e-11,7.280377189999854e-09,0.0
621,2,0.0004010080883745104,2.2403516541924517e-11,,0.0
622,0,0.056579042226076126,4.226198058177033e-09,6.4811693789579294e-09,0.0
622,1,0.0009269695146940649,4.4255415304617074e-11,6.2440332904145635e-09,0.0
622,2,0.0003999682667199522,2.0983130163965136e-11,,0.0
623,0,0.05971281975507736,4.765719374688615e-09,7.149615122159503e-09,0.0
623,1,0.0009433209197595716,4.9559727849368684e-11,7.114469458002759e-09,0.0
623,2,0.00038194528315216303,1.3813414821706171e-11,,0.0
624,0,0.06342340260744095,4.784447504846412e-09,7.57020579555956e-09,0.0
624,1,0.000874557823408395,4.0842627890835814e-11,7.380897226738625e-09,0.0
624,2,0.0003441305598244071,1.3811741680913592e-11,,0.0
625,0,0.059792861342430115,4.208569936992035e-09,5.672495362318841e-09,0.0
625,1,0.0009339451789855957,4.452560889434132e-11,7.123044376555754e-09,0.0
625,2,0.0004055941244587302,1.6463894483842445e-11,,0.0
626,0,0.056154653429985046,4.254739671694097e-09,6.1007279228419975e-09,0.0
626,1,0.0009301880490966141,4.520308433120235e-11,6.51801324025314e-09,0.0
626,2,0.00037875055568292737,1.7500730031816403e-11,,0.0
627,0,0.05942820757627487,4.316579094165718e-09,6.950494402246932e-09,0.0
627,1,0.0009056342532858253,4.176046314308124e-11,6.4984870817852425e-09,0.0
627,2,0.0003465397167019546,1.5808038905662514e-11,,0.0
628,0,0.05552349612116814,4.042132850656799e-09,6.378738426349173e-09,0.0
628,1,0.0008241873583756387,3.252337288373042e-11,6.571365229746107e-09,0.0
628,2,0.00035461573861539364,1.4346521366725984e-11,,0.0
629,0,0.05807383731007576,3.990650920826511e-09,5.429750427055069e-09,0.0
629,1,0.0009630820131860673,4.2856759807641254e-11,6.615475722782094e-09,0.0
629,2,0.00048745967797003686,2.4373180557146767e-11,,0.0
630,0,0.062321361154317856,4.4848209590497845e-09,6.642225880426622e-09,0.0
630,1,0.0008625196642242372,4.0809969986677075e-11,6.744687475190858e-09,0.0
630,2,0.0003855933900922537,1.685878520119033e-11,,0.0
631,0,0.060298722237348557,4.537696440820582e-09,6.448833911321117e-09,0.0
631,1,0.0008169773500412703,3.880046631210554e-11,7.259563172823391e-09,0.0
631,2,0.0003532855480443686,1.4999534600490527e-11,,0.0
632,0,0.05726497992873192,4.485883664528956e-09,5.533747238217757e-09,0.0
632,1,0.0008326478418894112,4.309747350661475e-11,5.7232072414592494e-09,0.0
632,2,0.00031718870741315186,1.2028808504815913e-11,,0.0
633,0,0.05421259626746178,3.680688642759833e-09,6.3909517677984695e-09,0.0
633,1,0.0008188094361685216,3.933856712601269e-11,5.862068164219636e-09,0.0
633,2,0.0003213929303456098,1.3259285162880996e-11,,0.0
634,0,0.06599235534667969,4.786840257509084e-09,8.286439978633098e-09,0.0
634,1,0.0009435038664378226,3.986012908629988e-11,8.204584567295115e-09,0.0
634,2,0.00027911708457395434,1.0076656523083649e-11,,0.0
635,0,0.05136779695749283,3.6080738397004097e-09,4.8675752317706156e-09,0.0
635,1,0.0009370722691528499,4.012079904414101e-11,6.002522034975755e-09,0.0
635,2,0.0003797610697802156,1.8203431817465088e-11,,0.0
636,0,0.06381828337907791,4.787458873778405e-09,8.151156194458054e-09,0.0
636,1,0.0009980341419577599,4.5070794318924357e-11,6.9486172371568955e-09,0.0
636,2,0.0003650995495263487,1.8276737762112916e-11,,0.0
637,0,0.05597756430506706,3.987509433756031e-09,5.2164526032072445e-09,0.0
637,1,0.0010200077667832375,4.8989486078898636e-11,6.529688789669308e-09,0.0
637,2,0.00037987102405168116,1.6599693841712337e-11,,0.0
638,0,0.06546725332736969,4.7641481870641655e-09,7.174943750243301e-09,0.0
638,1,0.0011746058007702231,6.165529892188104e-11,7.545273739140157e-09,0.0
638,2,0.0005326555110514164,2.4012498586745146e-11,,0.0
639,0,0.0566532164812088,4.161529343349457e-09,6.417306686046231e-09,0.0
639,1,0.000927184650208801,4.70279232223092e-11,7.310209770849951e-09,0.0
639,2,0.00043394285603426397,2.09945637263953e-11,,0.0
640,0,0.058191001415252686,4.213037030353917e-09,7.219418840520575e-09,0.0
640,1,0.0008345502428710461,3.71527947296002e-11,7.0244401406682755e-09,0.0
640,2,0.00037726882146671414,1.7824469331073622e-11,,0.0
641,0,0.06021452322602272,4.583224466614411e-09,6.404179853092273e-09,0.0
